event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	ar_mcintoshcls	ar_mtwilsoncls	ar_zurichcls	ar_penumbracls	ar_compactnesscls	ar_noaaclass	ar_noaanum	ar_numspots	ar_polarity	ar_spotarearaw	ar_spotarearawuncert	ar_spotarearawunit	ar_spotarearepr	ar_spotarearepruncert
AR	2013-03-01T04:16:12	POINT(585.931 -213.445)	POLYGON((533.7 -249.3,643.5 -249.3,643.5 -189.3,533.7 -189.3,533.7 -249.3))	POLYGON((533.7 -233.1,534.3 -232.5,577.5 -189.3,596.7 -202.5,641.7 -189.9,639.9 -202.5,594.9 -207.3,579.9 -235.5,548.1 -249.3,533.7 -233.1))	POINT(39.418226 -18.315906)	POLYGON((35.951674 -20.756123,44.829573 -20.059811,43.681323 -16.51029,35.07032 -17.177027,35.951674 -20.756123))	POLYGON((35.691991 -19.78584,35.728213 -19.746746,38.391065 -16.934811,40.094637 -17.600403,43.541609 -16.558301,43.608007 -17.314246,40.02862 -17.896066,39.313213 -19.664918,37.060369 -20.676419,35.691991 -19.78584))	SPoCA_v1.0_AR_0000008023							null	null	null	null	null		null	null
AR	2013-03-01T04:16:12	POINT(-864.22 -211.559)	POLYGON((-938.7 -302.1,-782.7 -302.1,-782.7 -114.3,-938.7 -114.3,-938.7 -302.1))	POLYGON((-938.7 -220.5,-938.1 -219.9,-937.5 -114.3,-918.9 -163.5,-912.3 -120.3,-854.7 -123.3,-795.9 -192.3,-788.1 -266.7,-834.9 -295.5,-876.9 -270.3,-882.9 -302.1,-897.9 -279.9,-918.9 -278.7,-938.7 -220.5))	POINT(-67.527278 -15.452853)	POLYGON((-87.967229 -17.729102,-60.292267 -21.836001,-55.170573 -10.933871,-78.103976 -8.318531,-87.967229 -17.729102))	POLYGON((-85.928428 -13.775618,-85.47764 -13.795213,-77.781165 -8.35819,-75.329131 -11.617465,-72.418535 -9.367986,-63.611597 -10.567973,-58.197462 -15.309172,-59.575201 -19.712212,-66.89307 -20.699412,-72.414679 -18.493092,-75.776658 -20.075048,-77.522867 -18.477864,-84.108418 -17.594256,-85.928428 -13.775618))	SPoCA_v1.0_AR_0000008026							null	null	null	null	null		null	null
AR	2013-03-01T04:16:12	POINT(145.037 -374.472)	POLYGON((83.7 -405.3,216.3 -405.3,216.3 -330.3,83.7 -330.3,83.7 -405.3))	POLYGON((83.7 -389.7,84.3 -389.1,99.9 -366.9,153.3 -365.1,207.9 -330.3,216.3 -344.1,192.3 -365.7,189.9 -402.9,155.7 -381.9,105.9 -405.3,83.7 -389.7))	POINT(9.8908539 -29.762829)	POLYGON((5.812111 -31.811916,15.139581 -31.615518,14.433651 -26.855674,5.543341 -27.037003,5.812111 -31.811916))	POLYGON((5.749893 -30.804792,5.788889 -30.765733,6.765551 -29.332759,10.397196 -29.154931,13.863596 -26.872091,14.549261 -27.719913,13.081424 -29.129262,13.240365 -31.513889,10.676269 -30.221919,7.359738 -31.791364,5.749893 -30.804792))	SPoCA_v1.0_AR_0000008011							null	null	null	null	null		null	null
AR	2013-03-01T08:44:36	POINT(-385.348 416.357)	POLYGON((-476.7 323.1,-308.7 323.1,-308.7 493.5,-476.7 493.5,-476.7 323.1))	POLYGON((-476.7 332.1,-476.1 332.7,-443.7 350.1,-423.9 384.3,-405.9 435.3,-413.7 465.3,-396.3 492.3,-332.7 457.5,-331.5 425.1,-308.7 398.7,-347.7 395.7,-368.7 363.3,-392.7 362.1,-411.9 340.5,-465.9 323.1,-476.7 332.1))	POINT(-24.758781 18.831732)	POLYGON((-30.243894 13.20527,-18.980256 12.587922,-20.302056 23.762298,-32.627106 24.508748,-30.243894 13.20527))	POLYGON((-30.324416 13.775616,-30.287278 13.810881,-28.164283 14.772199,-27.110087 16.890186,-26.413965 20.173262,-27.375649 22.233845,-26.512331 24.016058,-21.563079 21.384254,-21.166376 19.216508,-19.434264 17.414842,-22.001907 17.34222,-23.151935 15.322704,-24.759221 15.33297,-25.891659 14.028845,-29.48229 13.155308,-30.324416 13.775616))	SPoCA_v1.0_AR_0000008008							null	null	null	null	null		null	null
AR	2013-03-01T08:44:36	POINT(891.159 -101.684)	POLYGON((879.9 -122.1,906.3 -122.1,906.3 -81.9,879.9 -81.9,879.9 -122.1))	POLYGON((879.9 -96.9,880.5 -96.3,885.3 -81.9,901.5 -89.7,896.1 -116.1,879.9 -96.9))	POINT(68.329614 -8.7368508)	POLYGON((67.091324 -10.102384,71.37522 -9.601211,70.383899 -7.313655,66.242688 -7.796642,67.091324 -10.102384))	POLYGON((66.530115 -8.659113,66.605405 -8.614612,67.033365 -7.705574,69.735957 -7.855936,69.465605 -9.466892,66.530115 -8.659113))	SPoCA_v1.0_AR_0000008032							null	null	null	null	null		null	null
AR	2013-03-01T08:44:36	POINT(585.931 -213.445)	POLYGON((533.7 -249.3,643.5 -249.3,643.5 -189.3,533.7 -189.3,533.7 -249.3))	POLYGON((533.7 -233.1,534.3 -232.5,577.5 -189.3,596.7 -202.5,641.7 -189.9,639.9 -202.5,594.9 -207.3,579.9 -235.5,548.1 -249.3,533.7 -233.1))	POINT(39.420996 -18.31797)	POLYGON((35.954249 -20.758404,44.832963 -20.061786,43.684411 -16.512134,35.072669 -17.179159,35.954249 -20.758404))	POLYGON((35.6945 -19.788081,35.730723 -19.748984,38.393682 -16.936839,40.097436 -17.602412,43.544687 -16.560152,43.611127 -17.31613,40.031426 -17.898092,39.316037 -19.667051,37.063038 -20.678665,35.6945 -19.788081))	SPoCA_v1.0_AR_0000008023							null	null	null	null	null		null	null
AR	2013-03-01T08:44:36	POINT(-864.22 -211.559)	POLYGON((-938.7 -302.1,-782.7 -302.1,-782.7 -114.3,-938.7 -114.3,-938.7 -302.1))	POLYGON((-938.7 -220.5,-938.1 -219.9,-937.5 -114.3,-918.9 -163.5,-912.3 -120.3,-854.7 -123.3,-795.9 -192.3,-788.1 -266.7,-834.9 -295.5,-876.9 -270.3,-882.9 -302.1,-897.9 -279.9,-918.9 -278.7,-938.7 -220.5))	POINT(-67.534262 -15.453527)	POLYGON((-87.974109 -17.729976,-60.297978 -21.837407,-55.174758 -10.935009,-78.116422 -8.317795,-87.974109 -17.729976))	POLYGON((-85.958075 -13.772755,-85.505078 -13.792644,-77.793299 -8.357506,-75.339365 -11.617276,-72.427088 -9.367981,-63.617295 -10.568664,-58.202337 -15.310374,-59.580608 -19.713554,-66.900256 -20.700377,-72.423693 -18.493531,-75.787637 -20.075225,-77.535001 -18.477747,-84.13032 -17.592646,-85.958075 -13.772755))	SPoCA_v1.0_AR_0000008026							null	null	null	null	null		null	null
AR	2013-03-01T08:44:36	POINT(145.037 -374.472)	POLYGON((83.7 -405.3,216.3 -405.3,216.3 -330.3,83.7 -330.3,83.7 -405.3))	POLYGON((83.7 -389.7,84.3 -389.1,99.9 -366.9,153.3 -365.1,207.9 -330.3,216.3 -344.1,192.3 -365.7,189.9 -402.9,155.7 -381.9,105.9 -405.3,83.7 -389.7))	POINT(9.8916408 -29.766027)	POLYGON((5.812595 -31.815252,15.140849 -31.618768,14.434732 -26.858673,5.543754 -27.040079,5.812595 -31.815252))	POLYGON((5.75036 -30.808072,5.789359 -30.769011,6.766083 -29.335954,10.398012 -29.158092,13.864634 -26.875097,14.550373 -27.722958,13.082454 -29.132398,13.241468 -31.517155,10.677128 -30.225136,7.360352 -31.794691,5.75036 -30.808072))	SPoCA_v1.0_AR_0000008011							null	null	null	null	null		null	null
AR	2013-03-01T12:44:48	POINT(-861.106 -218.183)	POLYGON((-941.1 -308.1,-774.3 -308.1,-774.3 -124.5,-941.1 -124.5,-941.1 -308.1))	POLYGON((-941.1 -211.5,-940.5 -210.9,-932.1 -135.9,-917.1 -157.5,-896.7 -124.5,-825.3 -150.3,-780.3 -202.5,-774.3 -248.7,-798.3 -279.9,-831.3 -305.1,-848.1 -281.1,-858.3 -308.1,-894.9 -283.5,-909.9 -292.5,-941.1 -211.5))	POINT(-67.329592 -15.882257)	POLYGON((-87.925292 -18.014274,-59.549509 -22.293847,-54.48965 -11.615716,-79.239892 -8.792239,-87.925292 -18.014274))	POLYGON((-86.139334 -13.20033,-85.671076 -13.222263,-77.273689 -9.7192,-74.70256 -11.332958,-69.793297 -9.93294,-60.56731 -12.52571,-56.75827 -16.080592,-57.41701 -18.832715,-61.304119 -20.348737,-66.870409 -21.305959,-68.1674 -19.660426,-71.382954 -20.975177,-77.100996 -18.75571,-82.325666 -18.678273,-86.139334 -13.20033))	SPoCA_v1.0_AR_0000008026							null	null	null	null	null		null	null
AR	2013-03-01T12:44:48	POINT(150.628 -373.237)	POLYGON((93.3 -404.1,233.7 -404.1,233.7 -326.1,93.3 -326.1,93.3 -404.1))	POLYGON((93.3 -382.5,93.9 -381.9,111.9 -365.7,162.9 -372.9,227.1 -326.1,233.7 -344.1,206.1 -362.7,202.5 -389.1,167.1 -377.1,118.5 -404.1,93.3 -382.5))	POINT(10.2688 -29.682245)	POLYGON((6.476416 -31.732124,16.372268 -31.504918,15.583744 -26.563079,6.167491 -26.7723,6.476416 -31.732124))	POLYGON((6.381764 -30.340636,6.420403 -30.301659,7.577322 -29.250551,11.111324 -29.642479,15.134715 -26.577117,15.746018 -27.688906,14.010985 -28.918871,14.000814 -30.607823,11.431912 -29.903625,8.234298 -31.706041,6.381764 -30.340636))	SPoCA_v1.0_AR_0000008011							null	null	null	null	null		null	null
AR	2013-03-01T12:44:48	POINT(-354.961 422.643)	POLYGON((-407.7 362.7,-257.1 362.7,-257.1 486.3,-407.7 486.3,-407.7 362.7))	POLYGON((-407.7 412.5,-407.1 413.1,-387.9 434.1,-392.7 473.1,-375.3 486.3,-312.9 453.9,-312.9 421.5,-290.1 396.3,-259.5 396.9,-258.3 380.7,-324.3 398.7,-353.7 363.3,-405.3 363.3,-407.7 412.5))	POINT(-22.735005 19.133529)	POLYGON((-25.787693 15.428788,-15.88171 14.961268,-16.710645 23.114037,-27.255818 23.650799,-25.787693 15.428788))	POLYGON((-26.276103 18.666872,-26.240659 18.703942,-25.131899 20.0185,-25.968444 22.67471,-24.902988 23.510102,-20.17748 21.076262,-19.889481 18.91961,-18.199294 17.205664,-16.218802 17.16606,-16.050625 16.116813,-20.4661 17.461312,-22.153281 15.2709,-25.62857 15.457832,-26.276103 18.666872))	SPoCA_v1.0_AR_0000008008							null	null	null	null	null		null	null
AR	2013-03-01T12:44:48	POINT(897.103 -99.8783)	POLYGON((887.1 -116.1,910.5 -116.1,910.5 -84.9,887.1 -84.9,887.1 -116.1))	POLYGON((887.1 -89.7,887.7 -89.1,909.9 -92.7,900.3 -113.7,888.3 -114.3,887.1 -89.7))	POINT(69.243788 -8.5229818)	POLYGON((68.040852 -9.634136,71.97596 -9.170922,71.192175 -7.397725,67.365161 -7.847166,68.040852 -9.634136))	POLYGON((67.458863 -8.122872,67.537773 -8.077894,71.261758 -7.855476,70.109748 -9.248358,68.183068 -9.509812,67.458863 -8.122872))	SPoCA_v1.0_AR_0000008032							null	null	null	null	null		null	null
AR	2013-03-01T16:45:00	POINT(-321.771 418.411)	POLYGON((-387.9 349.5,-200.7 349.5,-200.7 482.7,-387.9 482.7,-387.9 349.5))	POLYGON((-387.9 373.5,-387.3 374.1,-360.9 471.9,-312.3 482.7,-278.7 457.5,-281.1 432.3,-262.5 408.3,-202.5 390.3,-291.3 398.1,-358.5 349.5,-387.9 373.5))	POINT(-20.4569 18.743139)	POLYGON((-24.338276 14.508741,-12.28019 14.007403,-12.933895 22.736785,-25.760053 23.31419,-24.338276 14.508741))	POLYGON((-24.53047 16.046472,-24.494807 16.082897,-23.68989 22.46344,-20.432275 23.029901,-17.909629 21.216419,-17.866127 19.540845,-16.482649 17.914587,-12.551256 16.617677,-18.290433 17.325303,-22.376176 14.405646,-24.53047 16.046472))	SPoCA_v1.0_AR_0000008008							null	null	null	null	null		null	null
AR	2013-03-01T16:45:00	POINT(-847.916 -211.927)	POLYGON((-938.1 -299.1,-749.7 -299.1,-749.7 -121.5,-938.1 -121.5,-938.1 -299.1))	POLYGON((-938.1 -182.1,-937.5 -181.5,-924.9 -147.9,-894.3 -163.5,-876.3 -121.5,-838.5 -147.9,-804.9 -149.1,-763.5 -195.9,-749.7 -239.7,-781.5 -277.5,-819.3 -298.5,-873.9 -224.1,-870.9 -290.7,-885.3 -278.7,-901.5 -297.3,-938.1 -182.1))	POINT(-65.213257 -15.742174)	POLYGON((-87.993288 -17.575581,-56.42223 -22.056204,-52.02221 -11.683369,-78.264199 -8.733047,-87.993288 -17.575581))	POLYGON((-81.683742 -11.966671,-81.423144 -11.96259,-76.045216 -10.592303,-70.604048 -12.184941,-66.559868 -10.129619,-62.121226 -12.2131,-58.201643 -12.707848,-54.831657 -15.878385,-54.53641 -18.575215,-59.211009 -20.424268,-64.840153 -21.12202,-69.574042 -15.9861,-72.571828 -19.74764,-74.617606 -18.756984,-80.113741 -19.251932,-81.683742 -11.966671))	SPoCA_v1.0_AR_0000008026							null	null	null	null	null		null	null
AR	2013-03-01T16:45:00	POINT(200.997 -375.572)	POLYGON((132.9 -412.5,272.1 -412.5,272.1 -322.5,132.9 -322.5,132.9 -412.5))	POLYGON((132.9 -387.9,133.5 -387.3,143.7 -363.9,201.9 -365.1,259.5 -322.5,271.5 -341.1,236.7 -401.7,215.7 -412.5,178.5 -397.5,150.3 -410.7,132.9 -387.9))	POINT(13.771987 -29.749023)	POLYGON((9.29787 -32.236033,19.257699 -31.951478,18.178158 -26.251383,8.78299 -26.509729,9.29787 -32.236033))	POLYGON((9.139661 -30.646891,9.177517 -30.607606,9.735547 -29.100812,13.742472 -29.081769,17.313556 -26.28254,18.330936 -27.413236,16.560249 -31.345905,15.17889 -32.09163,12.391002 -31.195229,10.511846 -32.094648,9.139661 -30.646891))	SPoCA_v1.0_AR_0000008011							null	null	null	null	null		null	null
AR	2013-03-01T20:45:00	POINT(-292.12 427.329)	POLYGON((-343.5 341.1,-221.7 341.1,-221.7 484.5,-343.5 484.5,-343.5 341.1))	POLYGON((-343.5 414.3,-342.9 414.9,-323.1 474.9,-275.1 484.5,-248.1 466.5,-248.7 435.9,-222.9 396.3,-264.3 396.9,-280.5 369.3,-312.3 367.5,-331.5 341.1,-344.7 346.5,-343.5 414.3))	POINT(-18.557268 19.242277)	POLYGON((-21.335256 13.823141,-13.560085 13.514637,-14.333687 22.90404,-22.624162 23.261891,-21.335256 13.823141))	POLYGON((-21.88181 18.543102,-21.846666 18.58053,-21.092274 22.531848,-17.910576 23.039472,-15.947055 21.742666,-15.765144 19.695998,-13.872616 17.04457,-16.529853 17.176634,-17.414086 15.438682,-19.461585 15.410074,-20.551579 13.786052,-21.447627 14.169385,-21.88181 18.543102))	SPoCA_v1.0_AR_0000008008							null	null	null	null	null		null	null
AR	2013-03-01T20:45:00	POINT(-838.179 -202.417)	POLYGON((-935.1 -301.5,-725.7 -301.5,-725.7 -107.7,-935.1 -107.7,-935.1 -301.5))	POLYGON((-935.1 -201.3,-934.5 -200.7,-927.3 -143.1,-900.9 -146.7,-880.5 -107.7,-820.5 -155.7,-783.9 -147.3,-741.9 -193.5,-727.5 -246.9,-759.3 -273.9,-795.3 -276.3,-848.7 -221.7,-866.7 -220.5,-893.1 -301.5,-935.1 -201.3))	POINT(-63.593193 -15.345845)	POLYGON((-87.966161 -17.760278,-53.9661 -22.453388,-49.583994 -11.095723,-76.965315 -8.065514,-87.966161 -17.760278))	POLYGON((-82.155454 -13.076316,-81.880358 -13.073896,-76.417695 -10.258634,-71.192341 -11.103765,-66.863893 -9.269365,-60.133857 -12.899866,-55.901633 -12.840669,-52.613828 -15.954909,-52.499372 -19.218745,-56.597013 -20.473982,-60.80789 -20.181962,-65.68085 -16.286972,-68.284513 -15.916625,-78.202352 -19.74965,-82.155454 -13.076316))	SPoCA_v1.0_AR_0000008026							null	null	null	null	null		null	null
AR	2013-03-01T20:45:00	POINT(241.272 -373.912)	POLYGON((170.1 -412.5,307.5 -412.5,307.5 -327.3,170.1 -327.3,170.1 -412.5))	POLYGON((170.1 -384.3,170.7 -383.7,302.1 -327.9,306.3 -341.7,279.3 -357.9,258.9 -411.9,170.1 -384.3))	POINT(16.573703 -29.559816)	POLYGON((11.928184 -32.18274,21.860342 -31.847926,20.684513 -26.455749,11.29605 -26.760861,11.928184 -32.18274))	POLYGON((11.696444 -30.364423,11.733485 -30.325022,20.314685 -26.508682,20.773404 -27.357197,19.067944 -28.450394,18.289798 -31.951326,11.696444 -30.364423))	SPoCA_v1.0_AR_0000008011							null	null	null	null	null		null	null
AR	2013-03-02T00:45:00	POINT(-260.235 427.991)	POLYGON((-311.1 371.1,-186.9 371.1,-186.9 477.3,-311.1 477.3,-311.1 371.1))	POLYGON((-311.1 425.7,-310.5 426.3,-285.9 444.9,-279.3 476.7,-228.3 471.9,-215.1 423.9,-189.3 396.3,-221.7 402.9,-245.7 378.9,-296.7 371.1,-308.7 374.7,-311.1 425.7))	POINT(-16.465685 19.20065)	POLYGON((-19.406947 15.636841,-11.496958 15.356259,-11.996536 22.342075,-20.29335 22.655973,-19.406947 15.636841))	POLYGON((-19.806656 19.190127,-19.77161 19.227956,-18.285946 20.391463,-18.122208 22.518076,-14.678497 22.060971,-13.517454 18.829274,-11.744828 16.980878,-13.82972 17.469898,-15.23827 15.970365,-18.471012 15.596378,-19.273471 15.861073,-19.806656 19.190127))	SPoCA_v1.0_AR_0000008008							null	null	null	null	null		null	null
AR	2013-03-02T00:45:00	POINT(-825.754 -202.029)	POLYGON((-932.7 -313.5,-703.5 -313.5,-703.5 -122.1,-932.7 -122.1,-932.7 -313.5))	POLYGON((-932.7 -198.3,-932.1 -197.7,-921.3 -122.1,-876.3 -159.3,-863.7 -134.1,-818.1 -128.7,-801.3 -150.3,-768.3 -143.1,-734.1 -170.1,-704.7 -251.7,-744.3 -275.1,-774.3 -270.3,-807.9 -231.3,-833.1 -242.7,-851.7 -230.1,-881.1 -313.5,-932.7 -198.3))	POINT(-62.002833 -15.498785)	POLYGON((-87.860641 -18.461116,-52.119531 -23.385279,-47.794745 -12.123259,-76.900267 -8.93788,-87.860641 -18.461116))	POLYGON((-81.066528 -13.029378,-80.819652 -13.02339,-74.306921 -9.253372,-67.590245 -12.284991,-65.093216 -11.054581,-59.282569 -11.371588,-57.836823 -12.820988,-54.221726 -12.760845,-51.383485 -14.66328,-50.423168 -19.713506,-55.038421 -20.707557,-58.140415 -20.093786,-60.739711 -17.420156,-64.337593 -17.724963,-66.435146 -16.716562,-76.345425 -20.729713,-81.066528 -13.029378))	SPoCA_v1.0_AR_0000008026							null	null	null	null	null		null	null
AR	2013-03-02T00:45:00	POINT(274.477 -374.578)	POLYGON((199.5 -414.9,333.3 -414.9,333.3 -332.1,199.5 -332.1,199.5 -414.9))	POLYGON((199.5 -389.1,200.1 -388.5,229.5 -369.9,262.5 -371.7,325.5 -332.1,333.3 -341.7,302.7 -369.3,284.1 -414.9,253.5 -392.7,199.5 -389.1))	POINT(18.929872 -29.520878)	POLYGON((14.046296 -32.286811,23.824387 -31.918479,22.559205 -26.677613,13.312786 -27.013564,14.046296 -32.286811))	POLYGON((13.793024 -30.621803,13.82955 -30.582162,15.707934 -29.334366,18.04631 -29.369752,22.007977 -26.702343,22.686587 -27.27603,20.874923 -29.10601,20.174167 -32.077594,17.656946 -30.731739,13.793024 -30.621803))	SPoCA_v1.0_AR_0000008011							null	null	null	null	null		null	null
