event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	ar_mcintoshcls	ar_mtwilsoncls	ar_zurichcls	ar_penumbracls	ar_compactnesscls	ar_noaaclass	ar_noaanum	ar_numspots	ar_polarity	ar_spotarearaw	ar_spotarearawuncert	ar_spotarearawunit	ar_spotarearepr	ar_spotarearepruncert
AR	2012-12-01T05:36:24	POINT(539.473 -287.168)	POLYGON((519.3 -302.7,567.3 -302.7,567.3 -267.9,519.3 -267.9,519.3 -302.7))	POLYGON((519.3 -288.9,519.9 -288.3,546.3 -267.9,566.1 -293.1,525.9 -302.1,519.3 -288.9))	POINT(35.151278 -16.425468)	POLYGON((33.846375 -17.369751,37.493011 -17.403437,37.013206 -15.263528,33.427869 -15.231142,33.846375 -17.369751))	POLYGON((33.672072 -16.518634,33.709 -16.482112,35.424551 -15.248822,37.259705 -16.809655,34.329959 -17.337022,33.672072 -16.518634))	SPoCA_v1.0_AR_0000007205							null	null	null	null	null		null	null
AR	2012-12-01T05:36:24	POINT(676.271 142.762)	POLYGON((648.3 119.7,698.7 119.7,698.7 162.3,648.3 162.3,648.3 119.7))	POLYGON((648.3 141.9,648.9 142.5,679.5 159.3,698.7 144.9,689.1 119.7,648.3 141.9))	POINT(44.518074 8.9914609)	POLYGON((42.046687 7.649041,46.212151 7.609272,46.628577 10.131865,42.407848 10.171819,42.046687 7.649041))	POLYGON((42.221076 8.961791,42.274422 8.996887,44.952213 9.969612,46.442873 9.09965,45.395199 7.617303,42.221076 8.961791))	SPoCA_v1.0_AR_0000007196							null	null	null	null	null		null	null
AR	2012-12-01T05:36:24	POINT(927.512 -255.447)	POLYGON((912.9 -294.3,950.7 -294.3,950.7 -211.5,912.9 -211.5,912.9 -294.3))	POLYGON((912.9 -275.1,913.5 -274.5,918.9 -237.3,942.9 -215.7,943.5 -233.1,950.7 -212.7,925.5 -287.1,909.9 -287.7,912.9 -275.1))	POINT(80.466868 -15.070209)	POLYGON((79.208146 -17.433748,89.463167 -17.194335,89.54063 -12.536717,73.488533 -12.302373,79.208146 -17.433748))	POLYGON((77.401167 -16.22486,77.527351 -16.189996,76.30857 -13.903594,82.993777 -12.698371,86.329043 -13.801913,89.53952 -12.605597,83.838797 -17.061896,77.601829 -17.002133,77.401167 -16.22486))	SPoCA_v1.0_AR_0000007141							null	null	null	null	null		null	null
AR	2012-12-01T05:36:24	POINT(-43.1426 263.413)	POLYGON((-76.5 225.9,-2.1 225.9,-2.1 319.5,-76.5 319.5,-76.5 225.9))	POLYGON((-76.5 257.7,-75.3 258.3,-33.9 318.9,-9.9 293.7,-34.5 279.3,-37.5 258.3,-4.5 228.3,-44.7 225.9,-76.5 257.7))	POINT(-2.6370196 16.448633)	POLYGON((-4.628643 14.175612,-0.126922 14.178072,-0.130884 19.895069,-4.773423 19.892546,-4.628643 14.175612))	POLYGON((-4.671162 16.099475,-4.598581 16.136015,-2.112817 19.857354,-0.611097 18.30185,-2.119428 17.41837,-2.288276 16.137821,-0.272152 14.322692,-2.702634 14.177234,-4.671162 16.099475))	SPoCA_v1.0_AR_0000007204							null	null	null	null	null		null	null
AR	2012-12-01T10:36:24	POINT(3.08481 262.789)	POLYGON((-26.1 209.7,32.7 209.7,32.7 326.7,-26.1 326.7,-26.1 209.7))	POLYGON((-26.1 257.1,-25.5 257.7,-10.5 272.7,-6.9 326.1,28.5 308.7,8.7 270.3,32.7 235.5,20.1 209.7,-21.3 227.7,-26.1 257.1))	POINT(0.18841818 16.384428)	POLYGON((-1.570886 13.176908,1.968263 13.176752,2.043915 20.314811,-1.631256 20.314974,-1.570886 13.176908))	POLYGON((-1.591565 16.038221,-1.555254 16.074693,-0.643384 16.988475,-0.431093 20.277913,1.768827 19.198905,0.53267 16.842036,1.981627 14.72974,1.209701 13.17702,-1.287886 14.259419,-1.591565 16.038221))	SPoCA_v1.0_AR_0000007204							null	null	null	null	null		null	null
AR	2012-12-01T10:36:24	POINT(-902.967 219.643)	POLYGON((-924.9 198.9,-884.1 198.9,-884.1 250.5,-924.9 250.5,-924.9 198.9))	POLYGON((-924.9 208.5,-924.3 209.1,-893.1 250.5,-884.1 225.3,-895.5 203.1,-924.9 208.5))	POINT(-72.140222 13.267595)	POLYGON((-75.998174 11.971181,-68.010827 12.068917,-69.988023 15.162736,-79.471531 15.047351,-75.998174 11.971181))	POLYGON((-76.515126 12.542047,-76.393342 12.579688,-71.66186 15.142776,-68.935833 13.647704,-70.079123 12.296354,-76.515126 12.542047))	SPoCA_v1.0_AR_0000007200							null	null	null	null	null		null	null
AR	2012-12-01T10:36:24	POINT(630.856 -395.258)	POLYGON((603.3 -413.1,662.1 -413.1,662.1 -369.9,603.3 -369.9,603.3 -413.1))	POLYGON((603.3 -396.9,603.9 -396.3,660.3 -369.9,648.3 -410.1,614.7 -411.9,603.3 -396.9))	POINT(44.72072 -23.319266)	POLYGON((42.747188 -24.448676,48.202571 -24.510639,46.893862 -21.725133,41.666904 -21.667799,42.747188 -24.448676))	POLYGON((42.317219 -23.39853,42.354118 -23.360368,46.72632 -21.723214,46.776432 -24.299554,43.729723 -24.381649,42.317219 -23.39853))	SPoCA_v1.0_AR_0000007206							null	null	null	null	null		null	null
AR	2012-12-01T10:36:24	POINT(157.882 243.849)	POLYGON((113.1 207.9,183.3 207.9,183.3 285.9,113.1 285.9,113.1 207.9))	POLYGON((113.1 221.1,113.7 221.7,145.5 238.5,159.3 285.9,183.3 243.3,161.7 210.3,113.1 221.1))	POINT(9.6339328 15.224744)	POLYGON((6.819483 13.064008,11.095623 13.055484,11.355638 17.782082,6.978083 17.79074,6.819483 13.064008))	POLYGON((6.842318 13.856963,6.879872 13.893012,8.858358 14.902772,9.852794 17.785517,11.201833 15.187935,9.78014 13.202537,6.842318 13.856963))	SPoCA_v1.0_AR_0000007199							null	null	null	null	null		null	null
AR	2012-12-01T10:36:24	POINT(-486.859 162.878)	POLYGON((-566.7 73.5,-392.1 73.5,-392.1 254.7,-566.7 254.7,-566.7 73.5))	POLYGON((-566.7 110.7,-566.1 111.3,-508.5 168.3,-533.7 233.7,-474.3 254.7,-446.1 217.5,-392.1 204.9,-416.1 179.1,-450.3 189.9,-471.3 166.5,-438.9 114.9,-413.1 111.3,-418.5 90.9,-454.5 90.9,-477.3 73.5,-528.9 105.9,-566.7 110.7))	POINT(-30.419265 10.278927)	POLYGON((-35.604539 4.959591,-23.74517 5.038606,-24.644578 15.827113,-37.066207 15.747133,-35.604539 4.959591))	POLYGON((-35.772289 7.149788,-35.73176 7.185522,-31.964745 10.591118,-34.347662 14.494808,-30.293417 15.794353,-28.005432 13.560037,-24.293848 12.824267,-25.727753 11.273679,-28.091549 11.90469,-29.371597 10.501196,-26.928575 7.458787,-25.216261 7.256313,-25.502393 6.05235,-27.879528 6.03805,-29.356504 5.004804,-33.038025 6.887116,-35.772289 7.149788))	SPoCA_v1.0_AR_0000007184							null	null	null	null	null		null	null
AR	2012-12-01T10:36:24	POINT(933.122 -262.29)	POLYGON((922.5 -291.3,947.1 -291.3,947.1 -227.1,922.5 -227.1,922.5 -291.3))	POLYGON((922.5 -276.9,923.1 -276.3,946.5 -227.1,930.3 -288.9,922.5 -276.9))	POINT(84.077763 -15.545733)	POLYGON((82.842624 -17.307764,89.47309 -17.090442,89.531713 -13.478655,76.626037 -13.296215,82.842624 -17.307764))	POLYGON((80.843282 -16.391766,81.0186 -16.35758,89.531583 -13.486891,89.470492 -17.24599,80.843282 -16.391766))	SPoCA_v1.0_AR_0000007141							null	null	null	null	null		null	null
AR	2012-12-01T10:36:24	POINT(-610.278 464.045)	POLYGON((-635.1 435.3,-584.7 435.3,-584.7 491.7,-635.1 491.7,-635.1 435.3))	POLYGON((-635.1 452.1,-634.5 452.7,-614.1 491.7,-584.7 453.9,-593.1 437.7,-635.1 452.1))	POINT(-45.593139 28.94055)	POLYGON((-46.918345 27.026785,-42.259334 27.065017,-44.220708 30.815122,-49.236229 30.773457,-46.918345 27.026785))	POLYGON((-47.544775 28.12945,-47.508988 28.169533,-47.089656 30.79171,-42.851281 28.287447,-43.086516 27.216046,-47.544775 28.12945))	SPoCA_v1.0_AR_0000007202							null	null	null	null	null		null	null
AR	2012-12-01T14:36:24	POINT(-444.741 161.388)	POLYGON((-522.9 72.3,-338.7 72.3,-338.7 253.5,-522.9 253.5,-522.9 72.3))	POLYGON((-522.9 109.5,-522.3 110.1,-491.1 138.3,-521.7 182.1,-500.1 196.5,-494.7 227.7,-439.5 253.5,-399.9 210.3,-343.5 207.9,-378.9 177.3,-432.9 203.1,-462.9 176.7,-405.3 99.9,-374.1 106.5,-360.3 137.1,-338.7 131.7,-383.1 81.3,-418.5 90.3,-442.5 72.3,-522.9 109.5))	POINT(-27.537325 10.189484)	POLYGON((-32.482788 4.894596,-20.349467 4.965275,-21.101092 15.751381,-33.770652 15.680214,-32.482788 4.894596))	POLYGON((-32.630228 7.084427,-32.590928 7.120108,-30.564404 8.800848,-32.999071 11.388476,-31.581636 12.258769,-31.470646 14.134039,-27.851624 15.717236,-24.841452 13.125783,-21.138986 12.999722,-23.271421 11.159799,-27.000721 12.682107,-28.859371 11.093113,-24.668169 6.567767,-22.676544 6.96717,-21.896501 8.778748,-20.503701 8.465648,-23.184293 5.480637,-25.498923 5.997774,-27.025934 4.93011,-32.630228 7.084427))	SPoCA_v1.0_AR_0000007184							null	null	null	null	null		null	null
AR	2012-12-01T14:36:24	POINT(-587.664 466.289)	POLYGON((-606.3 437.1,-568.5 437.1,-568.5 483.9,-606.3 483.9,-606.3 437.1))	POLYGON((-606.3 468.9,-605.7 469.5,-575.7 479.7,-568.5 462.3,-583.5 437.1,-606.3 468.9))	POINT(-43.537774 29.090902)	POLYGON((-44.260502 27.151171,-40.878082 27.177056,-42.400747 30.283778,-45.977959 30.256145,-44.260502 27.151171))	POLYGON((-45.38622 29.251174,-45.351701 29.291643,-42.912165 29.996251,-41.657965 28.838766,-42.198633 27.167148,-45.38622 29.251174))	SPoCA_v1.0_AR_0000007202							null	null	null	null	null		null	null
AR	2012-12-01T14:36:24	POINT(203.023 230.592)	POLYGON((153.9 156.3,241.5 156.3,241.5 287.7,153.9 287.7,153.9 156.3))	POLYGON((153.9 219.3,154.5 219.9,183.3 231.3,183.9 278.7,201.3 285.9,239.7 156.3,205.5 203.7,153.9 219.3))	POINT(12.379156 14.395992)	POLYGON((9.195058 9.96023,14.522715 9.946334,15.042892 17.861099,9.520209 17.87524,9.195058 9.96023))	POLYGON((9.324292 13.722971,9.362432 13.758984,11.162355 14.441759,11.363469 17.319923,12.486106 17.758032,14.412098 9.946685,12.445712 12.779121,9.324292 13.722971))	SPoCA_v1.0_AR_0000007199							null	null	null	null	null		null	null
AR	2012-12-01T14:36:24	POINT(937.016 -259.944)	POLYGON((929.1 -291.9,945.3 -291.9,945.3 -234.9,929.1 -234.9,929.1 -291.9))	POLYGON((929.1 -290.7,929.7 -290.1,936.3 -252.3,944.1 -234.9,929.1 -290.7))	POINT(86.8867 -15.445395)	POLYGON((89.473967 -17.435657,89.478558 -17.154481,89.529501 -13.949629,79.151601 -13.809025,89.473967 -17.435657))	POLYGON((89.475069 -17.368285,89.475792 -17.324066,84.374979 -14.942215,87.705305 -13.933199,89.475069 -17.368285))	SPoCA_v1.0_AR_0000007141							null	null	null	null	null		null	null
AR	2012-12-01T14:36:24	POINT(37.3997 269.314)	POLYGON((5.7 217.5,74.7 217.5,74.7 324.9,5.7 324.9,5.7 217.5))	POLYGON((5.7 251.7,6.3 252.3,29.7 324.9,68.1 297.3,53.7 254.1,72.3 219.3,53.1 217.5,5.7 251.7))	POINT(2.2893804 16.759754)	POLYGON((0.343658 13.624101,4.508374 13.621917,4.669153 20.179335,0.355889 20.181577,0.343658 13.624101))	POLYGON((0.346927 15.68907,0.383515 15.725463,1.85468 20.181234,4.21131 18.472709,3.27254 15.833573,4.365259 13.730286,3.203102 13.623004,0.346927 15.68907))	SPoCA_v1.0_AR_0000007204							null	null	null	null	null		null	null
AR	2012-12-01T14:36:24	POINT(649.817 -398.798)	POLYGON((628.5 -411.3,675.9 -411.3,675.9 -385.5,628.5 -385.5,628.5 -411.3))	POLYGON((628.5 -395.1,629.1 -394.5,666.3 -386.1,673.5 -406.5,638.7 -411.3,628.5 -395.1))	POINT(46.577141 -23.581699)	POLYGON((44.970497 -24.370825,49.512492 -24.422671,48.665282 -22.752667,44.249471 -22.703319,44.970497 -24.370825))	POLYGON((44.507848 -23.321132,44.545533 -23.283016,47.758082 -22.78059,49.108133 -24.107383,45.915 -24.381292,44.507848 -23.321132))	SPoCA_v1.0_AR_0000007206							null	null	null	null	null		null	null
AR	2012-12-01T14:36:24	POINT(-891.328 217.959)	POLYGON((-915.3 192.3,-870.3 192.3,-870.3 249.9,-915.3 249.9,-915.3 192.3))	POLYGON((-915.3 202.5,-914.7 203.1,-879.3 249.9,-870.3 223.5,-885.9 203.1,-912.3 192.3,-915.3 202.5))	POINT(-69.890964 13.185498)	POLYGON((-73.477001 11.600005,-65.690391 11.691429,-67.622099 15.145556,-76.578058 15.041201,-73.477001 11.600005))	POLYGON((-73.921783 12.207075,-73.818255 12.244382,-69.112714 15.128577,-66.647145 13.557197,-68.432776 12.307984,-72.851307 11.607516,-73.921783 12.207075))	SPoCA_v1.0_AR_0000007200							null	null	null	null	null		null	null
AR	2012-12-01T18:36:24	POINT(-399.49 175.441)	POLYGON((-480.9 78.9,-303.9 78.9,-303.9 282.3,-480.9 282.3,-480.9 78.9))	POLYGON((-480.9 180.9,-480.3 181.5,-466.5 229.5,-444.3 246.3,-404.7 251.7,-386.7 223.5,-353.1 219.9,-335.7 282.3,-335.1 164.7,-303.9 126.9,-329.7 114.9,-341.1 84.9,-362.7 80.1,-389.7 108.9,-441.3 85.5,-446.1 155.1,-480.9 180.9))	POINT(-24.605518 11.022622)	POLYGON((-29.612824 5.283553,-18.190379 5.342304,-19.023704 17.495535,-31.053985 17.436052,-29.612824 5.283553))	POLYGON((-30.121303 11.317168,-30.083984 11.353198,-29.503213 14.236104,-28.114223 15.259861,-25.461169 15.601523,-24.051265 13.903853,-21.825781 13.697556,-21.104573 17.487181,-20.395318 10.402988,-18.301369 8.170886,-19.883148 7.455683,-20.524882 5.685347,-21.879074 5.396804,-23.685058 7.083986,-26.981843 5.687675,-27.591588 9.796536,-30.121303 11.317168))	SPoCA_v1.0_AR_0000007184							null	null	null	null	null		null	null
AR	2012-12-01T18:36:24	POINT(672.807 -398.68)	POLYGON((649.5 -409.5,697.5 -409.5,697.5 -385.5,649.5 -385.5,649.5 -409.5))	POLYGON((649.5 -399.3,650.1 -398.7,690.9 -385.5,693.9 -408.3,649.5 -399.3))	POINT(48.785419 -23.612614)	POLYGON((46.881549 -24.289375,51.669165 -24.344391,50.81886 -22.790671,46.165151 -22.738252,46.881549 -24.289375))	POLYGON((46.567266 -23.627725,46.60561 -23.58954,50.151732 -22.78293,51.248233 -24.261759,46.567266 -23.627725))	SPoCA_v1.0_AR_0000007206							null	null	null	null	null		null	null
AR	2012-12-01T18:36:24	POINT(-879.611 213.22)	POLYGON((-898.5 197.1,-863.1 197.1,-863.1 251.7,-898.5 251.7,-898.5 197.1))	POLYGON((-898.5 205.5,-897.9 206.1,-866.7 251.7,-869.1 203.7,-898.5 205.5))	POINT(-67.745872 12.916321)	POLYGON((-70.381277 11.917381,-64.778584 11.980253,-66.554414 15.258185,-72.784113 15.188836,-70.381277 11.917381))	POLYGON((-70.691205 12.418467,-70.604457 12.455538,-67.113319 15.252082,-65.832095 12.364905,-70.691205 12.418467))	SPoCA_v1.0_AR_0000007200							null	null	null	null	null		null	null
AR	2012-12-01T18:36:24	POINT(237.397 237.071)	POLYGON((210.9 179.7,257.7 179.7,257.7 285.9,210.9 285.9,210.9 179.7))	POLYGON((210.9 220.5,211.5 221.1,220.5 279.3,239.1 285.9,257.7 242.7,254.1 180.3,210.9 220.5))	POINT(14.542431 14.760038)	POLYGON((12.707332 11.322924,15.592355 11.314314,16.065839 17.726562,13.090001 17.735312,12.707332 11.322924))	POLYGON((12.831088 13.765799,12.870253 13.801794,13.666003 17.329549,14.878269 17.730263,15.843325 15.096357,15.371055 11.350812,12.831088 13.765799))	SPoCA_v1.0_AR_0000007199							null	null	null	null	null		null	null
AR	2012-12-01T18:36:24	POINT(-867.868 -364.695)	POLYGON((-878.7 -380.7,-857.7 -380.7,-857.7 -349.5,-878.7 -349.5,-878.7 -380.7))	POLYGON((-878.7 -356.7,-878.1 -356.1,-864.9 -353.1,-858.9 -377.7,-878.7 -356.7))	POINT(-73.512561 -21.764469)	POLYGON((-78.175379 -22.850909,-72.637406 -22.770656,-70.212179 -20.757532,-74.735609 -20.821494,-78.175379 -22.850909))	POLYGON((-75.417721 -21.285622,-75.20406 -21.244635,-71.907635 -21.008262,-72.637323 -22.579134,-75.417721 -21.285622))	SPoCA_v1.0_AR_0000007207							null	null	null	null	null		null	null
AR	2012-12-01T18:36:24	POINT(67.3929 274.133)	POLYGON((41.7 241.5,93.3 241.5,93.3 318.3,41.7 318.3,41.7 241.5))	POLYGON((41.7 252.3,42.3 252.9,65.7 278.1,62.1 317.7,81.3 317.7,93.3 295.5,74.7 245.1,41.7 252.3))	POINT(4.1337562 17.030999)	POLYGON((2.530985 15.048995,5.670291 15.046323,5.819175 19.746682,2.59727 19.749405,2.530985 15.048995))	POLYGON((2.538985 15.703215,2.576005 15.739601,4.03504 17.273498,3.868589 19.711376,5.067434 19.710301,5.769645 18.338775,4.541908 15.265375,2.538985 15.703215))	SPoCA_v1.0_AR_0000007204							null	null	null	null	null		null	null
AR	2012-12-01T18:36:24	POINT(-560.319 464.931)	POLYGON((-579.3 440.7,-540.3 440.7,-540.3 484.5,-579.3 484.5,-579.3 440.7))	POLYGON((-579.3 472.5,-578.7 473.1,-553.5 483.9,-548.1 447.9,-566.1 441.9,-579.3 472.5))	POINT(-41.004426 29.002323)	POLYGON((-41.926818 27.389307,-38.552543 27.413124,-39.86981 30.325637,-43.413259 30.300419,-41.926818 27.389307))	POLYGON((-42.975988 29.494893,-42.942044 29.53543,-41.02705 30.277005,-39.418444 27.881977,-40.801253 27.476438,-42.975988 29.494893))	SPoCA_v1.0_AR_0000007202							null	null	null	null	null		null	null
AR	2012-12-01T22:36:24	POINT(-370.758 169.912)	POLYGON((-431.1 79.5,-278.7 79.5,-278.7 258.3,-431.1 258.3,-431.1 79.5))	POLYGON((-431.1 220.5,-430.5 221.1,-398.7 258.3,-368.7 249.9,-344.7 219.3,-296.1 215.7,-278.7 138.9,-304.5 87.3,-318.9 79.5,-345.9 104.1,-414.9 89.7,-417.9 132.3,-400.5 157.5,-360.9 143.1,-333.3 111.3,-307.5 122.1,-299.1 156.9,-329.7 195.9,-381.9 205.5,-405.3 186.3,-431.1 220.5))	POINT(-22.702592 10.68284)	POLYGON((-26.290548 5.3195,-16.635408 5.363054,-17.252695 16.01707,-27.310089 15.973449,-26.290548 5.3195))	POLYGON((-26.998219 13.688739,-26.962079 13.725047,-25.107287 15.984593,-23.041187 15.484185,-21.274879 13.643778,-18.143006 13.439628,-16.767212 8.865985,-18.242392 5.815874,-19.122539 5.353631,-20.873057 6.794392,-25.258866 5.925158,-25.60657 8.436872,-24.578679 9.935866,-21.953764 9.094054,-20.098111 7.222256,-18.511173 7.866139,-18.093327 9.92843,-20.187406 12.244509,-23.61836 12.8045,-25.046225 11.648651,-26.998219 13.688739))	SPoCA_v1.0_AR_0000007184							null	null	null	null	null		null	null
