event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	ar_mcintoshcls	ar_mtwilsoncls	ar_zurichcls	ar_penumbracls	ar_compactnesscls	ar_noaaclass	ar_noaanum	ar_numspots	ar_polarity	ar_spotarearaw	ar_spotarearawuncert	ar_spotarearawunit	ar_spotarearepr	ar_spotarearepruncert
AR	2012-05-01T07:36:49	POINT(-597.597 -282.054)	POLYGON((-722.1 -398.1,-411.3 -398.1,-411.3 -155.7,-722.1 -155.7,-722.1 -398.1))	POLYGON((-722.1 -258.3,-721.5 -257.7,-675.9 -249.3,-613.5 -288.9,-583.5 -281.1,-566.7 -257.7,-549.3 -284.1,-529.5 -282.3,-513.9 -255.9,-534.9 -224.1,-535.5 -186.9,-506.1 -155.7,-478.5 -201.3,-411.3 -207.3,-423.9 -239.7,-483.9 -251.7,-530.7 -314.1,-558.9 -299.1,-617.7 -306.9,-652.5 -398.1,-673.5 -371.7,-706.5 -382.5,-702.9 -299.1,-722.1 -258.3))	POINT(-41.845937 -20.264499)	POLYGON((-58.07813 -26.890966,-29.256637 -28.233197,-26.222031 -13.069797,-50.666151 -12.01038,-58.07813 -26.890966))	POLYGON((-52.806133 -18.217146,-52.728716 -18.18395,-48.082865 -17.909046,-43.357496 -20.624948,-40.642096 -20.259365,-38.836227 -18.873805,-37.901694 -20.567857,-36.294929 -20.521531,-34.664308 -18.934396,-35.824904 -16.914921,-35.409297 -14.644358,-32.91048 -12.838597,-31.346027 -15.683222,-26.631469 -16.210862,-27.835623 -18.172522,-32.341133 -18.761567,-36.97551 -22.504486,-38.967006 -21.46858,-44.143309 -21.726279,-50.315819 -27.321743,-51.452051 -25.525145,-55.484102 -26.010487,-52.001792 -20.827888,-52.806133 -18.217146))	SPoCA_v1.0_AR_0000005075							null	null	null	null	null		null	null
AR	2012-05-01T07:36:49	POINT(351.327 -232.5)	POLYGON((302.7 -305.7,412.5 -305.7,412.5 -179.7,302.7 -179.7,302.7 -305.7))	POLYGON((302.7 -231.3,303.3 -230.7,342.9 -179.7,412.5 -204.3,356.1 -233.1,372.9 -303.3,314.7 -281.7,302.7 -231.3))	POINT(22.723325 -17.877814)	POLYGON((20.054195 -22.523461,27.818755 -22.307691,26.482411 -14.52437,19.114134 -14.723479,20.054195 -22.523461))	POLYGON((19.438844 -17.885412,19.474615 -17.847493,21.768351 -14.658817,26.688255 -16.024756,23.053829 -17.906031,24.938216 -22.24348,20.653895 -20.995831,19.438844 -17.885412))	SPoCA_v1.0_AR_0000005040							null	null	null	null	null		null	null
AR	2012-05-01T11:36:49	POINT(919.747 194.095)	POLYGON((902.1 160.5,938.1 160.5,938.1 228.9,902.1 228.9,902.1 160.5))	POLYGON((902.1 216.3,902.7 216.9,927.3 210.9,925.5 232.5,936.9 160.5,928.5 181.5,904.5 182.7,902.1 216.3))	POINT(79.74685 11.059274)	POLYGON((73.202408 8.5354,89.027095 9.66403,88.725061 13.656713,76.359292 12.971176,73.202408 8.5354))	POLYGON((75.599284 12.135906,75.795288 12.186907,86.581454 12.589938,88.695118 14.044949,86.227505 9.462308,82.631466 10.49118,74.575247 9.991818,75.599284 12.135906))	SPoCA_v1.0_AR_0000005044							null	null	null	null	null		null	null
AR	2012-05-01T11:36:49	POINT(380.343 -240.043)	POLYGON((335.1 -306.9,434.1 -306.9,434.1 -182.1,335.1 -182.1,335.1 -306.9))	POLYGON((335.1 -235.5,335.7 -234.9,380.1 -182.7,434.1 -194.7,391.5 -239.1,406.5 -306.9,341.7 -279.3,335.1 -235.5))	POINT(24.782396 -18.27271)	POLYGON((22.312998 -22.52871,29.419153 -22.317148,28.001622 -14.607979,21.264221 -14.803027,22.312998 -22.52871))	POLYGON((21.645324 -18.076506,21.681117 -18.038456,24.288063 -14.758375,28.111618 -15.375644,25.548741 -18.191793,27.396753 -22.382891,22.487231 -20.783929,21.645324 -18.076506))	SPoCA_v1.0_AR_0000005040							null	null	null	null	null		null	null
AR	2012-05-01T11:36:49	POINT(-573.132 -282.097)	POLYGON((-722.1 -399.3,-372.9 -399.3,-372.9 -193.5,-722.1 -193.5,-722.1 -399.3))	POLYGON((-722.1 -293.7,-721.5 -293.1,-685.5 -285.3,-682.5 -241.5,-616.5 -212.1,-576.9 -279.3,-541.5 -259.5,-520.5 -275.7,-496.5 -267.9,-494.1 -198.9,-466.5 -210.3,-388.5 -195.3,-372.9 -217.5,-396.9 -243.9,-476.7 -269.1,-511.5 -325.5,-546.9 -304.5,-592.5 -306.3,-630.3 -399.3,-651.3 -382.5,-692.1 -387.3,-692.1 -313.5,-722.1 -293.7))	POINT(-39.800971 -20.347185)	POLYGON((-58.137748 -26.958794,-26.341901 -28.390328,-23.87927 -15.430812,-51.326207 -14.276198,-58.137748 -26.958794))	POLYGON((-53.830481 -20.375543,-53.748109 -20.342193,-49.873363 -20.060047,-48.526406 -17.389957,-42.164888 -15.884688,-40.057867 -20.160015,-36.85852 -19.057191,-35.478482 -20.126919,-33.514184 -19.714799,-32.458068 -15.481112,-30.571045 -16.250107,-24.95604 -15.510232,-24.069364 -16.899892,-25.973606 -18.476772,-32.041005 -19.844738,-35.661757 -23.271725,-38.093083 -21.835388,-41.931881 -21.780288,-48.121841 -27.504157,-49.587216 -26.320988,-54.07855 -26.395835,-51.34434 -21.768242,-53.830481 -20.375543))	SPoCA_v1.0_AR_0000005075							null	null	null	null	null		null	null
AR	2012-05-01T11:36:49	POINT(-250.321 -376.691)	POLYGON((-322.5 -401.7,-207.9 -401.7,-207.9 -349.5,-322.5 -349.5,-322.5 -401.7))	POLYGON((-322.5 -390.3,-321.9 -389.7,-225.3 -349.5,-211.5 -401.7,-242.7 -383.1,-322.5 -390.3))	POINT(-17.119519 -27.134575)	POLYGON((-22.623336 -28.652753,-14.379969 -28.828315,-13.938699 -25.427873,-21.914184 -25.261755,-22.623336 -28.652753))	POLYGON((-22.455715 -27.904887,-22.403288 -27.866772,-15.129759 -25.407644,-14.633934 -28.824047,-16.649184 -27.563019,-22.455715 -27.904887))	SPoCA_v1.0_AR_0000005102							null	null	null	null	null		null	null
AR	2012-05-01T11:36:49	POINT(251.61 293.053)	POLYGON((219.3 260.1,290.7 260.1,290.7 328.5,219.3 328.5,219.3 260.1))	POLYGON((219.3 269.1,219.9 269.7,242.7 325.5,288.3 328.5,265.5 260.7,219.3 269.1))	POINT(15.738146 13.920467)	POLYGON((13.556958 11.814447,18.111535 11.906273,18.471977 16.229646,13.820374 16.133075,13.556958 11.814447))	POLYGON((13.586225 12.376716,13.626169 12.41492,15.316902 15.969624,18.313599 16.225914,16.493746 11.908119,13.586225 12.376716))	SPoCA_v1.0_AR_0000005095							null	null	null	null	null		null	null
AR	2012-05-01T15:36:49	POINT(-615.991 -307.4)	POLYGON((-731.1 -401.7,-465.9 -401.7,-465.9 -215.7,-731.1 -215.7,-731.1 -401.7))	POLYGON((-731.1 -294.9,-730.5 -294.3,-699.9 -294.3,-678.3 -268.5,-674.1 -228.9,-647.1 -215.7,-615.3 -224.7,-591.9 -272.7,-519.3 -263.1,-468.3 -284.1,-489.3 -327.9,-514.5 -302.1,-563.7 -302.7,-590.1 -400.5,-633.9 -383.7,-657.3 -401.7,-678.9 -384.3,-692.1 -316.5,-731.1 -294.9))	POINT(-43.999827 -21.741781)	POLYGON((-59.384926 -27.037241,-33.644127 -28.290072,-30.584364 -16.568056,-52.681846 -15.558746,-59.384926 -27.037241))	POLYGON((-54.832882 -20.385953,-54.748292 -20.352746,-51.55104 -20.528616,-48.751079 -19.052412,-47.485306 -16.65099,-44.830024 -15.967585,-42.267864 -16.645496,-41.175338 -19.683451,-35.184405 -19.336579,-31.626686 -20.786969,-33.955647 -23.478335,-35.458614 -21.778307,-39.430584 -21.651448,-44.314669 -27.758961,-47.902925 -26.475476,-50.953244 -27.506886,-52.514134 -26.274423,-51.436402 -21.944502,-54.832882 -20.385953))	SPoCA_v1.0_AR_0000005075							null	null	null	null	null		null	null
AR	2012-05-01T15:36:49	POINT(-393.97 -226.134)	POLYGON((-473.1 -263.1,-340.5 -263.1,-340.5 -187.5,-473.1 -187.5,-473.1 -263.1))	POLYGON((-473.1 -189.3,-472.5 -188.7,-444.3 -214.5,-341.7 -204.3,-371.1 -252.3,-396.9 -263.1,-449.7 -238.5,-473.1 -189.3))	POINT(-25.596383 -17.373457)	POLYGON((-31.688255 -19.468643,-22.249173 -19.76136,-21.657582 -15.107903,-30.815236 -14.828129,-31.688255 -19.468643))	POLYGON((-30.832684 -14.937715,-30.783681 -14.902714,-29.021431 -16.547697,-21.852823 -16.132581,-24.257688 -19.034073,-26.174172 -19.651258,-29.667569 -18.008794,-30.832684 -14.937715))	SPoCA_v1.0_AR_0000005112							null	null	null	null	null		null	null
AR	2012-05-01T15:36:49	POINT(417.114 -242.151)	POLYGON((369.9 -314.1,482.7 -314.1,482.7 -183.3,369.9 -183.3,369.9 -314.1))	POLYGON((369.9 -272.1,370.5 -271.5,371.1 -233.7,419.1 -184.5,473.7 -190.5,481.5 -208.5,435.9 -217.5,418.5 -236.1,446.7 -314.1,402.3 -289.5,375.3 -294.9,369.9 -272.1))	POINT(27.377922 -18.310329)	POLYGON((24.852964 -22.901754,33.196747 -22.626745,31.467057 -14.547793,23.601319 -14.79935,24.852964 -22.901754))	POLYGON((24.373396 -20.266496,24.409059 -20.227935,24.08484 -17.884851,26.976099 -14.77297,30.887618 -15.009261,31.63934 -16.087164,28.454598 -16.751329,27.412465 -17.934126,30.463599 -22.724819,26.866543 -21.285555,25.005792 -21.681467,24.373396 -20.266496))	SPoCA_v1.0_AR_0000005040							null	null	null	null	null		null	null
AR	2012-05-01T15:36:49	POINT(283.982 283.808)	POLYGON((254.1 245.7,311.7 245.7,311.7 317.1,254.1 317.1,254.1 245.7))	POLYGON((254.1 272.7,254.7 273.3,276.9 317.1,310.5 313.5,305.7 260.7,282.9 245.7,254.1 272.7))	POINT(17.787397 13.399348)	POLYGON((15.713537 10.975927,19.411007 11.05785,19.791964 15.551735,16.015247 15.465569,15.713537 10.975927))	POLYGON((15.813679 12.660661,15.854478 12.699039,17.499957 15.497346,19.689542 15.320303,19.088205 11.983302,17.5523 11.014582,15.813679 12.660661))	SPoCA_v1.0_AR_0000005095							null	null	null	null	null		null	null
AR	2012-05-01T15:36:49	POINT(-213.066 -377.702)	POLYGON((-290.7 -407.7,-171.3 -407.7,-171.3 -342.9,-290.7 -342.9,-290.7 -407.7))	POLYGON((-290.7 -389.7,-290.1 -389.1,-228.3 -368.7,-204.3 -342.9,-173.1 -399.3,-240.9 -407.7,-260.1 -389.1,-290.7 -389.7))	POINT(-14.523391 -27.232944)	POLYGON((-20.377581 -29.090979,-11.856932 -29.248828,-11.409412 -25.024907,-19.59399 -24.87741,-20.377581 -29.090979))	POLYGON((-20.139451 -27.907198,-20.088636 -27.868922,-15.501907 -26.629033,-13.64305 -24.992234,-11.917866 -28.69177,-16.782908 -29.167507,-17.943095 -27.915787,-20.139451 -27.907198))	SPoCA_v1.0_AR_0000005102							null	null	null	null	null		null	null
AR	2012-05-01T15:36:49	POINT(923.383 196.654)	POLYGON((910.5 168.9,935.7 168.9,935.7 216.9,910.5 216.9,910.5 168.9))	POLYGON((910.5 212.1,911.1 212.7,930.3 213.3,925.5 168.9,910.5 212.1))	POINT(81.526947 11.347392)	POLYGON((75.52541 9.216364,86.613638 10.006167,88.785507 12.997857,78.139437 12.357074,75.52541 9.216364))	POLYGON((77.806303 12.036279,78.041478 12.090085,88.795932 12.860906,80.237145 9.549155,77.806303 12.036279))	SPoCA_v1.0_AR_0000005044							null	null	null	null	null		null	null
AR	2012-05-01T19:36:49	POINT(-179.136 -378.164)	POLYGON((-234.3 -414.9,-141.9 -414.9,-141.9 -346.5,-234.3 -346.5,-234.3 -414.9))	POLYGON((-234.3 -390.3,-233.7 -389.7,-168.9 -346.5,-150.9 -355.5,-145.5 -389.7,-197.1 -414.9,-234.3 -390.3))	POINT(-12.177309 -27.283923)	POLYGON((-16.388812 -29.638784,-9.847846 -29.737311,-9.450349 -25.264609,-15.719691 -25.172943,-16.388812 -29.638784))	POLYGON((-16.127224 -28.015073,-16.078857 -27.976515,-11.268317 -25.242671,-10.104741 -25.837746,-9.936964 -28.068649,-13.73627 -29.684569,-16.127224 -28.015073))	SPoCA_v1.0_AR_0000005102							null	null	null	null	null		null	null
AR	2012-05-01T19:36:49	POINT(-361.924 -223.434)	POLYGON((-440.1 -254.7,-301.5 -254.7,-301.5 -186.9,-440.1 -186.9,-440.1 -254.7))	POLYGON((-440.1 -188.7,-439.5 -188.1,-412.5 -209.7,-303.3 -203.1,-332.1 -243.3,-420.9 -254.1,-422.1 -210.3,-440.1 -188.7))	POINT(-23.367005 -17.255299)	POLYGON((-29.162346 -19.018193,-19.528408 -19.288808,-19.074273 -15.117779,-28.462288 -14.857474,-29.162346 -19.018193))	POLYGON((-28.478183 -14.967127,-28.430664 -14.931958,-26.733814 -16.311364,-19.289335 -16.105516,-21.503292 -18.53315,-27.776615 -19.025929,-27.410561 -16.327126,-28.478183 -14.967127))	SPoCA_v1.0_AR_0000005112							null	null	null	null	null		null	null
AR	2012-05-01T19:36:49	POINT(-590.921 -302.145)	POLYGON((-659.7 -407.1,-433.5 -407.1,-433.5 -202.5,-659.7 -202.5,-659.7 -407.1))	POLYGON((-659.7 -314.7,-659.1 -314.1,-637.5 -269.1,-645.9 -225.3,-629.1 -202.5,-562.5 -224.7,-560.1 -262.5,-536.7 -288.3,-513.9 -285.9,-496.5 -260.7,-471.9 -285.9,-434.7 -276.3,-461.1 -326.1,-485.7 -294.9,-545.1 -302.1,-581.7 -407.1,-600.3 -381.9,-625.5 -395.7,-650.7 -386.1,-659.7 -314.7))	POINT(-41.700219 -21.503364)	POLYGON((-51.429309 -27.830784,-31.171816 -28.723703,-28.138975 -15.824347,-45.706534 -15.099858,-51.429309 -27.830784))	POLYGON((-48.196585 -21.988527,-48.12254 -21.954068,-45.025925 -19.265621,-44.894904 -16.545856,-43.069536 -15.227195,-37.977396 -16.823467,-38.382494 -19.154924,-36.964427 -20.8329,-35.129749 -20.755264,-33.406291 -19.24184,-31.921352 -20.875865,-29.039062 -20.372227,-31.745417 -23.431033,-33.105142 -21.399957,-37.895967 -21.666185,-43.7545 -28.211948,-44.649841 -26.505295,-47.510644 -27.275367,-49.655502 -26.533616,-48.196585 -21.988527))	SPoCA_v1.0_AR_0000005075							null	null	null	null	null		null	null
AR	2012-05-01T19:36:49	POINT(320.018 285.552)	POLYGON((290.7 248.1,357.3 248.1,357.3 321.9,290.7 321.9,290.7 248.1))	POLYGON((290.7 295.5,291.3 296.1,322.5 321.9,357.3 295.5,346.5 265.5,308.7 248.1,290.7 295.5))	POINT(20.154386 13.582383)	POLYGON((18.065072 11.191827,22.416267 11.301924,22.890571 15.957504,18.436064 15.841278,18.065072 11.191827))	POLYGON((18.28596 14.16371,18.328332 14.202553,20.545501 15.893335,22.698678 14.277483,21.792959 12.368771,19.228655 11.219046,18.28596 14.16371))	SPoCA_v1.0_AR_0000005095							null	null	null	null	null		null	null
AR	2012-05-01T19:36:49	POINT(576.254 -303.011)	POLYGON((548.1 -336.3,607.5 -336.3,607.5 -275.7,548.1 -275.7,548.1 -336.3))	POLYGON((548.1 -312.9,548.7 -312.3,552.3 -278.7,603.3 -276.3,587.1 -332.7,561.9 -333.9,548.1 -312.9))	POINT(40.479345 -21.612863)	POLYGON((38.859196 -23.806387,43.975766 -23.577051,42.553078 -19.796616,37.649981 -20.012263,38.859196 -23.806387))	POLYGON((38.355505 -22.33237,38.392287 -22.292663,38.039623 -20.184298,42.207119 -19.850221,42.085638 -23.433447,39.95937 -23.605034,38.355505 -22.33237))	SPoCA_v1.0_AR_0000005114							null	null	null	null	null		null	null
AR	2012-05-01T19:36:49	POINT(431.515 -254.913)	POLYGON((325.5 -359.7,508.5 -359.7,508.5 -173.7,325.5 -173.7,325.5 -359.7))	POLYGON((325.5 -354.9,326.1 -354.3,342.3 -320.7,336.9 -255.9,387.3 -267.9,461.1 -173.7,508.5 -209.1,453.3 -236.7,473.7 -297.3,447.9 -336.3,414.9 -348.3,403.5 -320.7,364.5 -305.7,325.5 -354.9))	POINT(28.546152 -19.051767)	POLYGON((22.252573 -25.882993,36.130698 -25.428765,33.253912 -13.88106,20.576683 -14.276437,22.252573 -25.882993))	POLYGON((22.191476 -25.573832,22.226805 -25.534146,22.970475 -23.358741,21.936862 -19.305412,25.547963 -19.955189,29.830319 -14.00478,33.635831 -16.036059,29.905839 -17.874939,32.231311 -21.583615,30.914839 -24.11338,28.627241 -24.961963,27.364978 -23.232491,24.365436 -22.367823,22.191476 -25.573832))	SPoCA_v1.0_AR_0000005040							null	null	null	null	null		null	null
AR	2012-05-01T19:36:49	POINT(928.49 195.455)	POLYGON((920.1 174.3,937.5 174.3,937.5 209.1,920.1 209.1,920.1 174.3))	POLYGON((920.1 206.7,920.7 207.3,931.5 206.1,937.5 174.3,920.1 206.7))	POINT(84.446594 11.484954)	POLYGON((78.615574 9.7687,88.977913 10.486249,88.825467 12.522018,81.214834 12.096479,78.615574 9.7687))	POLYGON((80.983765 11.931625,81.315957 11.992393,88.832801 12.424877,88.977913 10.486249,80.983765 11.931625))	SPoCA_v1.0_AR_0000005044							null	null	null	null	null		null	null
AR	2012-05-01T19:36:49	POINT(-913.483 265.747)	POLYGON((-918.30002 246.3,-908.69998 246.3,-908.69998 282.9,-918.30002 282.9,-918.30002 246.3))	POLYGON((-918.3 249.9,-917.7 250.5,-908.7 282.9,-917.1 246.9,-918.3 249.9))	POINT(-87.229915 16.059825)	POLYGON((-86.172939 14.764563,-80.030418 14.323744,-88.461629 17.228005,-88.475073 17.058331,-86.172939 14.764563))	POLYGON((-88.623357 15.164692,-87.106292 15.094541,-88.461629 17.228005,-84.969113 14.715327,-88.623357 15.164692))	SPoCA_v1.0_AR_0000005113							null	null	null	null	null		null	null
