event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	ef_pospeakfluxonsetrate	ef_negpeakfluxonsetrate	ef_onsetrateunit	ef_sumpossignedflux	ef_sumnegsignedflux	ef_fluxunit	ef_axisorientation	ef_axisorientationunit	ef_axislength	ef_posequivradius	ef_negequivradius	ef_lengthunit	ef_aspectratio	ef_proximityratio
EF	2013-02-02T23:48:45	POINT(-486.7368 -112.8372)	POLYGON((-495.2346 -120.3582,-474.7272 -119.064,-476.3406 -103.4742,-496.9182 -104.7738,-495.2346 -120.3582))		POINT(-30.5928 -11.9526)	POLYGON((-31.24054 -12.362216,-29.81006 -12.362216,-29.81006 -11.441184,-31.24054 -11.441184,-31.24054 -12.362216))		381	33.2533	-13.2991	emx/hr	9.74554	-7.74671	emx	-2.76913	degrees CCW from + pole west in local solar frame	1.51736	0.770281	0.444722	cm	2.4977	0.544729
EF	2013-02-03T00:48:45	POINT(-194.5392 302.1288)	POLYGON((-203.7498 282.906,-190.6782 283.2048,-189.5922 308.9892,-202.5888 308.6916,-203.7498 282.906))		POINT(-11.7328 11.9582)	POLYGON((-12.245375 10.788965,-11.448625 10.788965,-11.448625 12.375235,-12.245375 12.375235,-12.245375 10.788965))		386	72.6449	-26.0819	emx/hr	47.1366	-12.6867	emx	2.34668	degrees CCW from + pole west in local solar frame	1.06686	0.884189	0.659036	cm	1.38264	0.195207
EF	2013-02-03T01:00:45	POINT(278.4978 -234.4566)	POLYGON((275.7516 -249.0264,277.4142 -249.0822,279.816 -226.662,278.139 -226.605,275.7516 -249.0264))		POINT(17.615 -19.7635)	POLYGON((17.538472 -20.647645,17.647728 -20.647645,17.647728 -19.292155,17.538472 -19.292155,17.538472 -20.647645))		388	10.0682	-13.9016	emx/hr	11.8841	-11.87	emx	-0.842816	degrees CCW from + pole west in local solar frame	1.37548	0.430826	0.430826	cm	3.19266	0.7745
EF	2013-02-03T01:36:45	POINT(63.1722 294.8496)	POLYGON((55.52886 289.674,66.5694 289.5978,66.4824 295.6908,55.4562 295.767,55.52886 289.674))		POINT(3.77799 11.3877)	POLYGON((3.316609 11.066659,3.977011 11.066659,3.977011 11.440941,3.316609 11.440941,3.316609 11.066659))		393	37.9436	-45.4929	emx/hr	46.553	-22.8663	emx	1.25046	degrees CCW from + pole west in local solar frame	0.490935	0.291648	0.505149	cm	1.23227	0.54468
EF	2013-02-03T01:48:45	POINT(-144.9756 247.5876)	POLYGON((-213.096 223.398,-132.843 224.979,-131.3706 289.7076,-210.7332 288.1398,-213.096 223.398))		POINT(-8.62143 8.56199)	POLYGON((-12.686555 7.184515,-7.868445 7.184515,-7.868445 11.117845,-12.686555 11.117845,-12.686555 7.184515))		394	12.5761	-267.538	emx/hr	10.6952	-64.4546	emx	2.35965	degrees CCW from + pole west in local solar frame	4.12903	0.291709	3.82573	cm	2.00563	0.317444
EF	2013-02-03T04:12:45	POINT(47.9217 309.6324)	POLYGON((-27.07158 272.904,72.0792 272.6514,69.9702 385.2162,-26.27952 385.4628,-27.07158 272.904))		POINT(2.8746 12.286)	POLYGON((-1.61075 10.025215,4.29219 10.025215,4.29219 17.038785,-1.61075 17.038785,-1.61075 10.025215))		403	47.0586	-249.733	emx/hr	103.41	-68.2831	emx	1.34096	degrees CCW from + pole west in local solar frame	4.45324	1.16812	3.918	cm	1.75113	0.271155
EF	2013-02-03T04:24:45	POINT(-136.2984 304.5)	POLYGON((-145.2528 290.4666,-121.5 290.8302,-121.0038 309.0288,-144.66 308.6658,-145.2528 290.4666))		POINT(-8.19268 12.0262)	POLYGON((-8.707935 11.171085,-7.275345 11.171085,-7.275345 12.291915,-8.707935 12.291915,-8.707935 11.171085))		405	86.5798	-23.6074	emx/hr	27.7724	-5.06287	emx	2.16882	degrees CCW from + pole west in local solar frame	1.02152	1.17287	0.414673	cm	1.28691	0.17887
EF	2013-02-03T04:24:45	POINT(744.198 -95.2476)	POLYGON((700.14 -147.4236,781.422 -158.31,795.75 -58.1922,712.986 -47.0559,700.14 -147.4236))		POINT(50.6052 -9.54854)	POLYGON((47.341265 -12.90573,55.203535 -12.90573,55.203535 -6.96709,47.341265 -6.96709,47.341265 -12.90573))		406	820.221	-61.929	emx/hr	186.833	-40.8295	emx	-0.186494	degrees CCW from + pole west in local solar frame	7.35959	4.84816	1.03363	cm	2.5025	0.458264
EF	2013-02-03T05:24:45	POINT(-548.5932 79.1358)	POLYGON((-551.6148 69.681,-544.1862 70.2258,-544.2666 85.8066,-551.6964 85.2612,-551.6148 69.681))		POINT(-34.1464 -0.471006)	POLYGON((-34.365778 -1.014509,-33.838822 -1.014509,-33.838822 -0.096509,-34.365778 -0.096509,-34.365778 -1.014509))		410	24.5009	-33.6611	emx/hr	6.94332	-16.5601	emx	-3.1278	degrees CCW from + pole west in local solar frame	1.17371	0.448827	0.448827	cm	2.61506	0.757354
EF	2013-02-03T06:48:45	POINT(-505.7376 -299.6586)	POLYGON((-546.1074 -319.917,-480.8832 -315.0246,-489.5244 -275.8428,-555.9186 -280.8318,-546.1074 -319.917))		POINT(-34.212 -23.0134)	POLYGON((-37.73968 -24.05567,-32.60552 -24.05567,-32.60552 -21.64033,-37.73968 -21.64033,-37.73968 -24.05567))		420	57.6853	-516.865	emx/hr	24.1965	5.01062	emx	-2.54945	degrees CCW from + pole west in local solar frame	1.9513	0.662062	2.88586	cm	1.09996	0.154997
