event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid
CH	2013-03-01T07:44:31	POINT(438.422 -859.766)	POLYGON((405.3 -877.5,463.5 -877.5,463.5 -844.5,405.3 -844.5,405.3 -877.5))	POLYGON((405.3 -877.5,405.9 -876.9,456.9 -846.3,463.5 -847.5,405.3 -877.5))	POINT(86.948891 -63.053969)	POLYGON((83.568916 -65.101465,77.155164 -61.377614,89.658002 -61.421832,70.645466 -63.702939,83.568916 -65.101465))	POLYGON((83.568916 -65.101465,84.21232 -65.09466,88.60968 -61.858936,85.942609 -61.339381,83.568916 -65.101465))	SPoCA_v1.0_CH_0000008641
CH	2013-03-01T07:44:31	POINT(116.52 337.263)	POLYGON((-10.5 164.7,242.7 164.7,242.7 460.5,-10.5 460.5,-10.5 164.7))	POLYGON((-10.5 386.7,-9.9 387.3,39.3 451.5,141.9 455.7,174.9 400.5,173.7 343.5,223.5 315.9,210.3 282.9,241.5 192.9,201.9 164.7,207.3 201.3,168.9 242.1,39.9 269.7,18.3 315.9,66.3 335.1,74.1 363.3,51.3 384.3,-8.7 375.3,-10.5 386.7))	POINT(7.0652523 13.122141)	POLYGON((-0.61893 2.524489,14.463823 2.756985,15.54265 21.326032,-0.662838 21.042357,-0.61893 2.524489))	POLYGON((-0.64412 16.205204,-0.607432 16.243708,2.471843 20.448018,8.981194 20.816074,10.85289 17.231733,10.586667 13.586164,13.583537 11.939145,12.676279 9.867023,14.418445 4.446416,11.990999 2.684407,12.349111 4.890174,10.080886 7.302566,2.379077 8.879448,1.100896 11.729373,4.010282 12.947283,4.517883 14.733334,3.146237 16.062145,-0.531756 15.47462,-0.64412 16.205204))	SPoCA_v1.0_CH_0000008617
CH	2013-03-01T07:44:31	POINT(-735.639 -573.576)	POLYGON((-815.1 -677.7,-666.9 -677.7,-666.9 -453.9,-815.1 -453.9,-815.1 -677.7))	POLYGON((-815.1 -489.3,-814.5 -488.7,-765.3 -531.3,-767.7 -479.7,-753.3 -453.9,-741.9 -463.5,-728.7 -555.9,-675.9 -579.9,-666.9 -611.1,-688.5 -677.7,-792.9 -552.3,-815.1 -489.3))	POINT(-75.465624 -38.399587)	POLYGON((-84.376828 -39.407537,-81.302213 -45.893949,-54.307187 -32.256487,-75.865026 -29.910271,-84.376828 -39.407537))	POLYGON((-81.190449 -31.689532,-80.893884 -31.684022,-75.341963 -35.339533,-69.588397 -32.394847,-65.093134 -31.142068,-64.207601 -31.887318,-71.411338 -37.568953,-65.420598 -40.002278,-67.885214 -42.094868,-88.909231 -44.700284,-89.967406 -35.070876,-81.190449 -31.689532))	SPoCA_v1.0_CH_0000008626
CH	2013-03-01T07:44:31	POINT(-433.617 -357.261)	POLYGON((-603.9 -518.1,-323.1 -518.1,-323.1 -191.7,-603.9 -191.7,-603.9 -518.1))	POLYGON((-603.9 -304.5,-603.3 -303.9,-568.5 -283.5,-575.7 -236.7,-547.5 -205.5,-499.5 -191.7,-410.7 -211.5,-381.9 -239.7,-378.3 -278.7,-329.7 -326.7,-349.5 -397.5,-323.1 -456.3,-338.1 -500.1,-438.3 -517.5,-465.9 -485.1,-515.1 -354.3,-594.9 -322.5,-603.9 -304.5))	POINT(-30.29457 -27.849718)	POLYGON((-51.109476 -36.967158,-25.246462 -38.799429,-20.460605 -18.148001,-40.499965 -16.917635,-51.109476 -36.967158))	POLYGON((-42.72145 -23.648966,-42.65579 -23.61692,-39.319069 -22.613575,-39.003893 -19.763622,-36.328638 -18.06737,-32.591577 -17.491515,-26.537613 -19.049016,-24.847612 -20.848551,-25.044451 -23.227098,-22.229435 -26.343062,-24.720128 -30.73248,-23.825676 -34.643092,-26.007713 -37.512101,-35.024644 -38.196415,-36.274519 -35.871361,-36.592476 -27.250401,-42.407369 -24.80068,-42.72145 -23.648966))	SPoCA_v1.0_CH_0000008597
CH	2013-03-01T07:44:31	POINT(564.386 134.882)	POLYGON((426.9 -47.7,654.9 -47.7,654.9 367.5,426.9 367.5,426.9 -47.7))	POLYGON((426.9 45.3,427.5 45.9,484.5 42.9,564.3 129.9,571.5 307.5,560.7 347.7,638.7 362.7,623.1 315.9,654.9 282.3,613.5 243.9,623.7 96.3,595.5 51.9,581.1 -18.9,539.1 -47.7,500.7 -1.5,431.7 12.3,426.9 45.3))	POINT(35.518067 2.1085238)	POLYGON((26.409015 -9.290375,42.899827 -8.126862,44.890007 17.193545,27.154478 15.816516,26.409015 -9.290375))	POLYGON((26.098653 -3.81815,26.13693 -3.780588,29.953632 -3.731762,35.504373 1.810276,37.074874 12.72772,36.723378 15.227045,43.360373 16.74564,41.284074 13.601795,43.502295 11.70575,39.73163 9.017498,39.919438 0.154173,37.826025 -2.645856,37.021563 -6.894083,34.131634 -8.80679,31.199797 -6.274465,26.49501 -5.744168,26.098653 -3.81815))	SPoCA_v1.0_CH_0000008609
CH	2013-03-01T07:44:31	POINT(-125.027 125.918)	POLYGON((-300.9 -0.9,-3.3 -0.9,-3.3 252.9,-300.9 252.9,-300.9 -0.9))	POLYGON((-300.9 122.1,-299.7 122.7,-270.3 143.1,-236.1 114.9,-156.3 121.5,-143.7 162.3,-66.9 195.3,-51.3 252.9,-28.5 207.9,-48.9 184.5,-60.3 112.5,-3.9 -0.3,-16.5 0.3,-66.9 93.9,-108.3 96.9,-148.5 75.3,-197.1 99.3,-267.3 88.5,-300.9 122.1))	POINT(-7.3830884 0.27452721)	POLYGON((-18.15435 -6.918691,-0.195892 -7.274564,-0.196183 7.845506,-18.214344 8.219395,-18.15435 -6.918691))	POLYGON((-18.018666 0.345199,-17.944395 0.377931,-16.138156 1.524252,-14.045139 -0.222015,-9.244434 0.046442,-8.501515 2.461383,-3.954373 4.375667,-3.051291 7.856043,-1.685327 5.119913,-2.886956 3.718844,-3.553261 -0.568178,-0.231491 -7.239218,-0.979352 -7.202902,-3.944206 -1.666532,-6.392731 -1.461045,-8.788915 -2.698212,-11.690893 -1.21339,-15.955237 -1.723611,-18.018666 0.345199))	SPoCA_v1.0_CH_0000008616
CH	2013-03-01T11:44:31	POINT(-427.478 -359.116)	POLYGON((-597.3 -516.3,-317.7 -516.3,-317.7 -191.1,-597.3 -191.1,-597.3 -516.3))	POLYGON((-597.3 -298.5,-596.7 -297.9,-569.1 -283.5,-567.9 -227.1,-533.1 -198.3,-481.5 -194.7,-449.1 -240.3,-402.3 -213.9,-377.7 -243.3,-374.1 -276.3,-327.3 -318.9,-345.9 -392.1,-317.7 -447.3,-329.7 -496.5,-427.5 -516.3,-462.3 -486.3,-473.7 -426.9,-515.7 -362.1,-491.1 -345.3,-493.5 -292.5,-465.3 -266.7,-473.7 -219.9,-502.5 -221.7,-518.1 -271.5,-549.3 -280.5,-543.9 -330.9,-587.1 -326.1,-597.3 -298.5))	POINT(-29.867124 -27.995564)	POLYGON((-50.294505 -36.91746,-24.759684 -38.700337,-20.102149 -18.129187,-39.969923 -16.925198,-50.294505 -36.91746))	POLYGON((-42.022397 -23.334163,-41.957907 -23.302037,-39.370108 -22.611878,-38.231258 -19.239478,-35.148112 -17.718231,-31.33179 -17.755539,-29.572538 -20.627206,-25.984484 -19.226003,-24.598202 -21.082742,-24.722882 -23.097871,-21.96577 -25.869349,-24.361168 -30.403648,-23.235565 -34.072683,-25.240847 -37.305247,-34.032625 -38.180168,-36.00609 -35.97472,-35.103578 -32.04989,-36.831915 -27.732363,-34.484099 -26.827851,-33.63518 -23.578999,-31.11236 -22.149004,-31.077796 -19.295146,-33.198495 -19.267683,-35.139841 -22.179572,-37.729415 -22.549548,-38.373594 -25.643949,-41.839723 -25.074776,-42.022397 -23.334163))	SPoCA_v1.0_CH_0000008597
CH	2013-03-01T11:44:31	POINT(575.643 -764.648)	POLYGON((543.3 -785.7,617.7 -785.7,617.7 -742.5,543.3 -742.5,543.3 -785.7))	POLYGON((543.3 -779.1,543.9 -778.5,616.5 -744.9,586.5 -768.9,543.3 -779.1))	POINT(84.551562 -53.368416)	POLYGON((83.309053 -55.638576,81.334716 -51.304929,88.272896 -50.364943,68.769907 -53.061013,83.309053 -55.638576))	POLYGON((80.185063 -55.332568,80.112378 -55.280188,86.702065 -50.396255,86.020088 -52.632913,80.185063 -55.332568))	SPoCA_v1.0_CH_0000008521
CH	2013-03-01T11:44:31	POINT(-110.647 111.252)	POLYGON((-295.5 -63.3,62.1 -63.3,62.1 252.9,-295.5 252.9,-295.5 -63.3))	POLYGON((-295.5 120.9,-294.9 121.5,-266.1 141.9,-221.7 111.9,-152.1 122.1,-126.9 176.1,-95.7 169.5,-63.3 189.3,-60.9 234.3,-39.9 252.9,-25.5 204.3,-42.3 185.1,-51.3 116.7,62.1 -63.9,27.9 -47.7,17.7 -12.9,-17.1 5.1,-54.3 89.7,-131.1 86.7,-166.5 57.9,-283.5 101.7,-295.5 120.9))	POINT(-6.5304396 -0.6104761)	POLYGON((-18.002135 -10.607103,3.72718 -10.938642,3.694682 7.859777,-17.876243 8.204648,-18.002135 -10.607103))	POLYGON((-17.684965 0.259414,-17.647919 0.293629,-15.880681 1.442256,-13.173139 -0.427613,-8.994292 0.075498,-7.507129 3.267743,-5.652028 2.845365,-3.739657 4.011914,-3.613938 6.7272,-2.372846 7.850662,-1.507433 4.900967,-2.497234 3.751105,-3.022414 -0.324527,3.727627 -10.974049,1.668663 -10.030446,1.052535 -7.981904,-1.014394 -6.922018,-3.201052 -1.922463,-7.748927 -2.04495,-9.874599 -3.704987,-16.946085 -0.907824,-17.684965 0.259414))	SPoCA_v1.0_CH_0000008616
CH	2013-03-01T11:44:31	POINT(-732.771 -574.001)	POLYGON((-815.1 -678.9,-665.7 -678.9,-665.7 -460.5,-815.1 -460.5,-815.1 -678.9))	POLYGON((-815.1 -488.7,-814.5 -488.1,-759.9 -530.1,-767.7 -473.7,-731.1 -464.7,-745.5 -496.5,-735.3 -531.3,-717.3 -561.3,-671.7 -583.5,-665.7 -615.9,-687.3 -678.9,-785.7 -562.5,-815.1 -488.7))	POINT(-74.915755 -38.497794)	POLYGON((-84.365047 -39.456565,-81.325648 -45.994852,-54.545205 -32.680599,-76.713654 -30.257771,-84.365047 -39.456565))	POLYGON((-81.09313 -31.661686,-80.798797 -31.655901,-74.032488 -35.409313,-69.0154 -32.051135,-62.810445 -32.121332,-67.59259 -33.78052,-69.561076 -36.007736,-70.047291 -38.120609,-65.191044 -40.298304,-68.363885 -42.4154,-88.859306 -44.797596,-89.825527 -35.801354,-81.09313 -31.661686))	SPoCA_v1.0_CH_0000008626
CH	2013-03-01T11:44:31	POINT(112.932 343.637)	POLYGON((-8.1 209.7,234.3 209.7,234.3 464.1,-8.1 464.1,-8.1 209.7))	POLYGON((-8.1 384.9,-7.5 385.5,48.3 452.1,111.9 464.1,149.7 450.3,183.3 398.1,185.7 365.7,162.9 324.9,218.7 278.1,230.7 209.7,161.7 248.7,117.9 246.9,32.7 276.3,21.3 317.7,73.5 330.3,78.3 369.3,56.1 387.3,-1.5 371.1,-8.1 384.9))	POINT(6.8582793 13.518996)	POLYGON((-0.479023 5.224208,14.001927 5.444064,15.015847 21.548326,-0.512186 21.282984,-0.479023 5.224208))	POLYGON((-0.496615 16.088598,-0.459918 16.127082,3.039388 20.491097,7.096901 21.342304,9.45763 20.465791,11.372588 17.089165,11.40155 15.011831,9.873797 12.400757,13.18084 9.585197,13.782283 5.437246,9.656138 7.693845,7.021998 7.534434,1.951871 9.281347,1.281978 11.841045,4.441525 12.64945,4.783355 15.11716,3.444517 16.256307,-0.091566 15.205343,-0.496615 16.088598))	SPoCA_v1.0_CH_0000008617
CH	2013-03-01T11:44:31	POINT(570.419 136.173)	POLYGON((433.5 -44.1,659.7 -44.1,659.7 371.1,433.5 371.1,433.5 -44.1))	POLYGON((433.5 33.3,434.1 33.9,435.9 53.1,477.3 40.5,493.5 70.5,572.1 132.3,569.1 278.1,581.7 307.5,567.9 345.9,648.3 371.1,628.5 323.1,659.7 279.9,619.5 234.9,612.9 142.5,629.1 96.3,609.3 73.5,584.1 -22.5,545.7 -43.5,504.9 -4.5,437.7 11.7,433.5 33.3))	POINT(35.962097 2.2176026)	POLYGON((26.832247 -9.055924,43.262523 -7.884129,45.402423 17.472145,27.650635 16.076203,26.832247 -9.055924))	POLYGON((26.55985 -4.502618,26.598064 -4.465041,26.678357 -3.326355,29.471395 -3.905202,30.521669 -2.064666,36.078856 1.995222,36.60183 10.865599,37.866218 12.790276,37.262266 15.155306,44.374206 17.376103,41.83576 14.100957,43.882726 11.590958,40.134288 8.500704,39.153139 2.844579,40.338985 0.187407,38.831512 -1.288355,37.265566 -7.090036,34.581668 -8.528399,31.50407 -6.433389,26.895034 -5.758676,26.55985 -4.502618))	SPoCA_v1.0_CH_0000008609
CH	2013-03-01T11:44:31	POINT(-560.735 680.194)	POLYGON((-725.7 548.1,-389.1 548.1,-389.1 883.5,-725.7 883.5,-725.7 548.1))	POLYGON((-725.7 638.7,-725.1 639.3,-570.9 780.9,-389.7 883.5,-470.1 830.1,-497.1 783.3,-487.5 753.3,-513.3 714.9,-462.3 671.1,-421.5 671.7,-402.9 639.9,-450.9 639.9,-476.1 609.9,-517.5 622.5,-547.5 548.1,-570.3 549.9,-630.3 626.1,-678.9 644.1,-725.7 638.7))	POINT(-48.976764 40.006785)	POLYGON((-60.914355 31.119077,-26.95658 27.95447,-63.761921 63.399829,-80.88628 49.996826,-60.914355 31.119077))	POLYGON((-78.948181 40.244789,-78.865731 40.281954,-75.412551 52.482862,-64.162714 63.453183,-59.734376 55.835876,-52.702472 49.88078,-46.619183 46.260976,-46.021345 42.683245,-37.248708 38.124524,-33.349383 37.854463,-30.455098 35.076593,-34.72319 35.400139,-35.846022 33.16253,-40.303723 34.514289,-40.110077 28.950851,-42.323615 29.280066,-53.543475 36.130431,-63.890787 38.763237,-78.948181 40.244789))	SPoCA_v1.0_CH_0000008598
CH	2013-03-01T15:44:55	POINT(575.893 -765.559)	POLYGON((550.5 -781.5,611.7 -781.5,611.7 -747.9,550.5 -747.9,550.5 -781.5))	POLYGON((550.5 -773.1,551.1 -772.5,608.7 -751.5,566.7 -777.9,550.5 -773.1))	POINT(85.163382 -53.387814)	POLYGON((83.789208 -55.153107,81.314449 -51.427272,87.67837 -50.80408,71.627185 -53.259244,83.789208 -55.153107))	POLYGON((79.880288 -54.766952,79.814451 -54.714633,86.224489 -50.966753,88.67315 -54.194206,79.880288 -54.766952))	SPoCA_v1.0_CH_0000008521
CH	2013-03-01T15:44:55	POINT(594.342 122.719)	POLYGON((465.9 -43.5,687.3 -43.5,687.3 369.9,465.9 369.9,465.9 -43.5))	POLYGON((465.9 17.1,466.5 17.7,498.3 67.5,546.9 71.7,610.5 143.1,611.1 295.5,595.5 344.1,634.5 364.5,687.3 365.1,645.9 233.7,641.1 139.5,659.7 93.9,623.7 -13.5,573.3 -43.5,477.9 -6.9,465.9 17.1))	POINT(37.713755 1.5481478)	POLYGON((29.009965 -8.895374,45.540117 -7.650786,47.960287 17.641091,29.934054 16.145086,29.009965 -8.895374))	POLYGON((28.764382 -5.331987,28.80302 -5.294226,30.856174 -2.222024,34.251755 -1.741914,38.973048 2.864895,40.054614 12.222924,39.433048 15.218718,43.033158 16.83044,47.848246 17.322383,42.248222 8.607466,41.34189 2.845292,42.758916 0.247877,40.21641 -6.328008,36.594314 -8.383992,29.660292 -6.694068,28.764382 -5.331987))	SPoCA_v1.0_CH_0000008609
CH	2013-03-01T15:44:55	POINT(-357.735 896.756)	POLYGON((-380.1 887.1,-327.3 887.1,-327.3 909.3,-380.1 909.3,-380.1 887.1))	POLYGON((-380.1 888.9,-379.5 889.5,-327.3 909.3,-353.7 894.9,-380.1 888.9))	POINT(-61.79962 65.228153)	POLYGON((-62.812781 63.827278,-45.333632 61.658171,-61.14818 67.309109,-72.592006 66.160255,-62.812781 63.827278))	POLYGON((-65.632697 64.483874,-66.303504 64.668332,-61.14818 67.309109,-57.537476 64.364137,-65.632697 64.483874))	SPoCA_v1.0_CH_0000008660
CH	2013-03-01T15:44:55	POINT(-105.315 128.88)	POLYGON((-251.1 58.5,20.7 58.5,20.7 234.9,-251.1 234.9,-251.1 58.5))	POLYGON((-251.1 125.1,-250.5 125.7,-227.1 143.1,-198.3 125.1,-122.1 125.7,-101.7 168.9,-57.3 178.5,0.9 234.9,20.7 210.9,-14.1 188.1,-14.1 98.1,-69.9 99.3,-128.1 59.1,-186.3 86.7,-219.9 85.5,-246.9 101.7,-251.1 125.1))	POINT(-6.2146036 0.42990499)	POLYGON((-14.987845 -3.532463,1.221744 -3.776531,1.227761 6.749348,-15.075918 7.00381,-14.987845 -3.532463))	POLYGON((-14.959581 0.409955,-14.923067 0.444414,-13.504882 1.435338,-11.761784 0.315756,-7.209898 0.255798,-6.007752 2.812762,-3.382371 3.359885,0.053377 6.747643,1.224447 5.296788,-0.832379 3.923614,-0.830636 -1.437569,-4.121135 -1.348498,-7.581654 -3.679645,-11.046915 -1.978311,-13.072338 -1.9957,-14.705225 -0.986899,-14.959581 0.409955))	SPoCA_v1.0_CH_0000008616
CH	2013-03-01T15:44:55	POINT(-714.186 -573.252)	POLYGON((-797.7 -680.1,-616.5 -680.1,-616.5 -452.7,-797.7 -452.7,-797.7 -680.1))	POLYGON((-797.7 -518.7,-797.1 -518.1,-752.1 -536.7,-764.1 -458.1,-723.9 -452.7,-693.9 -495.3,-731.7 -477.3,-737.7 -524.7,-710.1 -553.5,-659.1 -563.1,-617.1 -617.1,-672.3 -626.7,-686.7 -680.1,-770.1 -583.5,-797.7 -518.7))	POINT(-71.084399 -38.885945)	POLYGON((-84.243225 -40.109063,-69.945903 -47.414534,-48.9521 -32.678966,-72.22037 -30.260876,-84.243225 -40.109063))	POLYGON((-81.593252 -33.700888,-81.279597 -33.696501,-73.366211 -35.960963,-67.055185 -31.213151,-61.020679 -31.502635,-60.169407 -34.498131,-63.865098 -32.86864,-69.234956 -35.577331,-67.874977 -37.797059,-61.230286 -39.210922,-60.912769 -43.304682,-71.242275 -42.938009,-88.274319 -44.828907,-89.695971 -37.34629,-81.593252 -33.700888))	SPoCA_v1.0_CH_0000008626
