event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid
CH	2012-06-01T04:35:44	POINT(-548.908 -759.674)	POLYGON((-600.3 -804.3,-493.5 -804.3,-493.5 -722.1,-600.3 -722.1,-600.3 -804.3))	POLYGON((-600.3 -728.7,-599.7 -728.1,-554.1 -738.9,-494.7 -804.3,-600.3 -728.7))	POINT(-77.420646 -53.535007)	POLYGON((-89.621405 -53.263262,-83.270169 -58.312087,-54.170249 -50.020676,-79.737176 -49.854349,-89.621405 -53.263262))	POLYGON((-85.128565 -50.439315,-83.888447 -50.391111,-70.172568 -51.521658,-84.471154 -58.304038,-85.128565 -50.439315))	SPoCA_v1.0_CH_0000004822
CH	2012-06-01T04:35:44	POINT(-334.252 -415.98)	POLYGON((-388.5 -523.5,-279.9 -523.5,-279.9 -292.5,-388.5 -292.5,-388.5 -523.5))	POLYGON((-388.5 -369.3,-387.9 -368.7,-357.3 -292.5,-294.3 -370.5,-297.9 -433.5,-279.9 -460.5,-288.9 -495.3,-318.3 -522.3,-348.9 -523.5,-365.1 -505.5,-362.7 -398.7,-388.5 -369.3))	POINT(-23.179818 -26.550518)	POLYGON((-29.601992 -34.016347,-20.850269 -34.046433,-18.110111 -18.519878,-25.561341 -18.494373,-29.601992 -34.016347))	POLYGON((-26.491815 -23.440751,-26.439209 -23.401629,-23.379385 -18.502695,-19.761614 -23.54277,-20.76654 -27.741808,-19.821612 -29.593976,-21.03945 -32.025105,-23.849054 -33.950282,-26.33641 -34.028714,-27.216094 -32.730151,-25.019523 -25.388311,-26.491815 -23.440751))	SPoCA_v1.0_CH_0000004814
CH	2012-06-01T04:35:44	POINT(-261.897 875.059)	POLYGON((-664.5 671.7,108.9 671.7,108.9 945.9,-664.5 945.9,-664.5 671.7))	POLYGON((-664.5 671.7,-663.9 672.3,-502.5 801.3,-308.1 894.3,-96.3 941.1,108.9 938.1,-145.5 919.5,-335.1 875.7,-466.5 816.3,-664.5 671.7))	POINT(-45.358268 67.123105)	POLYGON((-85.565798 45.201056,9.2564 44.470689,82.445856 83.374904,-88.674445 54.901485,-85.565798 45.201056))	POLYGON((-85.565798 45.201056,-85.571388 45.252803,-88.532604 57.896591,-87.423658 70.970711,-81.517299 84.092685,59.63551 82.332393,-38.868531 75.819828,-67.772214 67.50803,-76.165163 59.48473,-85.565798 45.201056))	SPoCA_v1.0_CH_0000004806
CH	2012-06-01T04:35:44	POINT(420.707 693.198)	POLYGON((183.9 557.7,737.1 557.7,737.1 803.1,183.9 803.1,183.9 557.7))	POLYGON((183.9 613.5,184.5 614.1,224.7 677.7,196.5 756.3,317.7 803.1,351.9 786.3,450.9 784.5,476.7 749.1,501.9 751.5,528.9 729.3,539.1 738.3,520.5 785.1,533.7 781.5,666.3 672.3,735.3 585.9,693.9 602.7,636.9 693.9,549.9 743.7,569.1 688.5,606.3 656.1,594.9 614.7,611.1 582.9,555.9 560.7,533.1 558.3,490.5 624.9,381.9 687.9,300.9 684.3,287.1 669.9,297.9 633.9,208.5 597.3,183.9 613.5))	POINT(40.171199 46.527915)	POLYGON((13.750211 35.394477,74.078777 35.931126,88.946639 47.445397,21.077389 57.350289,13.750211 35.394477))	POLYGON((14.587293 39.69066,14.646375 39.738486,19.58165 45.024128,19.82534 52.333471,38.587563 57.479022,41.136169 55.627988,57.466907 55.6134,54.677678 51.915643,59.89031 52.21749,60.460298 50.064468,64.744202 50.982448,79.485311 55.975118,88.640728 55.659603,89.011085 45.248952,81.297618 38.170034,71.40496 39.347472,81.37475 47.086985,69.154297 51.566768,60.483322 46.331687,62.057316 43.562543,55.160065 40.098401,54.485977 37.605867,46.32312 35.835886,43.766367 35.631635,43.105787 40.78964,35.453595 46.018269,26.987975 45.640125,25.0579 44.381915,24.740028 41.376983,16.287448 38.423521,14.587293 39.69066))	SPoCA_v1.0_CH_0000004772
CH	2012-06-01T04:35:44	POINT(535.577 -775.499)	POLYGON((519.3 -789.9,552.3 -789.9,552.3 -764.1,519.3 -764.1,519.3 -789.9))	POLYGON((519.3 -788.7,519.9 -788.1,534.9 -771.3,550.5 -768.3,519.3 -788.7))	POINT(82.113642 -55.14411)	POLYGON((87.472963 -56.66219,89.585493 -55.038089,82.768294 -53.950885,69.1066 -54.042534,87.472963 -56.66219))	POLYGON((84.812191 -56.548321,84.483488 -56.484734,78.221732 -54.728657,87.097889 -54.355039,84.812191 -56.548321))	SPoCA_v1.0_CH_0000004825
CH	2012-06-01T08:35:56	POINT(435.307 694.675)	POLYGON((221.1 554.7,747.3 554.7,747.3 816.3,221.1 816.3,221.1 554.7))	POLYGON((221.1 627.9,221.7 628.5,242.7 675.9,234.3 761.7,336.3 803.1,363.9 785.7,456.9 785.1,476.1 757.5,461.1 734.7,489.3 720.3,488.1 749.7,518.7 768.9,466.5 819.9,633.3 703.5,747.3 570.3,702.9 600.3,645.3 687.3,581.7 728.7,566.1 716.7,609.3 664.5,621.9 581.7,572.7 554.7,531.9 581.7,519.9 626.1,456.3 674.7,374.7 671.1,320.1 692.1,298.5 669.3,336.3 633.3,270.9 606.3,226.5 605.7,221.1 627.9))	POINT(42.033362 46.692996)	POLYGON((16.565114 35.200712,76.614988 35.744877,88.966349 47.518798,26.895724 58.950831,16.565114 35.200712))	POLYGON((17.951022 40.876629,18.015196 40.925376,21.174528 44.896414,24.20188 52.924647,41.382641 57.522738,42.826309 55.595971,58.920557 55.708691,56.224042 52.787552,49.87765 50.470522,52.122844 49.131435,56.861603 52.013773,69.226883 54.119134,80.338307 59.984875,88.951823 47.997973,81.388851 36.981234,73.351491 39.191166,82.441663 46.520438,73.736093 50.18872,65.581902 48.95615,64.040582 44.30713,55.865126 37.541354,47.839138 35.416182,44.951046 37.430441,46.554116 40.934832,42.858111 44.949737,33.684938 44.56225,29.285093 46.361586,26.115419 44.356399,28.192807 41.368431,21.61071 39.171568,17.916503 39.107673,17.951022 40.876629))	SPoCA_v1.0_CH_0000004772
CH	2012-06-01T08:35:56	POINT(-142.714 917.381)	POLYGON((-407.7 845.1,116.7 845.1,116.7 945.9,-407.7 945.9,-407.7 845.1))	POLYGON((-407.7 849.9,-407.1 850.5,-279.3 903.9,-147.9 934.5,31.5 945.9,116.7 934.5,-134.1 921.9,-294.9 890.1,-407.7 849.9))	POINT(-36.39419 75.27857)	POLYGON((-72.203339 63.09428,15.491425 62.541531,83.103982 82.915339,-87.967771 66.667922,-72.203339 63.09428))	POLYGON((-77.697718 63.82684,-78.162146 63.916449,-87.202215 72.808302,-84.606107 80.966448,65.910746 87.910763,49.434987 80.655256,-37.250476 76.462504,-65.211599 69.923141,-77.697718 63.82684))	SPoCA_v1.0_CH_0000004806
CH	2012-06-01T08:35:56	POINT(-543.293 -763.555)	POLYGON((-599.1 -808.5,-488.1 -808.5,-488.1 -728.7,-599.1 -728.7,-599.1 -808.5))	POLYGON((-599.1 -728.7,-598.5 -728.7,-545.1 -748.5,-488.7 -808.5,-599.1 -728.7))	POINT(-77.201775 -53.930212)	POLYGON((-89.644643 -53.46118,-84.750455 -58.789446,-54.322422 -50.631881,-83.99905 -50.446748,-89.644643 -53.46118))	POLYGON((-83.99905 -50.446748,-83.498894 -50.450104,-70.901001 -52.452698,-85.504332 -58.784654,-83.99905 -50.446748))	SPoCA_v1.0_CH_0000004822
CH	2012-06-01T08:35:56	POINT(-302.556 -419.879)	POLYGON((-355.5 -519.9,-252.3 -519.9,-252.3 -297.3,-355.5 -297.3,-355.5 -519.9))	POLYGON((-355.5 -369.9,-354.9 -369.3,-324.3 -297.3,-287.7 -360.3,-253.5 -386.1,-255.3 -490.5,-281.7 -519.3,-336.3 -504.3,-329.1 -419.7,-355.5 -369.9))	POINT(-20.920332 -26.802053)	POLYGON((-26.780125 -33.749457,-18.650467 -33.773741,-16.300277 -18.810768,-23.297058 -18.789844,-26.780125 -33.749457))	POLYGON((-24.09521 -23.471371,-24.04432 -23.432207,-21.148169 -18.797023,-19.19808 -22.858672,-17.070392 -24.558801,-18.423477 -31.674628,-20.908178 -33.724474,-24.885392 -32.635459,-22.852144 -26.78406,-24.09521 -23.471371))	SPoCA_v1.0_CH_0000004814
CH	2012-06-01T08:35:56	POINT(-566.797 748.991)	POLYGON((-645.9 688.5,-477.9 688.5,-477.9 809.1,-645.9 809.1,-645.9 688.5))	POLYGON((-645.9 689.7,-645.3 690.3,-518.1 791.1,-483.3 809.1,-491.1 793.5,-645.9 689.7))	POINT(-77.868405 52.213927)	POLYGON((-84.083263 46.648645,-46.757075 46.191186,-76.037907 58.636608,-88.839727 51.390983,-84.083263 46.648645))	POLYGON((-85.641716 46.776015,-85.700199 46.829968,-87.985266 56.757762,-79.379355 58.683274,-71.352214 56.792566,-85.641716 46.776015))	SPoCA_v1.0_CH_0000004828
CH	2012-06-01T08:35:56	POINT(114.872 -909.69)	POLYGON((-144.9 -944.7,474.3 -944.7,474.3 -815.7,-144.9 -815.7,-144.9 -944.7))	POLYGON((-144.9 -929.1,-144.3 -928.5,-14.1 -920.1,42.3 -882.9,104.7 -891.3,143.7 -869.7,268.5 -893.7,342.3 -877.5,473.1 -818.1,331.5 -885.3,163.5 -930.9,-30.3 -944.7,-144.9 -929.1))	POINT(26.903046 -74.445806)	POLYGON((-87.885271 -81.273994,89.409792 -63.339313,82.914377 -59.652319,-17.777708 -59.952014,-87.885271 -81.273994))	POLYGON((-56.716392 -79.443907,-54.916755 -79.259087,-3.790446 -76.979513,7.274481 -69.349043,19.643057 -70.799708,23.044333 -67.198323,61.064806 -71.084249,76.895652 -68.192753,86.32681 -59.919399,86.429205 -69.440661,80.90376 -79.917535,-50.577723 -87.62318,-56.716392 -79.443907))	SPoCA_v1.0_CH_0000004768
CH	2012-06-01T08:35:56	POINT(-413.889 201.351)	POLYGON((-663.9 -135.3,-83.1 -135.3,-83.1 644.1,-663.9 644.1,-663.9 -135.3))	POLYGON((-663.9 441.9,-663.3 442.5,-612.9 514.5,-614.1 560.1,-591.3 607.5,-554.7 643.5,-524.7 627.9,-524.7 551.7,-499.5 449.7,-464.1 416.1,-432.3 412.5,-381.3 255.9,-329.1 265.5,-265.5 200.7,-206.1 217.5,-149.7 266.1,-115.5 237.3,-86.1 233.7,-83.1 201.3,-149.7 166.5,-179.1 126.9,-158.1 -22.5,-200.1 -19.5,-224.1 -34.5,-296.1 -12.3,-356.1 -90.9,-365.1 -135.3,-404.1 -87.3,-471.3 -111.9,-452.7 -71.7,-476.1 -35.7,-488.7 32.1,-520.5 64.5,-583.5 63.9,-576.9 99.3,-599.7 149.1,-600.9 215.7,-573.3 321.3,-581.7 400.5,-663.9 441.9))	POINT(-26.435322 11.715009)	POLYGON((-45.054666 -8.616362,-5.078097 -8.776246,-6.785963 42.166297,-72.634311 42.704808,-45.054666 -8.616362))	POLYGON((-52.087658 27.421751,-52.048175 27.462386,-50.040598 32.491285,-53.094931 35.873289,-53.998104 39.527756,-52.4569 42.414781,-47.260767 41.087126,-42.585085 35.143921,-36.533859 27.820473,-32.813444 25.511664,-30.241245 25.253226,-24.579088 15.098867,-21.099339 15.685846,-16.583483 11.634038,-12.850169 12.662496,-9.42242 15.687888,-7.19556 13.881768,-5.352366 13.65524,-5.124562 11.64673,-9.19486 9.512378,-10.952851 7.097729,-9.585732 -1.939212,-12.166133 -1.753258,-13.660827 -2.654996,-18.169483 -1.30284,-22.151709 -6.03928,-22.890658 -8.734948,-25.324853 -5.80851,-30.029619 -7.279881,-28.587516 -4.849174,-30.132568 -2.665446,-30.991408 1.431615,-33.316993 3.402775,-38.016182 3.39556,-37.639826 5.538333,-39.725668 8.585849,-40.475899 12.690583,-39.819756 19.34091,-42.386493 24.539131,-52.087658 27.421751))	SPoCA_v1.0_CH_0000004799
CH	2012-06-01T12:35:56	POINT(711.934 606.259)	POLYGON((679.5 563.7,755.7 563.7,755.7 650.1,679.5 650.1,679.5 563.7))	POLYGON((679.5 643.5,684.3 644.1,755.7 563.7,694.5 587.7,679.5 643.5))	POINT(78.003607 39.724565)	POLYGON((62.832834 36.261965,83.691715 36.514626,89.163071 40.69772,80.776903 43.314051,62.832834 36.261965))	POLYGON((77.829571 42.728128,80.360882 42.810307,83.691715 36.514626,68.890362 38.163341,77.829571 42.728128))	SPoCA_v1.0_CH_0000004829
CH	2012-06-01T12:35:56	POINT(108.912 -913.305)	POLYGON((-131.7 -945.3,403.5 -945.3,403.5 -854.1,-131.7 -854.1,-131.7 -945.3))	POLYGON((-131.7 -929.1,-129.3 -928.5,-8.1 -920.1,48.9 -887.1,126.3 -889.5,161.1 -874.5,279.3 -891.3,401.7 -854.1,216.9 -920.1,35.1 -944.7,-131.7 -929.1))	POINT(26.872747 -75.254657)	POLYGON((-87.812121 -82.062895,89.333345 -66.883575,84.330488 -64.615529,-19.125582 -64.895408,-87.812121 -82.062895))	POLYGON((-49.609454 -79.470199,-47.30976 -79.286004,-2.174214 -76.965756,8.704312 -70.052787,23.491678 -70.453447,26.909607 -67.924893,62.853999 -70.629759,82.317487 -64.627144,84.697815 -76.684071,62.053008 -87.592151,-49.609454 -79.470199))	SPoCA_v1.0_CH_0000004768
CH	2012-06-01T12:35:56	POINT(-380.878 201.679)	POLYGON((-637.5 -128.7,-46.5 -128.7,-46.5 644.1,-637.5 644.1,-637.5 -128.7))	POLYGON((-637.5 450.3,-636.9 450.9,-591.9 513.3,-585.3 594.3,-531.3 644.1,-501.3 621.3,-507.3 578.1,-479.7 461.1,-442.5 416.1,-402.3 405.3,-376.5 351.3,-381.3 308.7,-352.5 257.1,-329.7 252.3,-303.3 271.5,-230.1 202.5,-113.7 269.7,-77.1 240.9,-50.1 239.1,-53.7 194.1,-95.7 176.1,-139.5 128.7,-106.5 8.1,-113.1 -34.5,-167.7 -14.1,-200.1 -35.1,-272.1 -35.7,-318.9 -87.3,-331.5 -128.7,-375.9 -74.1,-434.7 -97.5,-458.7 39.9,-492.9 67.5,-554.7 57.9,-549.3 102.3,-579.3 219.9,-546.9 312.3,-554.7 377.1,-563.7 399.3,-637.5 450.3))	POINT(-24.18602 11.743015)	POLYGON((-42.754616 -8.214666,-2.835859 -8.355865,-3.792179 42.18388,-66.220747 42.633068,-42.754616 -8.214666))	POLYGON((-49.591062 27.986986,-49.553193 28.027877,-47.67894 32.396347,-52.093249 38.487146,-49.442039 42.446856,-44.094843 40.540861,-42.160249 37.145492,-35.166558 28.613125,-31.110583 25.518349,-27.828987 24.775108,-25.176464 21.203627,-25.050659 18.459061,-22.62343 15.183958,-21.054484 14.876655,-19.414734 16.075979,-14.327424 11.758147,-7.151435 15.930862,-4.801363 14.12372,-3.116255 14.010169,-3.304017 11.221467,-5.873839 10.116549,-8.512799 7.222846,-6.43688 -0.078042,-6.845013 -2.647388,-10.171357 -1.411702,-12.174147 -2.674996,-16.666219 -2.70028,-19.725566 -5.810892,-20.657399 -8.322202,-23.412649 -4.998639,-27.432082 -6.400039,-28.907042 1.909408,-31.34689 3.590332,-35.819224 3.03498,-35.564668 5.723592,-38.786215 12.954892,-37.495738 18.76326,-39.426442 22.980973,-40.755176 24.461651,-49.591062 27.986986))	SPoCA_v1.0_CH_0000004799
CH	2012-06-01T12:35:56	POINT(-128.984 920.601)	POLYGON((-401.7 851.1,119.1 851.1,119.1 945.9,-401.7 945.9,-401.7 851.1))	POLYGON((-401.7 851.1,-401.1 851.7,-308.7 894.3,-144.9 935.1,34.5 945.9,117.9 932.7,-69.3 933.9,-264.9 901.5,-401.7 851.1))	POINT(-34.594675 76.111777)	POLYGON((-75.336555 63.967183,16.296706 63.387145,83.398392 82.77555,-87.986231 66.975618,-75.336555 63.967183))	POLYGON((-75.336555 63.967183,-75.712812 64.055894,-87.544705 70.93816,-84.620936 81.152595,68.26682 87.751334,45.539189 79.945013,-25.532729 80.217478,-65.634126 72.100292,-75.336555 63.967183))	SPoCA_v1.0_CH_0000004806
CH	2012-06-01T12:35:56	POINT(-270.63 -425.289)	POLYGON((-323.1 -518.1,-216.9 -518.1,-216.9 -314.1,-323.1 -314.1,-323.1 -518.1))	POLYGON((-323.1 -364.5,-322.5 -363.9,-287.1 -314.1,-249.9 -368.7,-219.9 -385.5,-223.5 -482.7,-256.5 -518.1,-318.9 -510.3,-298.5 -414.3,-323.1 -364.5))	POINT(-18.68642 -27.154918)	POLYGON((-24.130778 -33.610835,-15.929827 -33.631616,-14.055402 -19.868082,-21.210072 -19.849877,-24.130778 -33.610835))	POLYGON((-21.716443 -23.107493,-21.667386 -23.068405,-18.751945 -19.856939,-16.664785 -23.395981,-14.745428 -24.505693,-15.962532 -31.112806,-18.939106 -33.624943,-23.634976 -33.051178,-20.553246 -26.409799,-21.716443 -23.107493))	SPoCA_v1.0_CH_0000004814
