event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid
CH	2012-12-01T10:36:19	POINT(-225.486 -935.169)	POLYGON((-278.1 -957.9,-158.1 -957.9,-158.1 -919.5,-278.1 -919.5,-278.1 -957.9))	POLYGON((-278.1 -928.5,-275.1 -927.9,-209.1 -920.1,-212.1 -939.3,-158.1 -957.9,-278.1 -928.5))	POINT(-53.678456 -73.302394)	POLYGON((-86.302031 -73.776383,-61.160186 -79.317479,-28.222001 -69.938788,-57.97192 -70.320466,-86.302031 -73.776383))	POLYGON((-69.06924 -72.195433,-66.296217 -72.029846,-39.222949 -70.163262,-53.087684 -74.195788,-61.160186 -79.317479,-69.06924 -72.195433))	SPoCA_v1.0_CH_0000007493
CH	2012-12-01T10:36:19	POINT(80.4117 661.141)	POLYGON((-8.7 582.3,191.1 582.3,191.1 726.3,-8.7 726.3,-8.7 582.3))	POLYGON((-8.7 692.1,-8.1 692.7,86.7 691.5,126.9 726.3,190.5 698.1,167.1 660.3,141.3 636.3,90.3 623.7,43.5 582.3,32.1 610.5,-5.7 635.7,-8.7 692.1))	POINT(6.5055271 43.392177)	POLYGON((-0.64205 37.377312,14.247026 37.358078,17.29816 48.828373,-0.77593 48.854789,-0.64205 37.377312))	POLYGON((-0.733802 45.923425,-0.683812 45.973517,7.325412 45.868569,11.390501 48.843318,16.434782 46.402147,13.600299 43.311937,11.124633 41.429667,6.979146 40.467027,3.21184 37.376365,2.43954 39.469843,-0.445684 41.39465,-0.733802 45.923425))	SPoCA_v1.0_CH_0000007471
CH	2012-12-01T10:36:19	POINT(558.887 791.035)	POLYGON((524.1 767.1,591.3 767.1,591.3 819.3,524.1 819.3,524.1 767.1))	POLYGON((524.1 819.3,524.7 819.3,590.7 767.1,565.5 778.5,524.1 819.3))	POINT(80.860202 54.457353)	POLYGON((61.531907 52.29039,81.315379 52.102103,89.362396 54.179468,86.610174 57.363925,61.531907 52.29039))	POLYGON((86.610174 57.363925,87.65132 57.353668,80.964729 52.105606,76.050873 53.257546,86.610174 57.363925))	SPoCA_v1.0_CH_0000007364
CH	2012-12-01T14:36:19	POINT(581.566 774.498)	POLYGON((564.3 752.7,614.7 752.7,614.7 789.3,564.3 789.3,564.3 752.7))	POLYGON((564.3 786.9,564.9 787.5,614.7 752.7,571.5 770.1,564.3 786.9))	POINT(81.124093 52.81149)	POLYGON((66.593693 50.878848,85.423298 50.700518,89.470374 52.087547,82.798946 54.258281,66.593693 50.878848))	POLYGON((80.661121 54.038022,81.52098 54.089858,85.423298 50.700518,74.288029 52.451182,80.661121 54.038022))	SPoCA_v1.0_CH_0000007364
CH	2012-12-01T14:36:19	POINT(-213.971 -935.844)	POLYGON((-263.7 -959.7,-147.9 -959.7,-147.9 -916.5,-263.7 -916.5,-263.7 -959.7))	POLYGON((-263.7 -933.3,-261.9 -932.7,-195.3 -916.5,-200.1 -944.1,-149.1 -959.7,-263.7 -933.3))	POINT(-50.261882 -73.402497)	POLYGON((-86.123151 -74.600012,-60.210574 -79.919822,-25.546337 -69.399519,-51.254367 -69.694204,-86.123151 -74.600012))	POLYGON((-69.278131 -73.169699,-66.951813 -73.005835,-34.879928 -69.487228,-54.26553 -75.338987,-61.202777 -79.936354,-69.278131 -73.169699))	SPoCA_v1.0_CH_0000007493
CH	2012-12-01T14:36:19	POINT(93.2023 668.833)	POLYGON((20.1 600.9,238.5 600.9,238.5 746.7,20.1 746.7,20.1 600.9))	POLYGON((20.1 698.1,20.7 698.7,103.5 696.3,144.9 719.7,187.5 710.7,200.1 746.7,237.9 704.7,138.9 681.9,124.5 639.9,83.1 600.9,35.7 623.1,20.1 698.1))	POINT(7.6216139 43.986296)	POLYGON((1.511206 38.728549,18.231258 38.698613,22.651265 50.620323,1.861233 50.663111,1.511206 38.728549))	POLYGON((1.710407 46.403404,1.76312 46.453936,8.815625 46.245541,12.874918 48.239279,16.498364 47.45153,18.855464 50.633437,20.902714 46.924606,11.613048 45.044186,9.82762 41.689665,6.259374 38.725178,2.750661 40.402632,1.710407 46.403404))	SPoCA_v1.0_CH_0000007471
CH	2012-12-01T14:36:19	POINT(818.776 -26.6109)	POLYGON((741.9 -90.9,872.1 -90.9,872.1 37.5,741.9 37.5,741.9 -90.9))	POLYGON((741.9 6.3,742.5 6.9,783.9 29.7,811.5 -21.9,852.3 37.5,872.1 -6.3,845.7 -86.7,798.9 -80.7,792.3 -17.1,741.9 6.3))	POINT(57.057133 -1.1426652)	POLYGON((49.696565 -4.842952,63.839458 -5.007345,63.506731 2.548071,49.528857 2.702697,49.696565 -4.842952))	POLYGON((49.46162 0.871788,49.516693 0.90644,53.485316 2.203376,56.267309 -0.856996,60.989001 2.577696,63.392433 -0.02413,60.435463 -4.71772,55.174403 -4.302232,54.271913 -0.552868,49.46162 0.871788))	SPoCA_v1.0_CH_0000007376
CH	2012-12-01T18:36:19	POINT(581.248 775.401)	POLYGON((552.9 751.49995,609.3 751.49995,609.3 799.50005,552.9 799.50005,552.9 751.49995))	POLYGON((552.9 795.9,553.5 796.5,604.5 762.3,609.3 751.5,552.9 795.9))	POINT(81.594992 52.889474)	POLYGON((63.785942 50.781256,80.514972 50.631552,89.468681 52.687609,85.375011 55.268497,63.785942 50.781256))	POLYGON((81.230907 54.936768,82.190209 54.989375,87.60757 51.575995,80.514972 50.631552,81.230907 54.936768))	SPoCA_v1.0_CH_0000007364
CH	2012-12-01T18:36:19	POINT(836.361 -20.9063)	POLYGON((779.7 -81.3,886.5 -81.3,886.5 28.5,779.7 28.5,779.7 -81.3))	POLYGON((779.7 9.3,780.3 9.9,798.9 28.5,827.1 26.7,841.5 -9.3,871.5 9.9,885.9 2.1,863.7 -68.7,824.7 -78.3,822.9 -29.7,779.7 9.3))	POINT(59.009605 -0.84098673)	POLYGON((53.232219 -4.328262,65.752849 -4.473743,65.438998 1.986935,53.064607 2.124609,53.232219 -4.328262))	POLYGON((53.023557 0.997778,53.083282 1.032374,54.993969 2.104361,58.00644 1.966039,59.594696 -0.16595,63.324881 0.918822,65.281527 0.43752,62.530089 -3.69222,57.933749 -4.203903,57.512478 -1.340683,53.023557 0.997778))	SPoCA_v1.0_CH_0000007376
CH	2012-12-01T18:36:19	POINT(136.488 682.783)	POLYGON((45.9 611.1,240.9 611.1,240.9 774.3,45.9 774.3,45.9 611.1))	POLYGON((45.9 696.3,46.5 696.9,141.9 695.7,176.7 749.1,233.1 774.3,225.9 753.9,240.9 735.3,207.9 722.1,215.1 698.7,200.7 684.3,141.3 651.3,129.9 611.1,62.1 628.5,45.9 696.3))	POINT(11.418652 45.094975)	POLYGON((3.489249 39.46974,18.62345 39.440607,24.328999 53.189915,4.505818 53.235334,3.489249 39.46974))	POLYGON((3.895688 46.228317,3.950336 46.27868,12.111565 46.166945,16.655938 50.837965,23.494366 53.19305,21.707765 51.265736,22.365352 49.56796,18.711771 48.411464,18.630122 46.402567,16.960537 45.206808,11.326435 42.558309,9.917552 39.462193,4.816581 40.792366,3.895688 46.228317))	SPoCA_v1.0_CH_0000007471
CH	2012-12-01T18:36:19	POINT(-198.053 -943.289)	POLYGON((-248.7 -960.9,-138.3 -960.9,-138.3 -926.7,-248.7 -926.7,-248.7 -960.9))	POLYGON((-248.7 -938.7,-239.7 -938.1,-203.7 -926.7,-203.1 -941.1,-148.5 -945.3,-140.7 -960.9,-248.7 -938.7))	POINT(-52.361217 -75.121277)	POLYGON((-86.004939 -75.453264,-57.561726 -80.311554,-26.248677 -71.28599,-54.023162 -71.610772,-86.004939 -75.453264))	POLYGON((-71.423253 -74.368151,-64.034607 -74.111379,-41.044695 -71.436418,-51.729099 -74.598373,-37.243592 -75.412336,-59.465228 -80.342064,-71.423253 -74.368151))	SPoCA_v1.0_CH_0000007493
CH	2012-12-01T22:36:19	POINT(134.255 661.309)	POLYGON((76.5 613.5,227.7 613.5,227.7 719.1,76.5 719.1,76.5 613.5))	POLYGON((76.5 660.9,77.1 661.5,86.7 685.5,158.7 695.1,173.1 719.1,220.5 716.1,227.1 707.1,195.9 695.7,153.9 625.5,90.9 613.5,76.5 660.9))	POINT(10.89262 43.332019)	POLYGON((5.83503 39.62659,17.610592 39.603447,20.449188 48.122513,6.743585 48.151966,5.83503 39.62659))	POLYGON((6.178468 43.305945,6.232068 43.353844,7.250813 45.303117,13.552288 46.09141,15.405631 48.136733,19.671749 47.86439,19.975455 47.089364,16.827938 46.133758,11.962924 40.52992,6.93829 39.625404,6.178468 43.305945))	SPoCA_v1.0_CH_0000007471
CH	2012-12-01T22:36:19	POINT(-192.278 -943.074)	POLYGON((-251.7 -963.3,-122.7 -963.3,-122.7 -924.9,-251.7 -924.9,-251.7 -963.3))	POLYGON((-251.7 -933.9,-242.7 -933.3,-187.5 -924.9,-190.5 -944.1,-141.3 -944.7,-122.7 -963.3,-251.7 -933.9))	POINT(-49.882149 -75.041442)	POLYGON((-86.142529 -75.322892,-55.61771 -81.217402,-22.662328 -70.930737,-53.563742 -71.268199,-86.142529 -75.322892))	POLYGON((-63.416028 -73.202549,-58.459117 -73.000733,-36.3356 -71.051672,-50.391198 -75.294622,-34.719175 -75.248174,-55.61771 -81.217402,-63.416028 -73.202549))	SPoCA_v1.0_CH_0000007493
CH	2012-12-01T22:36:19	POINT(576.217 781.428)	POLYGON((550.5 763.5,600.9 763.5,600.9 800.1,550.5 800.1,550.5 763.5))	POLYGON((550.5 800.1,551.1 800.1,591.3 772.5,597.3 763.5,550.5 800.1))	POINT(83.632052 53.456796)	POLYGON((66.191487 51.87371,84.864897 51.71145,89.47825 53.091069,83.783138 55.340367,66.191487 51.87371))	POLYGON((83.783138 55.340367,84.329971 55.335561,87.270413 52.551983,82.066488 51.736542,83.783138 55.340367))	SPoCA_v1.0_CH_0000007364
CH	2012-12-01T22:36:19	POINT(852.881 -15.6847)	POLYGON((810.9 -61.5,894.9 -61.5,894.9 24.3,810.9 24.3,810.9 -61.5))	POLYGON((810.9 3.3,811.5 3.9,834.3 24.3,858.9 -5.1,888.9 10.5,884.1 -61.5,849.9 -40.5,830.1 -46.5,810.9 3.3))	POINT(60.954415 -0.56677518)	POLYGON((56.325326 -3.208369,66.811488 -3.328486,66.643717 1.717332,56.233351 1.832581,56.325326 -3.208369))	POLYGON((56.194011 0.599925,56.258326 0.634472,58.808112 1.805166,61.691483 0.046654,65.719865 0.917092,65.229771 -3.309637,60.652274 -2.021434,58.364476 -2.348594,56.194011 0.599925))	SPoCA_v1.0_CH_0000007376
CH	2012-12-02T02:36:19	POINT(-179.874 -946.305)	POLYGON((-249.9 -964.5,-109.5 -964.5,-109.5 -927.9,-249.9 -927.9,-249.9 -964.5))	POLYGON((-249.9 -938.1,-249.3 -937.5,-186.3 -927.9,-188.1 -945.9,-140.1 -941.1,-109.5 -963.9,-249.9 -938.1))	POINT(-48.944446 -75.825363)	POLYGON((-86.192052 -75.441611,-50.790728 -81.655564,-20.743323 -71.507626,-55.566651 -71.87924,-86.192052 -75.441611))	POLYGON((-70.720183 -74.223979,-68.780905 -74.060604,-37.389808 -71.649816,-51.734823 -75.761991,-32.280118 -74.382173,-48.498417 -81.365113,-70.720183 -74.223979))	SPoCA_v1.0_CH_0000007493
CH	2012-12-02T02:36:19	POINT(246.426 624.932)	POLYGON((93.9 534.9,414.9 534.9,414.9 713.7,93.9 713.7,93.9 534.9))	POLYGON((93.9 693.3,94.5 693.9,142.5 686.1,203.1 713.7,192.3 677.1,261.3 647.1,282.3 612.3,393.3 623.7,414.9 589.5,407.7 578.7,331.5 535.5,302.1 556.5,301.5 593.7,263.7 614.7,217.5 600.3,173.7 635.7,122.7 613.5,93.9 693.3))	POINT(19.360669 40.445961)	POLYGON((6.646882 33.889572,30.74824 33.815032,39.04523 47.551745,8.207828 47.659617,6.646882 33.889572))	POLYGON((7.945345 45.927963,8.003751 45.978059,11.977149 45.323137,17.98166 47.640094,16.046726 44.574685,21.156822 42.158265,21.989567 39.477578,31.88024 40.301628,32.494235 37.732046,31.490248 36.944968,24.126621 33.886808,22.289239 35.381594,23.088209 38.083695,20.530092 39.663843,16.550529 38.594657,13.689449 41.289746,9.381057 39.59992,7.945345 45.927963))	SPoCA_v1.0_CH_0000007471
CH	2012-12-02T02:36:19	POINT(873.861 -16.9708)	POLYGON((837.3 -50.7,916.5 -50.7,916.5 17.1,837.3 17.1,837.3 -50.7))	POLYGON((837.3 -6.9,837.9 -6.3,858.9 16.5,879.3 0.9,902.1 8.7,916.5 -11.7,902.7 -40.5,846.3 -50.7,837.3 -6.9))	POINT(63.625655 -0.68204256)	POLYGON((59.20332 -2.615625,70.239115 -2.741369,70.092119 1.246372,59.129555 1.367874,59.20332 -2.615625))	POLYGON((59.102157 -0.041191,59.171281 -0.006694,61.716448 1.304991,64.354432 0.359647,67.69315 0.780251,70.059324 -0.44588,67.871336 -2.113448,60.261252 -2.627153,59.102157 -0.041191))	SPoCA_v1.0_CH_0000007376
CH	2012-12-02T06:36:19	POINT(895.377 -21.1051)	POLYGON((863.1 -64.5,932.7 -64.5,932.7 11.7,863.1 11.7,863.1 -64.5))	POLYGON((863.1 -6.9,863.7 -6.3,880.5 11.7,931.5 -5.1,893.7 -63.3,863.7 -39.9,863.1 -6.9))	POINT(66.667497 -0.96773719)	POLYGON((62.417816 -3.472738,73.488453 -3.598928,73.127415 0.88734,62.231548 1.00754,62.417816 -3.472738))	POLYGON((62.214788 -0.08473,62.291021 -0.050299,64.531611 0.982982,72.86024 -0.097147,66.640838 -3.449031,62.360147 -2.025135,62.214788 -0.08473))	SPoCA_v1.0_CH_0000007376
CH	2012-12-02T06:36:19	POINT(313.826 609.008)	POLYGON((131.1 519.3,497.7 519.3,497.7 686.7,131.1 686.7,131.1 519.3))	POLYGON((131.1 674.1,131.7 674.7,202.5 682.5,191.1 644.1,213.9 623.7,265.5 655.5,284.7 641.1,281.7 600.9,307.5 585.9,453.9 651.3,492.3 633.9,490.5 614.1,459.9 614.1,363.3 519.3,324.9 567.9,284.1 560.1,271.5 591.9,218.7 593.7,191.1 622.5,148.5 610.5,131.1 674.1))	POINT(24.494981 39.199852)	POLYGON((9.180552 32.776344,37.26118 32.672962,46.386249 45.208289,11.011814 45.35221,9.180552 32.776344))	POLYGON((10.813066 44.318917,10.872332 44.367632,17.049915 44.993017,15.243588 41.91827,16.694689 40.337868,21.746563 42.798351,22.966518 41.661709,21.654995 38.602804,23.373123 37.486898,39.019969 42.389491,41.946068 41.012838,40.635461 39.506132,37.639536 39.523098,26.234464 32.727618,24.331286 36.172516,20.961547 35.623183,20.63393 37.938195,16.523179 38.08317,14.851274 40.250715,11.335794 39.348393,10.813066 44.318917))	SPoCA_v1.0_CH_0000007471
CH	2012-12-02T06:36:19	POINT(-168.037 -950.346)	POLYGON((-248.1 -965.7,-101.1 -965.7,-101.1 -935.1,-248.1 -935.1,-248.1 -965.7))	POLYGON((-248.1 -935.1,-247.5 -935.1,-132.3 -945.9,-104.7 -965.7,-248.1 -935.1))	POINT(-49.542766 -76.895827)	POLYGON((-86.202839 -75.559513,-49.78374 -82.185859,-20.757955 -72.981934,-63.502812 -73.463382,-86.202839 -75.559513))	POLYGON((-63.502812 -73.463382,-63.194351 -73.458703,-32.963593 -75.549037,-52.64566 -82.226163,-63.502812 -73.463382))	SPoCA_v1.0_CH_0000007493
CH	2012-12-02T10:36:19	POINT(194.085 657.152)	POLYGON((154.5 613.5,251.1 613.5,251.1 686.7,154.5 686.7,154.5 613.5))	POLYGON((154.5 678.3,155.7 678.9,228.9 683.1,251.1 665.7,216.3 655.5,186.3 614.7,154.5 678.3))	POINT(15.745283 42.924675)	POLYGON((11.835188 39.551782,19.468661 39.534089,21.44474 45.305944,13.003024 45.32651,11.835188 39.551782))	POLYGON((12.844079 44.635723,12.956729 44.6846,19.363594 45.014695,20.794034 43.594912,17.563665 42.78909,14.337192 39.637612,12.844079 44.635723))	SPoCA_v1.0_CH_0000007532
CH	2012-12-02T10:36:19	POINT(-149.701 -953.612)	POLYGON((-241.5 -967.5,-86.7 -967.5,-86.7 -936.9,-241.5 -936.9,-241.5 -967.5))	POLYGON((-241.5 -939.9,-239.1 -939.3,-126.9 -943.5,-86.7 -967.5,-241.5 -939.9))	POINT(-46.587553 -77.786106)	POLYGON((-86.189744 -75.953233,-47.414904 -83.054554,-18.105047 -73.366762,-63.020854 -73.845642,-86.189744 -75.953233))	POLYGON((-69.055295 -74.601613,-66.080912 -74.420895,-30.100247 -74.949622,-47.414904 -83.054554,-69.055295 -74.601613))	SPoCA_v1.0_CH_0000007493
CH	2012-12-02T10:36:19	POINT(916.426 -25.7207)	POLYGON((887.7 -69.3,945.9 -69.3,945.9 6.9,887.7 6.9,887.7 -69.3))	POLYGON((887.7 -3.9,888.3 -3.3,912.3 6.9,945.9 -12.3,906.9 -69.3,887.7 -3.9))	POINT(70.073808 -1.2845837)	POLYGON((65.80412 -3.801505,76.634095 -3.924052,76.079473 0.565997,65.530314 0.681361,65.80412 -3.801505))	POLYGON((65.521442 0.047005,65.607551 0.081334,69.336254 0.640614,76.079604 -0.562879,68.768395 -3.834234,65.521442 0.047005))	SPoCA_v1.0_CH_0000007376
CH	2012-12-02T10:36:19	POINT(434.783 603.478)	POLYGON((377.1 550.5,489.9 550.5,489.9 646.5,377.1 646.5,377.1 550.5))	POLYGON((377.1 564.9,377.7 565.5,416.7 587.1,409.5 641.1,488.7 644.7,466.5 624.3,461.7 590.1,408.3 554.1,380.1 550.5,377.1 564.9))	POINT(34.799496 38.7207)	POLYGON((28.076024 34.89057,37.683108 34.844133,42.465581 41.974666,31.328384 42.031043,28.076024 34.89057))	POLYGON((28.471091 35.919488,28.537591 35.962443,32.544627 37.516971,34.113409 41.59585,42.222388 41.834871,38.779188 40.274828,36.709418 37.717328,30.741126 35.135356,28.319291 34.889545,28.471091 35.919488))	SPoCA_v1.0_CH_0000007471
CH	2012-12-02T14:36:19	POINT(-138.693 -955.119)	POLYGON((-228.3 -968.1,-77.7 -968.1,-77.7 -941.7,-228.3 -941.7,-228.3 -968.1))	POLYGON((-228.3 -942.9,-227.7 -942.3,-117.9 -942.9,-77.7 -968.1,-228.3 -942.9))	POINT(-44.192818 -78.214318)	POLYGON((-86.046338 -76.698798,-43.410448 -83.332736,-17.303585 -74.452555,-64.50192 -74.94776,-86.046338 -76.698798))	POLYGON((-67.207883 -75.269419,-65.410238 -75.10127,-27.476498 -74.798268,-43.410448 -83.332736,-67.207883 -75.269419))	SPoCA_v1.0_CH_0000007493
CH	2012-12-02T14:36:19	POINT(-700.844 -665.619)	POLYGON((-712.5 -684.3,-689.7 -684.3,-689.7 -653.1,-712.5 -653.1,-712.5 -684.3))	POLYGON((-712.5 -654.9,-711.3 -654.3,-699.3 -654.3,-689.7 -684.3,-712.5 -654.9))	POINT(-79.637622 -42.992854)	POLYGON((-88.990878 -43.834861,-83.913998 -44.580046,-71.917805 -41.883472,-79.80281 -41.99404,-88.990878 -43.834861))	POLYGON((-80.630022 -42.148802,-79.738182 -42.08841,-75.043573 -42.022116,-83.913998 -44.580046,-80.630022 -42.148802))	SPoCA_v1.0_CH_0000007534
