event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid
CH	2013-12-01T04:28:19	POINT(-84.7362 592.2)	POLYGON((-160.5 568.5,-12.3 568.5,-12.3 618.9,-160.5 618.9,-160.5 568.5))	POLYGON((-160.5 612.3,-159.3 612.9,-108.3 618.9,-63.9 591.9,-22.5 603.9,-18.3 572.7,-84.3 580.5,-117.3 568.5,-160.5 612.3))	POINT(-6.3352632 38.173362)	POLYGON((-11.783563 36.431068,-0.89682 36.445625,-0.944402 40.17844,-12.417885 40.162619,-11.783563 36.431068))	POLYGON((-12.325861 39.662923,-12.240479 39.708437,-8.343871 40.17133,-4.771857 38.153004,-1.699638 39.047214,-1.339649 36.749607,-6.229172 37.313616,-8.583842 36.437929,-12.325861 39.662923))	SPoCA_v1.0_CH_0000013047
CH	2013-12-01T08:28:19	POINT(-561.94 40.032)	POLYGON((-719.7 -77.1,-398.7 -77.1,-398.7 169.5,-719.7 169.5,-719.7 -77.1))	POLYGON((-719.7 51.9,-719.1 52.5,-693.9 132.9,-670.5 137.1,-650.1 167.1,-563.7 154.5,-433.5 42.3,-432.3 -8.7,-400.5 -33.3,-402.9 -75.3,-612.3 -62.1,-635.1 -36.3,-647.1 22.5,-669.9 38.7,-714.3 32.7,-719.7 51.9))	POINT(-35.169821 3.0333198)	POLYGON((-47.642505 -3.965349,-24.129774 -3.759946,-24.534261 10.749742,-48.584851 10.553886,-47.642505 -3.965349))	POLYGON((-47.616107 3.612197,-47.566092 3.647994,-45.923645 8.406364,-43.995209 8.674239,-42.609008 10.4697,-35.841699 9.779314,-26.376431 3.23121,-26.252838 0.241277,-24.195468 -1.188338,-24.397585 -3.655753,-38.882063 -2.993152,-40.577885 -1.493766,-41.526116 1.947357,-43.382335 2.880198,-47.080603 2.489959,-47.616107 3.612197))	SPoCA_v1.0_CH_0000013022
CH	2013-12-01T08:28:19	POINT(111.007 346.973)	POLYGON((42.3 252.9,203.1 252.9,203.1 450.9,42.3 450.9,42.3 252.9))	POLYGON((42.3 335.7,42.9 336.3,63.9 374.7,59.1 416.7,113.1 450.3,155.7 416.7,96.9 350.1,94.5 327.3,149.1 296.1,200.7 287.7,197.7 266.7,94.5 254.1,83.1 308.7,43.5 322.5,42.3 335.7))	POINT(7.0169053 21.623103)	POLYGON((2.577611 15.82884,12.470456 15.811572,13.653329 28.294037,2.818093 28.313181,2.577611 15.82884))	POLYGON((2.655312 20.922248,2.69368 20.959696,4.084117 23.376855,3.860063 26.072347,7.550743 28.268213,10.215489 26.062599,6.129959 21.820725,5.919986 20.395411,9.253351 18.459117,12.462888 17.935045,12.186639 16.651701,5.768396 15.898584,5.165838 19.24282,2.716004 20.100078,2.655312 20.922248))	SPoCA_v1.0_CH_0000012992
CH	2013-12-01T08:28:19	POINT(273.151 928.137)	POLYGON((218.1 912.3,328.5 912.3,328.5 947.1,218.1 947.1,218.1 912.3))	POLYGON((218.1 945.9,219.3 946.5,328.5 915.3,252.9 925.5,218.1 945.9))	POINT(70.599632 72.697714)	POLYGON((41.037556 70.068065,77.243253 69.760524,88.425753 70.863821,79.303219 76.820047,41.037556 70.068065))	POLYGON((74.578087 76.561861,77.918416 76.680717,84.957832 70.196768,58.635944 72.296585,74.578087 76.561861))	SPoCA_v1.0_CH_0000013046
CH	2013-12-01T08:28:19	POINT(84.8158 748.157)	POLYGON((-20.1 705.9,138.9 705.9,138.9 801.9,-20.1 801.9,-20.1 705.9))	POLYGON((-20.1 755.1,-19.5 755.7,17.7 738.3,57.3 746.1,72.9 764.7,56.7 790.5,115.5 801.9,138.9 764.1,133.5 714.9,44.1 707.1,-0.3 725.7,-20.1 755.1))	POINT(7.9133917 50.867009)	POLYGON((-1.734269 47.138771,12.069543 47.125044,14.779854 56.08087,-2.116509 56.100491,-1.734269 47.138771))	POLYGON((-1.896204 51.51418,-1.841848 51.570055,1.615595 49.976461,5.315583 50.681849,7.033333 52.411937,5.804222 54.933638,12.248829 56.087125,13.470859 52.342696,11.768764 47.898556,3.814584 47.240044,-0.026759 48.854421,-1.896204 51.51418))	SPoCA_v1.0_CH_0000012945
CH	2013-12-01T12:28:19	POINT(131.873 392.146)	POLYGON((78.9 325.5,207.3 325.5,207.3 440.7,78.9 440.7,78.9 325.5))	POLYGON((78.9 331.5,79.5 332.1,96.3 374.1,89.7 398.7,114.9 429.9,161.1 439.5,207.3 422.1,173.7 405.9,104.1 329.7,78.9 331.5))	POINT(8.5242497 24.461755)	POLYGON((4.935624 20.262978,13.064565 20.246949,13.849453 27.59928,5.227554 27.616468,4.935624 20.262978))	POLYGON((4.94772 20.636564,4.986676 20.673929,6.158614 23.314689,5.806397 24.886386,7.575734 26.90539,10.713277 27.528431,13.696964 26.383094,11.341088 25.33984,6.529176 20.522399,4.94772 20.636564))	SPoCA_v1.0_CH_0000012992
CH	2013-12-01T12:28:19	POINT(114.571 745.253)	POLYGON((53.7 708.9,164.1 708.9,164.1 796.5,53.7 796.5,53.7 708.9))	POLYGON((53.7 742.5,54.3 743.1,103.5 757.5,107.1 794.7,125.7 794.7,164.1 758.1,140.7 708.9,69.3 723.3,53.7 742.5))	POINT(10.650166 50.573785)	POLYGON((4.658078 47.370568,14.365468 47.353434,17.270513 55.495431,5.577961 55.519106,4.658078 47.370568))	POLYGON((4.943575 50.331314,5.00472 50.385766,9.852457 51.706468,11.123415 55.327364,13.08569 55.323147,15.757869 51.748938,12.283101 47.358568,6.163867 48.617067,4.943575 50.331314))	SPoCA_v1.0_CH_0000012945
CH	2013-12-01T12:28:19	POINT(-521.276 38.4164)	POLYGON((-690.9 -84.3,-337.5 -84.3,-337.5 170.7,-690.9 170.7,-690.9 -84.3))	POLYGON((-690.9 55.5,-690.3 56.1,-674.7 77.1,-673.5 125.7,-610.5 168.3,-543.9 164.7,-508.5 125.7,-416.7 74.7,-342.3 -81.9,-557.1 -48.9,-587.1 -59.7,-620.7 22.5,-651.3 44.7,-680.7 30.9,-690.9 55.5))	POINT(-32.289098 2.9435867)	POLYGON((-45.205328 -4.377613,-20.253847 -4.181209,-20.580976 10.821943,-46.053812 10.636039,-45.205328 -4.377613))	POLYGON((-45.165243 3.834222,-45.117482 3.869962,-43.922354 5.11677,-44.143472 7.982246,-39.479506 10.552846,-34.470681 10.378939,-31.711282 8.08614,-25.344225 5.121392,-20.551226 -4.041541,-34.79468 -2.198458,-36.994224 -2.851598,-39.481456 1.950227,-41.908141 3.231105,-44.2413 2.398402,-45.165243 3.834222))	SPoCA_v1.0_CH_0000013022
CH	2013-12-01T12:28:19	POINT(-2.68279 592.451)	POLYGON((-137.1 554.7,152.1 554.7,152.1 642.3,-137.1 642.3,-137.1 554.7))	POLYGON((-137.1 641.1,-136.5 641.7,-75.3 608.7,-23.1 624.3,5.7 601.5,36.3 613.5,100.5 602.7,150.3 558.3,93.3 577.5,30.9 573.3,-5.7 593.1,-84.3 554.7,-137.1 641.1))	POINT(-0.20009414 38.151398)	POLYGON((-9.913566 35.400349,11.010891 35.398063,12.082236 41.922026,-10.87564 41.924674,-9.913566 35.400349))	POLYGON((-10.859473 41.831073,-10.819419 41.877955,-5.722024 39.35946,-1.783456 40.545001,0.429132 38.823429,2.769424 39.723668,7.597664 38.90739,10.914508 35.655642,6.872677 37.049478,2.262259 36.748226,-0.425415 38.199382,-6.07691 35.40647,-10.859473 41.831073))	SPoCA_v1.0_CH_0000013047
CH	2013-12-01T12:28:19	POINT(181.126 276.438)	POLYGON((132.3 252.9,237.3 252.9,237.3 301.5,132.3 301.5,132.3 252.9))	POLYGON((132.3 263.1,132.9 263.7,150.3 298.5,212.1 301.5,236.1 263.7,145.5 252.9,132.3 263.1))	POINT(11.18555 17.227534)	POLYGON((8.084963 15.800623,14.611674 15.783962,14.855743 18.755384,8.218037 18.772282,8.084963 15.800623))	POLYGON((8.11055 16.420554,8.149132 16.457014,9.335226 18.585274,13.247574 18.760356,14.585624 16.440625,8.897885 15.799063,8.11055 16.420554))	SPoCA_v1.0_CH_0000013048
CH	2013-12-01T12:28:19	POINT(280.5 926.526)	POLYGON((224.1 910.5,340.5 910.5,340.5 945.9,224.1 945.9,224.1 910.5))	POLYGON((224.1 945.9,224.7 945.9,341.1 909.9,251.1 925.5,224.1 945.9))	POINT(71.925611 72.360572)	POLYGON((41.619995 69.742207,83.522218 69.388443,88.530149 70.195959,80.33361 76.495299,41.619995 69.742207))	POLYGON((80.33361 76.495299,81.092315 76.488104,82.411323 69.299454,57.917779 72.286253,80.33361 76.495299))	SPoCA_v1.0_CH_0000013046
CH	2013-12-01T16:28:19	POINT(-488.582 40.6012)	POLYGON((-662.1 -87.9,-298.5 -87.9,-298.5 173.7,-662.1 173.7,-662.1 -87.9))	POLYGON((-662.1 54.9,-661.5 55.5,-654.3 138.3,-614.7 133.5,-583.5 167.7,-512.7 165.9,-441.3 100.5,-370.5 79.5,-300.9 -86.1,-519.9 -41.1,-553.5 -65.1,-591.3 21.3,-612.9 35.7,-639.9 23.7,-662.1 54.9))	POINT(-30.045264 3.0697036)	POLYGON((-42.854205 -4.581083,-17.832637 -4.401481,-18.123019 10.991079,-43.653181 10.821939,-42.854205 -4.581083))	POLYGON((-42.800691 3.806258,-42.754709 3.841944,-42.673872 8.726359,-39.513459 8.469401,-37.411344 10.517235,-32.246984 10.448558,-27.03654 6.610773,-22.378299 5.400555,-17.97835 -4.296202,-32.161462 -1.737402,-34.567693 -3.165646,-37.272241 1.882311,-38.913347 2.713395,-40.96114 1.991092,-42.800691 3.806258))	SPoCA_v1.0_CH_0000013022
CH	2013-12-01T16:28:19	POINT(277.18 439.254)	POLYGON((110.7 318.9,423.9 318.9,423.9 531.3,110.7 531.3,110.7 318.9))	POLYGON((110.7 326.7,111.3 327.3,139.5 368.7,124.5 401.1,182.1 443.1,186.3 476.1,281.7 515.7,380.1 524.1,366.3 464.7,422.1 395.7,375.9 402.3,365.7 347.7,346.5 399.3,279.3 405.9,310.5 455.7,260.7 497.1,217.5 468.3,217.5 401.1,183.9 389.1,129.9 320.1,110.7 326.7))	POINT(18.64479 27.467204)	POLYGON((6.913847 19.82887,27.448842 19.754749,31.425778 33.63996,7.829562 33.728327,6.913847 19.82887))	POLYGON((6.935443 20.313435,6.974918 20.350711,8.915606 22.946189,8.08046 25.015662,12.153659 27.740304,12.709042 29.934193,20.018114 32.610099,27.701546 33.1579,25.41806 29.12277,28.369834 24.593582,25.126827 25.035294,23.729711 21.571885,23.004584 24.852522,18.428639 25.296793,21.208494 28.543032,18.204728 31.339411,14.803276 29.405412,14.214725 25.001591,11.908241 24.238012,8.124336 19.901383,6.935443 20.313435))	SPoCA_v1.0_CH_0000012992
CH	2013-12-01T16:28:19	POINT(14.9804 600.41)	POLYGON((-115.5 549.9,167.1 549.9,167.1 699.9,-115.5 699.9,-115.5 549.9))	POLYGON((-115.5 682.5,-114.9 683.1,-104.1 699.3,-83.7 646.5,-41.1 620.1,24.9 639.9,44.1 617.1,83.7 615.3,165.9 578.7,158.7 560.7,-18.9 571.5,-58.5 549.9,-55.5 581.1,-93.9 618.3,-115.5 682.5))	POINT(1.126207 38.719653)	POLYGON((-8.301726 35.039372,12.056806 35.031984,14.414323 46.565714,-9.909041 46.575561,-8.301726 35.039372))	POLYGON((-9.650715 45.125585,-9.608546 45.175058,-8.914353 46.526606,-6.647084 42.23816,-3.157992 40.201516,1.957492 41.726015,3.377376 39.973448,6.406811 39.834251,12.294761 37.104881,11.554379 35.804398,-1.380699 36.595717,-4.193947 35.044342,-4.094973 37.292979,-7.215569 40.060712,-9.650715 45.125585))	SPoCA_v1.0_CH_0000013047
CH	2013-12-01T16:28:19	POINT(141.97 746.815)	POLYGON((85.5 717.3,180.9 717.3,180.9 792.9,85.5 792.9,85.5 717.3))	POLYGON((85.5 744.3,86.1 744.9,131.1 751.5,145.5 792.9,173.7 756.9,180.3 717.9,119.1 721.5,85.5 744.3))	POINT(13.27175 50.688382)	POLYGON((7.530226 48.069019,16.093287 48.051008,18.907289 55.101785,8.813959 55.125694,7.530226 48.069019))	POLYGON((7.909215 50.468715,7.974379 50.523313,12.355489 51.121247,15.110747 55.112778,16.653633 51.611908,16.055241 48.103245,10.594171 48.430025,7.909215 50.468715))	SPoCA_v1.0_CH_0000012945
CH	2013-12-01T16:28:19	POINT(212.173 276.197)	POLYGON((166.5 253.5,266.7 253.5,266.7 299.7,166.5 299.7,166.5 253.5))	POLYGON((166.5 263.1,167.1 263.7,189.9 299.7,245.1 293.1,263.7 267.3,179.1 253.5,166.5 263.1))	POINT(13.131644 17.186434)	POLYGON((10.195488 15.811412,16.471453 15.793171,16.733407 18.617135,10.354932 18.635616,10.195488 15.811412))	POLYGON((10.225964 16.394908,10.26517 16.431349,11.829925 18.632104,15.305957 18.215852,16.352736 16.633088,10.976294 15.809603,10.225964 16.394908))	SPoCA_v1.0_CH_0000013048
CH	2013-12-01T16:28:19	POINT(276.848 928.347)	POLYGON((219.3 912.3,324.3 912.3,324.3 947.1,219.3 947.1,219.3 912.3))	POLYGON((219.3 945.9,221.1 946.5,315.9 920.1,320.7 912.3,219.3 945.9))	POINT(72.896053 72.693653)	POLYGON((41.209247 70.026349,74.378816 69.767986,88.512094 71.0918,80.294897 76.788599,41.209247 70.026349))	POLYGON((75.249061 76.53045,79.468438 76.643426,86.241972 71.020407,72.388365 69.785894,75.249061 76.53045))	SPoCA_v1.0_CH_0000013046
CH	2013-12-01T20:28:19	POINT(-451.866 39.9311)	POLYGON((-625.5 -89.1,-261.9 -89.1,-261.9 176.7,-625.5 176.7,-625.5 -89.1))	POLYGON((-625.5 87.9,-624.9 88.5,-616.5 137.7,-582.9 129.3,-554.7 168.3,-487.5 176.7,-406.5 104.1,-324.3 77.1,-308.7 17.7,-267.9 -41.7,-267.3 -87.9,-420.9 -47.1,-490.5 -50.1,-521.1 -83.1,-527.1 -51.3,-552.9 -33.3,-557.7 20.1,-575.1 35.1,-610.5 30.3,-625.5 87.9))	POINT(-27.579742 3.0277724)	POLYGON((-39.976564 -4.640612,-15.586759 -4.483135,-15.845997 11.157794,-40.724767 11.010084,-39.976564 -4.640612))	POLYGON((-40.061713 5.755675,-40.018437 5.79138,-39.68012 8.700247,-37.075921 8.223605,-35.277515 10.551863,-30.555368 11.084827,-24.761734 6.81685,-19.458751 5.253366,-18.415738 1.77189,-15.910208 -1.699992,-15.915146 -4.413762,-25.524725 -2.063478,-30.153135 -2.269296,-32.326227 -4.224461,-32.675946 -2.357851,-34.473648 -1.314961,-34.825923 1.814309,-36.106715 2.684405,-38.718907 2.381545,-40.061713 5.755675))	SPoCA_v1.0_CH_0000013022
CH	2013-12-01T20:28:19	POINT(165.487 780.576)	POLYGON((115.5 711.3,217.5 711.3,217.5 869.7,115.5 869.7,115.5 711.3))	POLYGON((115.5 775.5,116.1 776.1,117.3 800.7,155.7 817.5,141.3 866.7,170.7 866.7,160.5 846.9,174.3 806.7,212.1 781.5,217.5 759.9,201.3 711.3,137.1 741.3,115.5 775.5))	POINT(16.708419 53.856737)	POLYGON((10.089017 47.52407,19.255291 47.50098,30.331742 63.78789,15.582153 63.840321,10.089017 47.52407))	POLYGON((11.440732 53.373033,11.516982 53.431222,12.378642 55.893903,17.355202 57.657328,18.907403 63.441326,23.035302 63.427803,19.830058 60.984334,18.885031 56.501975,21.664908 53.932013,21.150642 51.856549,17.772268 47.505665,12.664656 50.165087,11.440732 53.373033))	SPoCA_v1.0_CH_0000012945
CH	2013-12-01T20:28:19	POINT(27.3387 630.681)	POLYGON((-143.1 558.3,197.7 558.3,197.7 783.9,-143.1 783.9,-143.1 558.3))	POLYGON((-143.1 783.9,-142.5 783.3,-117.9 783.3,-113.7 756.3,-71.7 725.7,-11.1 734.1,-56.7 696.9,-65.1 665.7,-49.5 642.9,-3.9 621.3,44.1 647.7,125.1 629.7,195.9 569.7,194.7 558.3,123.9 559.5,9.3 575.1,-7.5 603.9,-76.5 624.9,-93.3 644.7,-87.9 720.9,-137.1 761.1,-143.1 783.9))	POINT(2.1249649 40.989601)	POLYGON((-10.379465 35.612925,14.412132 35.603646,20.250163 54.173966,-14.513537 54.190391,-10.379465 35.612925))	POLYGON((-14.513537 54.190391,-14.430185 54.131205,-11.89988 54.136731,-10.795629 51.547214,-6.399001 48.782198,-1.003717 49.530867,-4.821728 46.306877,-5.293961 43.742308,-3.90645 41.936445,-0.299814 40.271367,3.500563 42.312853,9.756671 40.905915,14.431286 36.424009,14.188867 35.604238,8.984334 35.7014,0.681449 36.834809,-0.565696 38.957893,-5.915433 40.543085,-7.393971 42.073707,-7.787158 48.35951,-13.18553 51.992235,-14.513537 54.190391))	SPoCA_v1.0_CH_0000013047
CH	2013-12-01T20:28:19	POINT(266.485 284.636)	POLYGON((204.9 254.7,323.1 254.7,323.1 327.3,204.9 327.3,204.9 254.7))	POLYGON((204.9 263.7,205.5 264.3,220.5 293.7,275.7 303.3,306.3 327.3,321.9 273.3,270.9 258.3,204.9 263.7))	POINT(16.625788 17.671006)	POLYGON((12.5847 15.85721,20.095482 15.831374,20.63806 20.290494,12.915919 20.316942,12.5847 15.85721))	POLYGON((12.620236 16.404359,12.660234 16.440787,13.738673 18.236529,17.336514 18.816146,19.520034 20.295051,20.139999 16.963987,16.761357 16.06301,12.620236 16.404359))	SPoCA_v1.0_CH_0000013048
CH	2013-12-01T20:28:19	POINT(302.004 919.759)	POLYGON((258.3 907.5,334.5 907.5,334.5 935.7,258.3 935.7,258.3 907.5))	POLYGON((258.3 935.7,258.9 935.7,329.1 915.3,332.7 907.5,258.3 935.7))	POINT(72.942628 71.070123)	POLYGON((48.188877 69.166803,73.193247 68.971925,88.68512 70.323694,76.350391 74.15667,48.188877 69.166803))	POLYGON((76.350391 74.15667,76.847181 74.152369,85.374784 70.173104,72.261611 68.979977,76.350391 74.15667))	SPoCA_v1.0_CH_0000013046
CH	2013-12-02T00:28:19	POINT(-32.2085 697.788)	POLYGON((-79.5 668.7,8.7 668.7,8.7 743.1,-79.5 743.1,-79.5 668.7))	POLYGON((-79.5 733.5,-78.9 734.1,-40.5 716.7,5.7 729.9,3.9 674.7,-66.3 671.1,-57.3 714.3,-79.5 733.5))	POINT(-2.7393862 46.360202)	POLYGON((-6.493275 43.960299,0.70911 43.963857,0.79967 50.319009,-7.326548 50.314651,-6.493275 43.960299))	POLYGON((-7.195424 49.450133,-7.148724 49.503787,-3.552228 47.975269,0.511239 49.134004,0.320515 44.450283,-5.429548 44.155465,-5.008674 47.766488,-7.195424 49.450133))	SPoCA_v1.0_CH_0000013058
CH	2013-12-02T00:28:19	POINT(202.36 769.485)	POLYGON((170.7 739.5,237.9 739.5,237.9 797.7,170.7 797.7,170.7 739.5))	POLYGON((170.7 756.3,171.3 756.9,180.3 797.7,225.9 791.1,236.1 762.9,204.9 739.5,170.7 756.3))	POINT(20.031484 52.748148)	POLYGON((15.776397 49.972623,22.259505 49.952658,25.51418 55.523399,18.012505 55.548854,15.776397 49.972623))	POLYGON((16.320058 51.512378,16.399765 51.568157,19.062222 55.545796,23.716797 54.859448,23.198324 52.110353,19.044974 49.963374,16.320058 51.512378))	SPoCA_v1.0_CH_0000012945
