event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid
CH	2012-09-01T09:36:19	POINT(698.72 626.086)	POLYGON((673.5 585.3,747.9 585.3,747.9 671.1,673.5 671.1,673.5 585.3))	POLYGON((673.5 668.7,674.7 669.3,747.3 585.9,677.7 610.5,673.5 668.7))	POINT(83.768465 42.350786)	POLYGON((69.224317 40.821006,87.406321 38.035601,83.929356 41.541325,83.24386 44.494834,69.224317 40.821006))	POLYGON((87.395363 44.827371,83.439806 44.38915,87.599272 38.105996,74.139919 42.238561,87.395363 44.827371))	SPoCA_v1.0_CH_0000005958
CH	2012-09-01T09:36:19	POINT(511.937 616.323)	POLYGON((464.7 592.5,576.9 592.5,576.9 653.1,464.7 653.1,464.7 592.5))	POLYGON((464.7 627.3,465.3 627.9,510.9 612.9,549.3 624.9,575.1 653.1,570.9 618.9,548.1 624.3,520.5 600.3,473.1 592.5,464.7 627.3))	POINT(49.698202 45.205254)	POLYGON((42.602548 43.918557,55.621823 42.79162,62.62367 46.974144,47.285216 48.405663,42.602548 43.918557))	POLYGON((45.079816 46.470239,45.195815 46.509325,49.283562 44.96932,55.206212 45.391776,62.338871 47.003456,57.479479 44.691696,54.985777 45.364264,49.380709 43.969302,43.500611 43.848921,45.079816 46.470239))	SPoCA_v1.0_CH_0000005847
CH	2012-09-01T13:36:19	POINT(-360.751 -601.574)	POLYGON((-441.9 -692.1,-270.9 -692.1,-270.9 -510.3,-441.9 -510.3,-441.9 -692.1))	POLYGON((-441.9 -660.9,-441.3 -660.3,-421.5 -607.5,-388.5 -582.9,-350.7 -510.9,-317.1 -528.3,-272.1 -624.9,-330.3 -642.3,-375.9 -627.9,-413.1 -692.1,-438.9 -687.3,-441.9 -660.9))	POINT(-26.740862 -32.757844)	POLYGON((-37.986271 -41.088232,-21.75593 -39.93235,-18.34397 -25.528392,-31.116173 -26.256949,-37.986271 -41.088232))	POLYGON((-36.19528 -38.24599,-36.104776 -38.187974,-32.061497 -33.585674,-28.528314 -31.434122,-24.118377 -25.857174,-21.907824 -26.989437,-20.192354 -34.231081,-25.331195 -35.918342,-28.767101 -34.971661,-34.963856 -40.831781,-37.364669 -40.611726,-36.19528 -38.24599))	SPoCA_v1.0_CH_0000005959
CH	2012-09-01T13:36:19	POINT(704.184 620.233)	POLYGON((680.7 590.7,744.9 590.7,744.9 663.3,680.7 663.3,680.7 590.7))	POLYGON((680.7 663.3,681.3 663.3,742.5 590.7,693.3 604.5,680.7 663.3))	POINT(83.838527 41.86762)	POLYGON((71.367067 40.998069,84.663882 38.099353,83.987292 41.327159,83.406473 43.86606,71.367067 40.998069))	POLYGON((83.406473 43.86606,83.412398 43.841191,88.829466 38.629587,76.553711 41.481722,83.406473 43.86606))	SPoCA_v1.0_CH_0000005958
CH	2012-09-01T13:36:19	POINT(49.2703 -801.252)	POLYGON((-3.9 -885.3,127.5 -885.3,127.5 -698.7,-3.9 -698.7,-3.9 -885.3))	POLYGON((-3.9 -748.5,-2.7 -747.9,13.5 -700.5,42.3 -713.1,39.3 -762.9,75.9 -777.3,87.3 -805.5,82.5 -858.9,127.5 -884.7,20.1 -874.5,54.3 -854.1,30.3 -837.9,32.7 -806.1,-3.9 -748.5))	POINT(4.6210855 -50.068019)	POLYGON((-0.487546 -61.221257,16.366407 -61.617845,10.062412 -40.051487,-0.305623 -39.923306,-0.487546 -61.221257))	POLYGON((-0.328965 -44.546812,-0.227515 -44.488246,1.060476 -40.08443,3.382444 -41.230468,3.402652 -45.989639,6.77248 -47.512756,8.302477 -50.610388,9.236233 -57.331525,16.310914 -61.515614,2.38445 -59.508316,5.944359 -56.593652,3.133943 -54.41678,3.099632 -50.598475,-0.328965 -44.546812))	SPoCA_v1.0_CH_0000005930
CH	2012-09-01T17:36:19	POINT(55.4314 -725.585)	POLYGON((30.3 -765.9,83.1 -765.9,83.1 -699.3,30.3 -699.3,30.3 -765.9))	POLYGON((30.3 -709.5,30.9 -708.9,83.1 -700.5,53.7 -767.7,30.3 -709.5))	POINT(4.515325 -42.385425)	POLYGON((2.636687 -46.281777,7.256262 -46.34177,6.535908 -40.025941,2.376951 -39.978863,2.636687 -46.281777))	POLYGON((2.409608 -40.892201,2.455349 -40.838321,6.546252 -40.132733,4.694043 -46.48478,2.409608 -40.892201))	SPoCA_v1.0_CH_0000005972
CH	2012-09-01T17:36:19	POINT(709.703 618.949)	POLYGON((683.1 591.3,743.1 591.3,743.1 655.5,683.1 655.5,683.1 591.3))	POLYGON((683.1 653.1,684.9 653.7,741.3 592.5,699.9 607.5,683.1 653.1))	POINT(85.621346 41.54593)	POLYGON((71.927088 40.98031,87.575245 38.51935,84.046016 41.06322,89.559013 44.073793,71.927088 40.98031))	POLYGON((88.118761 44.048515,89.593905 43.917717,88.610087 38.741134,78.907689 41.440445,88.118761 44.048515))	SPoCA_v1.0_CH_0000005958
CH	2012-09-01T17:36:19	POINT(-328.99 -606.652)	POLYGON((-418.5 -701.7,-239.7 -701.7,-239.7 -519.3,-418.5 -519.3,-418.5 -701.7))	POLYGON((-418.5 -670.5,-417.9 -669.9,-390.9 -607.5,-351.9 -585.3,-340.5 -542.7,-312.9 -519.3,-278.1 -533.1,-241.5 -596.1,-241.5 -624.9,-350.7 -649.5,-388.5 -701.7,-414.9 -689.1,-418.5 -670.5))	POINT(-24.295097 -33.002823)	POLYGON((-36.089034 -41.775499,-19.358756 -40.656566,-16.246089 -26.083006,-29.447301 -26.783903,-36.089034 -41.775499))	POLYGON((-34.359326 -38.905043,-34.270946 -38.846813,-29.414843 -33.392941,-25.627894 -31.4301,-23.884805 -28.140742,-21.467478 -26.314529,-19.135854 -27.200259,-17.341989 -31.83644,-17.813161 -34.117569,-27.287262 -36.62882,-32.998804 -41.523973,-34.975157 -40.564406,-34.359326 -38.905043))	SPoCA_v1.0_CH_0000005959
CH	2012-09-01T17:36:19	POINT(48.1109 -823.899)	POLYGON((-42.3 -887.7,108.3 -887.7,108.3 -771.9,-42.3 -771.9,-42.3 -887.7))	POLYGON((-42.3 -786.3,-41.7 -785.7,-35.7 -775.5,20.1 -796.5,53.1 -769.5,57.3 -808.5,96.9 -824.7,88.5 -854.7,107.1 -887.7,43.5 -824.7,-33.9 -805.5,-42.3 -786.3))	POINT(4.7798285 -52.692695)	POLYGON((-5.37026 -61.656833,13.980086 -61.905549,9.593713 -47.007463,-3.724949 -46.904631,-5.37026 -61.656833))	POLYGON((-3.835061 -48.417885,-3.775752 -48.353115,-3.164968 -47.272242,1.861765 -49.510637,4.657301 -46.668323,5.4714 -50.893622,9.70574 -52.887186,9.759276 -56.754009,13.818988 -61.898904,4.329904 -52.783866,-3.20837 -50.525466,-3.835061 -48.417885))	SPoCA_v1.0_CH_0000005930
CH	2012-09-01T21:36:19	POINT(-298.859 -611.667)	POLYGON((-392.1 -708.9,-207.9 -708.9,-207.9 -526.5,-392.1 -526.5,-392.1 -708.9))	POLYGON((-392.1 -674.1,-391.5 -673.5,-364.5 -605.1,-325.5 -588.3,-272.1 -526.5,-248.1 -531.3,-219.3 -569.1,-208.5 -625.5,-320.7 -654.9,-364.5 -708.9,-392.1 -674.1))	POINT(-22.014814 -33.266513)	POLYGON((-33.764899 -42.229941,-16.845862 -41.18518,-14.096198 -26.520304,-27.527242 -27.17453,-33.764899 -42.229941))	POLYGON((-31.978592 -39.023424,-31.894565 -38.965714,-27.136491 -33.0503,-23.609731 -31.53884,-18.619396 -26.695558,-16.967357 -26.973444,-15.347889 -29.69885,-15.302165 -34.060215,-24.885342 -36.92229,-30.988566 -42.015443,-31.978592 -39.023424))	SPoCA_v1.0_CH_0000005959
CH	2012-09-01T21:36:19	POINT(67.5694 -828.51)	POLYGON((-16.5 -882.3,118.5 -882.3,118.5 -782.7,-16.5 -782.7,-16.5 -882.3))	POLYGON((-16.5 -787.5,-15.9 -786.9,69.9 -798.3,114.3 -825.9,116.7 -882.3,76.5 -881.1,98.1 -859.5,76.5 -833.1,20.7 -822.9,-16.5 -787.5))	POINT(6.8131906 -53.280155)	POLYGON((-2.030646 -60.720258,14.896974 -61.041713,10.74476 -48.162312,-1.483084 -48.012292,-2.030646 -60.720258))	POLYGON((-1.498087 -48.52439,-1.44175 -48.459782,6.520139 -49.756275,11.522073 -53.079372,14.660682 -61.03149,9.435877 -60.652552,11.039394 -57.454051,7.82821 -53.869355,2.047361 -52.540649,-1.498087 -48.52439))	SPoCA_v1.0_CH_0000005930
CH	2012-09-01T21:36:19	POINT(711.235 619.126)	POLYGON((683.1 590.7,741.9 590.7,741.9 661.5,683.1 661.5,683.1 590.7))	POLYGON((683.1 661.5,683.7 660.9,741.9 594.9,704.1 606.9,683.1 661.5))	POINT(86.380207 41.465873)	POLYGON((71.824009 40.944468,89.491872 38.708271,83.979781 41.364259,83.448772 43.690098,71.824009 40.944468))	POLYGON((83.448772 43.690098,83.460704 43.639712,84.603035 38.406256,79.940451 41.268716,83.448772 43.690098))	SPoCA_v1.0_CH_0000005958
CH	2012-09-02T01:36:19	POINT(712.938 619.51)	POLYGON((682.5 586.5,746.1 586.5,746.1 662.1,682.5 662.1,682.5 586.5))	POLYGON((682.5 662.1,683.1 661.5,746.1 589.5,707.1 609.9,682.5 662.1))	POINT(87.389577 41.371453)	POLYGON((71.046256 40.706121,88.728969 38.285853,83.990209 41.228908,83.41719 43.738059,71.046256 40.706121))	POLYGON((83.41719 43.738059,83.42916 43.687675,84.666966 37.996917,81.642466 41.301556,83.41719 43.738059))	SPoCA_v1.0_CH_0000005958
CH	2012-09-02T01:36:19	POINT(-267.476 -609.818)	POLYGON((-363.3 -713.1,-179.7 -713.1,-179.7 -524.7,-363.3 -524.7,-363.3 -713.1))	POLYGON((-363.3 -688.5,-362.7 -687.9,-332.1 -599.7,-291.9 -595.5,-249.3 -524.7,-215.1 -536.7,-184.5 -584.7,-182.1 -627.3,-307.5 -652.5,-333.3 -679.5,-338.1 -713.1,-363.3 -688.5))	POINT(-19.536407 -32.993761)	POLYGON((-31.084602 -42.400737,-14.570868 -41.471522,-12.130715 -26.325493,-25.286317 -26.904323,-31.084602 -42.400737))	POLYGON((-29.897834 -40.113646,-29.815056 -40.055211,-24.377911 -32.458153,-21.146982 -31.957999,-16.976831 -26.493061,-14.695378 -27.276779,-13.012923 -30.795282,-13.336593 -34.131222,-23.704352 -36.649851,-26.789221 -39.119694,-28.6266 -42.223432,-29.897834 -40.113646))	SPoCA_v1.0_CH_0000005959
CH	2012-09-02T01:36:19	POINT(113.47 -797.597)	POLYGON((79.5 -878.1,144.9 -878.1,144.9 -708.3,79.5 -708.3,79.5 -878.1))	POLYGON((79.5 -791.7,80.7 -791.1,107.7 -746.1,95.1 -712.5,127.5 -713.7,106.5 -753.9,127.5 -787.5,107.1 -804.9,144.9 -836.7,134.7 -878.1,99.3 -842.1,103.5 -816.3,79.5 -791.7))	POINT(10.624462 -49.766921)	POLYGON((9.664179 -60.174127,18.009072 -60.509711,11.607005 -40.9385,6.325767 -40.818159,9.664179 -60.174127))	POLYGON((7.311843 -49.040946,7.413339 -48.977776,9.099968 -44.405413,7.620736 -41.221201,10.268725 -41.390671,9.119086 -45.169535,11.696008 -48.697632,10.194288 -50.572085,15.206315 -54.550604,16.666742 -60.442566,10.492556 -55.077264,10.137011 -51.8848,7.311843 -49.040946))	SPoCA_v1.0_CH_0000005930
CH	2012-09-02T05:36:19	POINT(136.217 -816.705)	POLYGON((93.9 -873.3,164.7 -873.3,164.7 -754.5,93.9 -754.5,93.9 -873.3))	POLYGON((93.9 -803.1,95.7 -802.5,151.5 -757.5,152.1 -786.9,128.1 -806.7,157.5 -824.1,145.5 -847.5,158.1 -870.9,120.3 -845.7,131.7 -815.1,93.9 -803.1))	POINT(13.438401 -52.031823)	POLYGON((11.192893 -59.469051,20.159651 -59.872388,14.241551 -45.378834,8.036497 -45.199635,11.192893 -59.469051))	POLYGON((8.88024 -50.329704,9.03968 -50.266099,13.140362 -45.637755,13.996828 -48.705794,12.290891 -50.833959,15.950924 -53.014063,15.844497 -55.976659,19.064624 -59.446203,12.925111 -55.621383,12.923873 -51.825085,8.88024 -50.329704))	SPoCA_v1.0_CH_0000005930
CH	2012-09-02T05:36:19	POINT(710.507 624.365)	POLYGON((683.1 590.1,743.7 590.1,743.7 660.9,683.1 660.9,683.1 590.1))	POLYGON((683.1 659.1,683.7 659.7,742.5 590.1,695.1 629.7,683.1 659.1))	POINT(88.42792 41.634122)	POLYGON((71.71419 40.908435,88.240759 38.503327,83.979714 41.268207,84.366814 43.773733,71.71419 40.908435))	POLYGON((87.589385 44.020443,85.914864 43.863833,89.471069 38.655727,83.555125 42.662849,87.589385 44.020443))	SPoCA_v1.0_CH_0000005958
CH	2012-09-02T05:36:19	POINT(-230.059 -607.308)	POLYGON((-332.1 -705.9,-147.3 -705.9,-147.3 -531.3,-332.1 -531.3,-332.1 -705.9))	POLYGON((-332.1 -679.5,-331.5 -678.9,-303.9 -602.7,-261.9 -604.5,-246.3 -555.9,-215.7 -531.3,-183.3 -540.9,-153.3 -580.5,-150.3 -628.5,-207.9 -648.3,-275.1 -633.9,-315.9 -705.9,-332.1 -679.5))	POINT(-16.650749 -32.667235)	POLYGON((-27.728742 -41.504405,-11.762467 -40.722542,-9.954751 -26.741323,-23.056666 -27.25321,-27.728742 -41.504405))	POLYGON((-26.679277 -39.108454,-26.604118 -39.051886,-22.217981 -32.567927,-19.012903 -32.549736,-17.131934 -28.776184,-14.683237 -26.88047,-12.510334 -27.50857,-10.738517 -30.406556,-10.977557 -34.152827,-15.615219 -35.911589,-20.610263 -34.95861,-26.224838 -41.405587,-26.679277 -39.108454))	SPoCA_v1.0_CH_0000005959
CH	2012-09-02T09:36:19	POINT(-169.185 -596.021)	POLYGON((-225.3 -653.7,-112.5 -653.7,-112.5 -531.9,-225.3 -531.9,-225.3 -653.7))	POLYGON((-225.3 -626.7,-224.7 -626.1,-210.9 -564.3,-177.9 -531.9,-151.5 -536.7,-119.1 -580.5,-116.1 -624.9,-179.7 -653.7,-225.3 -626.7))	POINT(-12.022166 -31.625754)	POLYGON((-17.072143 -36.411869,-8.398655 -36.138564,-7.5857 -26.731386,-15.361039 -26.944718,-17.072143 -36.411869))	POLYGON((-16.594838 -34.194461,-16.539187 -34.144242,-14.685533 -29.304451,-12.061216 -26.836795,-10.277886 -27.137734,-8.317609 -30.34674,-8.422555 -33.800017,-13.517261 -36.277811,-16.594838 -34.194461))	SPoCA_v1.0_CH_0000005959
CH	2012-09-02T09:36:19	POINT(709.815 627.456)	POLYGON((684.3 591.3,743.1 591.3,743.1 657.9,684.3 657.9,684.3 591.3))	POLYGON((684.3 656.7,687.3 657.3,741.9 591.3,697.5 631.5,684.3 656.7))	POINT(89.76773 41.718005)	POLYGON((72.136923 40.952565,87.838565 38.545207,84.001004 41.162968,87.613487 43.919622,72.136923 40.952565))	POLYGON((88.773011 43.961566,83.508545 43.334532,89.174022 38.710752,85.140321 42.615477,88.773011 43.961566))	SPoCA_v1.0_CH_0000005958
CH	2012-09-02T13:36:19	POINT(714.862 623.997)	POLYGON((684.3 592.5,744.3 592.5,744.3 660.3,684.3 660.3,684.3 592.5))	POLYGON((684.3 660.3,684.9 660.3,743.7 592.5,730.5 599.7,684.3 660.3))	POINT(88.623918 41.236722)	POLYGON((72.324213 41.023516,84.634331 38.204455,84.000918 41.221412,83.461935 43.588033,72.324213 41.023516))	POLYGON((83.461935 43.588033,83.467783 43.563299,84.629857 38.226693,87.628022 39.761507,83.461935 43.588033))	SPoCA_v1.0_CH_0000005958
CH	2012-09-02T13:36:19	POINT(-131.032 -595.465)	POLYGON((-187.5 -648.3,-75.9 -648.3,-75.9 -533.7,-187.5 -533.7,-187.5 -648.3))	POLYGON((-187.5 -631.5,-186.9 -630.9,-172.5 -572.1,-150.3 -539.1,-128.7 -533.7,-79.5 -580.5,-80.7 -627.9,-155.7 -648.3,-187.5 -631.5))	POINT(-9.2708286 -31.50768)	POLYGON((-14.036212 -35.845816,-5.619129 -35.64063,-5.113402 -26.820629,-12.739283 -26.984028,-14.036212 -35.845816))	POLYGON((-13.795279 -34.471522,-13.741818 -34.421478,-12.026356 -29.799974,-10.210981 -27.307443,-8.697248 -26.88018,-5.537969 -30.296094,-5.856307 -33.990413,-11.607025 -35.768808,-13.795279 -34.471522))	SPoCA_v1.0_CH_0000005959
CH	2012-09-02T17:36:19	POINT(-97.9386 -593.93)	POLYGON((-151.5 -648.3,-47.7 -648.3,-47.7 -529.5,-151.5 -529.5,-151.5 -648.3))	POLYGON((-151.5 -630.3,-150.9 -629.7,-136.5 -571.5,-83.1 -529.5,-54.9 -565.5,-55.5 -628.5,-126.3 -648.3,-151.5 -630.3))	POINT(-6.9029871 -31.338929)	POLYGON((-11.287365 -35.755737,-3.526549 -35.612717,-3.201575 -26.493814,-10.228191 -26.607222,-11.287365 -35.755737))	POLYGON((-11.08308 -34.288216,-11.032021 -34.23867,-9.478379 -29.684889,-5.584828 -26.519033,-3.777123 -29.143467,-4.0247 -34.012102,-9.385065 -35.706931,-11.08308 -34.288216))	SPoCA_v1.0_CH_0000005959
CH	2012-09-02T21:36:19	POINT(-62.5596 -592.866)	POLYGON((-121.5 -641.1,-14.7 -641.1,-14.7 -526.5,-121.5 -526.5,-121.5 -641.1))	POLYGON((-121.5 -626.7,-120.9 -626.1,-73.5 -542.1,-35.1 -526.5,-20.1 -627.9,-81.3 -641.1,-121.5 -626.7))	POINT(-4.3971577 -31.218768)	POLYGON((-8.956898 -35.104535,-1.077978 -35.006219,-0.984162 -26.262651,-8.167521 -26.341725,-8.956898 -35.104535))	POLYGON((-8.831057 -33.940723,-8.781978 -33.891741,-4.977872 -27.423824,-2.350593 -26.268145,-1.45529 -33.942751,-5.975614 -35.049238,-8.831057 -33.940723))	SPoCA_v1.0_CH_0000005959
CH	2012-09-03T01:36:19	POINT(-263.894 -910.043)	POLYGON((-293.1 -918.9,-238.5 -918.9,-238.5 -901.5,-293.1 -901.5,-293.1 -918.9))	POLYGON((-293.1 -903.3,-291.3 -902.7,-251.7 -909.9,-238.5 -918.9,-293.1 -903.3))	POINT(-53.381928 -69.776225)	POLYGON((-67.707023 -70.826695,-54.387702 -72.031947,-38.349378 -66.175007,-57.070489 -68.459261,-67.707023 -70.826695))	POLYGON((-60.963171 -69.358155,-58.011982 -68.830525,-47.551867 -68.986803,-54.387702 -72.031947,-60.963171 -69.358155))	SPoCA_v1.0_CH_0000005992
