event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid
CH	2014-01-01T15:20:43	POINT(321.319 185.42)	POLYGON((11.1 -89.1,603.3 -89.1,603.3 432.9,11.1 432.9,11.1 -89.1))	POLYGON((11.1 313.5,11.7 314.1,36.3 341.7,120.3 331.5,185.1 370.5,286.5 387.3,310.5 432.9,357.9 396.3,387.3 397.5,448.5 345.3,435.3 293.1,453.9 261.3,416.7 256.5,402.9 233.7,394.5 153.3,408.3 113.1,491.1 107.1,519.9 138.3,535.5 191.1,551.7 195.3,593.7 165.9,602.1 77.7,494.1 53.1,446.7 14.1,407.1 -78.9,338.7 -82.5,284.1 -35.7,291.9 22.5,222.3 60.3,196.5 175.5,168.3 185.1,142.5 156.9,95.7 174.3,128.1 210.3,99.9 290.7,80.7 303.3,38.1 295.5,11.1 313.5))	POINT(19.331765 8.0021978)	POLYGON((0.655486 -8.290459,38.420054 -7.633532,42.421604 23.992129,0.705701 23.136369,0.655486 -8.290459))	POLYGON((0.673516 15.57433,0.710053 15.611389,2.22318 17.326442,7.362238 16.715429,11.535784 19.197773,18.170784 20.360109,20.190556 23.337476,23.039055 21.032096,25.080421 21.156203,28.76515 17.947387,27.339223 14.677594,28.358713 12.763903,25.81162 12.4082,24.761183 11.005617,23.8835 6.187167,24.679016 3.831943,30.144823 3.615769,32.215379 5.514104,33.570382 8.689097,34.761896 8.976682,37.669852 7.320234,37.959652 2.125282,30.282017 0.449735,27.133269 -1.914266,24.763198 -7.413104,20.40699 -7.712985,16.913124 -5.031327,17.330264 -1.62221,13.105994 0.529522,11.658257 7.299432,9.979362 7.853007,8.406246 6.165129,5.645931 7.17844,7.60931 9.337055,6.0338 14.190388,4.888089 14.957417,2.30037 14.469337,0.673516 15.57433))	SPoCA_v1.0_CH_0000013441
CH	2014-01-01T15:20:43	POINT(-251.543 -769.318)	POLYGON((-289.5 -801.3,-216.9 -801.3,-216.9 -725.7,-289.5 -725.7,-289.5 -801.3))	POLYGON((-289.5 -790.5,-288.9 -789.9,-270.9 -755.1,-276.9 -734.7,-240.9 -725.7,-221.1 -801.3,-289.5 -790.5))	POINT(-26.354023 -54.612846)	POLYGON((-33.53356 -57.605235,-24.590826 -57.807698,-20.498771 -50.744455,-27.779021 -50.602916,-33.53356 -57.605235))	POLYGON((-32.460479 -56.538157,-32.330461 -56.481472,-27.562887 -53.252831,-26.97906 -51.415142,-22.867885 -50.702862,-25.092533 -57.797892,-32.460479 -56.538157))	SPoCA_v1.0_CH_0000013568
CH	2014-01-01T19:20:43	POINT(-236.664 -767.962)	POLYGON((-276.3 -839.7,-190.5 -839.7,-190.5 -680.7,-276.3 -680.7,-276.3 -839.7))	POLYGON((-276.3 -784.5,-275.7 -783.9,-245.1 -680.7,-231.3 -730.5,-192.9 -773.1,-194.1 -809.7,-252.3 -840.3,-248.7 -812.1,-276.3 -784.5))	POINT(-24.636375 -54.536443)	POLYGON((-36.594401 -61.708096,-24.50404 -61.992125,-16.58251 -47.020101,-24.392013 -46.888104,-36.594401 -61.708096))	POLYGON((-30.344346 -56.011301,-30.22278 -55.955116,-21.511799 -46.942423,-22.134389 -51.156416,-20.157075 -55.107502,-22.476022 -58.736893,-33.173043 -61.868162,-29.437144 -58.84759,-30.344346 -56.011301))	SPoCA_v1.0_CH_0000013568
CH	2014-01-01T19:20:43	POINT(352.113 193.477)	POLYGON((44.1 -87.3,632.7 -87.3,632.7 449.7,44.1 449.7,44.1 -87.3))	POLYGON((44.1 308.1,44.7 308.7,70.5 344.1,149.1 335.1,249.3 382.5,293.7 387.9,318.9 449.7,357.3 442.5,384.9 400.5,422.1 392.1,488.1 330.3,468.3 302.7,483.3 260.1,441.3 233.1,441.3 113.1,458.7 99.9,522.3 107.1,584.7 192.9,628.5 152.1,620.7 81.3,507.9 51.9,445.5 -69.9,379.5 -86.7,324.9 -48.3,328.5 12.3,261.3 56.1,240.3 193.5,198.9 209.1,177.9 168.9,134.7 141.3,161.1 176.1,141.9 277.5,114.3 304.5,59.1 291.9,44.1 308.1))	POINT(21.29961 8.5019392)	POLYGON((2.604487 -8.201305,40.656962 -7.467005,45.602766 25.208267,2.828326 24.221915,2.604487 -8.201305))	POLYGON((2.672264 15.225213,2.709129 15.262273,4.324059 17.463643,9.149274 16.934573,15.706282 19.995216,18.64781 20.388489,20.948304 24.436399,23.533786 24.019199,24.945348 21.327694,27.456394 20.853237,31.414678 17.070048,29.709157 15.313828,30.379633 12.72946,27.310386 11.014246,26.829232 3.865514,27.954602 3.117231,32.287397 3.659801,37.171763 8.895883,40.239652 6.575273,39.365157 2.3693,31.222034 0.388796,27.248439 -6.844719,23.011751 -7.926316,19.457879 -5.744552,19.594452 -2.198329,15.458405 0.296248,14.346085 8.385335,11.863765 9.285972,10.531365 6.876511,7.929765 5.219647,9.535709 7.294451,8.556977 13.382599,6.934062 15.023728,3.565863 14.232907,2.672264 15.225213))	SPoCA_v1.0_CH_0000013441
CH	2014-01-01T19:20:43	POINT(777.056 580.221)	POLYGON((759.3 558.9,797.1 558.9,797.1 609.9,759.3 609.9,759.3 558.9))	POLYGON((759.3 609.9,759.9 609.3,797.1 561.9,774.9 569.1,759.3 609.9))	POINT(79.433784 35.94896)	POLYGON((69.334651 33.846872,82.645171 34.585792,87.278554 37.337583,82.519773 38.327252,69.334651 33.846872))	POLYGON((82.519773 38.327252,82.63646 38.288678,84.925442 34.930731,75.3501 34.911072,82.519773 38.327252))	SPoCA_v1.0_CH_0000013549
CH	2014-01-01T23:20:43	POINT(774.599 585.484)	POLYGON((758.1 563.7,793.5 563.7,793.5 611.1,758.1 611.1,758.1 563.7))	POLYGON((758.1 603.3,758.7 603.9,760.5 610.5,792.3 564.9,758.1 603.3))	POINT(80.167823 36.373808)	POLYGON((69.750489 34.208013,82.406379 34.915592,87.251963 37.516122,82.27906 38.402254,69.750489 34.208013))	POLYGON((78.495851 37.600395,79.024842 37.675337,84.437052 38.480668,82.12216 34.985931,78.495851 37.600395))	SPoCA_v1.0_CH_0000013549
CH	2014-01-01T23:20:43	POINT(-213.8 -723.803)	POLYGON((-261.3 -805.5,-173.7 -805.5,-173.7 -618.9,-261.3 -618.9,-261.3 -805.5))	POLYGON((-261.3 -770.1,-260.7 -769.5,-236.1 -716.1,-245.7 -689.1,-224.1 -641.1,-196.5 -619.5,-179.1 -667.5,-202.5 -699.3,-173.7 -776.7,-177.3 -804.9,-261.3 -770.1))	POINT(-20.137193 -50.621053)	POLYGON((-30.411164 -58.15023,-19.782709 -58.362055,-13.856395 -42.221405,-21.082173 -42.114666,-30.411164 -58.15023))	POLYGON((-27.522999 -54.697209,-27.414165 -54.642384,-22.001102 -49.92062,-21.871025 -47.64444,-18.505069 -43.859001,-15.725401 -42.243347,-15.262925 -45.987829,-18.209998 -48.554899,-18.264024 -55.502141,-20.169638 -58.293627,-27.522999 -54.697209))	SPoCA_v1.0_CH_0000013568
CH	2014-01-01T23:20:43	POINT(385.197 198.188)	POLYGON((96.9 -85.5,663.9 -85.5,663.9 446.1,96.9 446.1,96.9 -85.5))	POLYGON((96.9 315.9,97.5 316.5,135.9 338.7,216.3 338.7,318.3 403.5,347.1 446.1,376.5 441.3,413.7 392.7,456.3 389.7,531.3 323.7,501.3 302.1,506.1 252.3,471.3 225.3,477.9 106.5,500.1 97.5,554.7 110.1,610.5 192.9,657.3 152.7,654.9 89.1,535.5 51.3,493.5 0.3,477.3 -66.3,456.9 -82.5,407.7 -84.3,360.3 -40.5,361.5 6.3,296.1 54.3,300.3 95.1,279.9 121.5,284.7 188.1,264.3 200.7,222.9 188.7,197.1 143.1,175.5 203.7,179.1 277.5,149.1 301.5,102.9 296.1,96.9 315.9))	POINT(23.436264 8.8104436)	POLYGON((5.72904 -8.102909,43.115487 -7.287786,48.509884 25.080108,6.212657 23.981077,5.72904 -8.102909))	POLYGON((5.893639 15.700633,5.931359 15.737923,8.34208 17.132623,13.355968 17.186445,20.420533 21.402315,22.861379 24.222647,24.86936 23.954417,26.865987 20.858935,29.876433 20.749454,34.50202 16.739046,32.046521 15.328049,31.917835 12.28458,29.296365 10.580436,29.249917 3.522468,30.73697 3.034064,34.576927 3.889571,39.125337 8.947746,42.517382 6.679536,42.035904 2.908369,33.131999 0.39269,30.276347 -2.673924,29.361654 -6.597014,28.056718 -7.580981,24.823779 -7.763894,21.662167 -5.26461,21.66374 -2.527761,17.580704 0.205182,17.857722 2.601978,16.63469 4.134846,17.058852 8.085621,15.833745 8.817894,13.276203 8.066177,11.649215 5.341788,10.440369 8.928655,10.824848 13.384973,9.053087 14.836697,6.223915 14.483814,5.893639 15.700633))	SPoCA_v1.0_CH_0000013441
CH	2014-01-02T03:20:43	POINT(771.607 586.531)	POLYGON((742.5 546.9,795.3 546.9,795.3 621.3,742.5 621.3,742.5 546.9))	POLYGON((742.5 620.7,743.1 621.3,792.3 568.5,794.1 546.9,742.5 620.7))	POINT(78.961406 36.379358)	POLYGON((64.547325 32.721999,77.350086 33.424088,87.210717 37.911162,77.752249 38.914884,64.547325 32.721999))	POLYGON((77.534224 38.856692,78.033114 38.930917,84.673274 35.390634,76.888759 33.398043,77.534224 38.856692))	SPoCA_v1.0_CH_0000013549
CH	2014-01-02T03:20:43	POINT(394.688 208.123)	POLYGON((-24.9 -82.5,690.9 -82.5,690.9 519.3,-24.9 519.3,-24.9 -82.5))	POLYGON((-24.9 188.7,-24.3 189.3,-14.7 206.1,53.1 216.9,154.5 169.5,203.7 173.1,221.7 209.7,220.5 278.7,188.1 305.1,143.7 303.3,141.3 320.7,183.3 347.1,180.3 391.5,243.3 515.7,267.9 519.3,287.1 459.9,228.3 412.5,225.3 353.1,264.3 348.3,371.1 429.9,512.1 342.3,543.9 344.7,564.9 323.7,536.7 305.1,542.1 260.7,501.3 218.7,507.9 107.1,539.7 93.3,588.3 113.1,645.3 183.9,687.3 154.5,677.7 84.9,578.1 63.3,533.1 12.3,505.5 -70.5,449.1 -81.3,405.9 -36.3,402.9 3.9,366.3 11.1,341.7 36.9,339.9 133.5,314.7 198.9,252.3 169.5,239.7 138.3,206.7 140.1,183.3 161.1,131.7 155.1,72.9 196.5,-24.9 188.7))	POINT(24.092771 9.4015502)	POLYGON((-1.469326 -7.96064,45.31411 -7.042723,54.902578 30.301658,-1.662928 28.871104,-1.469326 -7.96064))	POLYGON((-1.469439 7.962432,-1.434149 7.998121,-0.869798 9.000059,3.149314 9.651081,9.132829 6.860616,12.086504 7.104778,13.248006 9.300854,13.374307 13.4695,11.462412 15.063441,8.726192 14.925325,8.624456 15.997886,11.318889 17.667116,11.324745 20.471907,16.45704 28.7601,18.227898 29.03967,18.869359 25.033231,14.537812 21.861141,13.993499 18.0766,16.454871 17.813021,24.334274 23.178573,33.314699 17.843419,35.744107 18.072408,37.052654 16.808353,34.66886 15.578592,34.586815 12.860489,31.326991 10.224806,31.290624 3.597926,33.47292 2.851032,37.023106 4.129747,41.779438 8.492284,44.994168 6.86759,43.857141 2.715728,36.174537 1.175115,32.983755 -1.911003,31.302422 -6.807134,27.533214 -7.540859,24.563468 -4.974978,24.299304 -2.62984,21.961908 -2.259065,20.402925 -0.781089,20.36698 4.889725,18.955655 8.744198,15.026268 6.929608,14.209357 5.071222,12.221466 5.152192,10.843727 6.379084,7.76248 5.995904,4.310891 8.43545,-1.469439 7.962432))	SPoCA_v1.0_CH_0000013441
CH	2014-01-02T03:20:43	POINT(-203.607 -734.047)	POLYGON((-243.9 -807.3,-165.9 -807.3,-165.9 -637.5,-243.9 -637.5,-243.9 -807.3))	POLYGON((-243.9 -769.5,-243.3 -768.9,-210.3 -644.7,-189.3 -637.5,-192.9 -706.5,-165.9 -752.7,-184.5 -777.9,-167.7 -807.3,-234.3 -791.1,-243.9 -769.5))	POINT(-19.543933 -51.551204)	POLYGON((-28.413884 -58.401117,-18.981753 -58.580108,-13.543437 -43.666083,-20.107794 -43.572364,-28.413884 -58.401117))	POLYGON((-25.552551 -54.699546,-25.448101 -54.644583,-17.42324 -44.173877,-15.492592 -43.641987,-17.547753 -49.190806,-16.469962 -53.283067,-19.503863 -55.617686,-19.193913 -58.576839,-25.934727 -56.79988,-25.552551 -54.699546))	SPoCA_v1.0_CH_0000013568
CH	2014-01-02T07:20:43	POINT(434.896 205.962)	POLYGON((180.3 -83.1,719.7 -83.1,719.7 537.9,180.3 537.9,180.3 -83.1))	POLYGON((180.3 317.1,180.9 317.7,218.1 345.3,252.9 326.1,318.9 355.5,324.3 388.5,303.3 407.1,273.3 407.1,247.5 379.5,218.1 374.7,240.9 441.9,287.1 477.3,286.5 536.7,317.1 537.9,293.1 495.9,316.5 464.7,315.3 422.1,396.9 426.3,410.1 401.1,491.1 358.5,504.9 335.1,568.5 325.5,558.3 285.9,579.9 246.9,533.1 190.5,541.5 103.5,565.5 93.9,625.5 113.1,652.5 146.1,660.3 186.3,696.3 172.5,719.1 141.3,708.3 92.1,605.7 63.9,551.1 -9.9,534.3 -75.9,487.5 -80.1,439.5 -36.3,435.9 6.3,375.3 33.9,384.3 206.1,359.7 216.3,334.5 205.5,288.9 170.1,275.7 126.3,245.1 131.1,231.3 163.5,251.1 189.3,261.9 272.1,240.9 301.5,189.9 294.9,180.3 317.1))	POINT(26.726642 9.318528)	POLYGON((10.701159 -7.962078,47.785946 -6.993932,60.058075 31.84505,12.297668 30.22277,10.701159 -7.962078))	POLYGON((11.01958 15.779602,11.058804 15.817125,13.497578 17.562642,15.6032 16.39765,20.046448 18.310912,20.679179 20.411444,19.442465 21.578083,17.448304 21.541275,15.564709 19.746498,13.647854 19.414133,15.583139 23.77066,19.058977 26.178922,19.793583 30.262176,22.044704 30.394193,19.70256 27.446831,20.950235 25.375467,20.39426 22.566171,26.106986 22.970784,26.710743 21.358405,31.979942 18.801634,32.686414 17.3583,37.354259 16.915228,36.056041 14.42955,37.266066 12.097604,33.38897 8.583181,33.621245 3.439323,35.30982 2.927961,39.819437 4.211347,42.088699 6.243861,43.009099 8.667777,45.899348 7.95955,47.632798 6.178777,46.435102 3.226892,38.20738 1.262853,34.289352 -3.186337,33.334443 -7.08134,30.112505 -7.419995,26.751613 -4.94076,26.43495 -2.456801,22.515865 -0.932032,23.408566 9.24725,21.867993 9.824597,20.22256 9.144367,17.2727 6.98172,16.38318 4.376617,14.526776 4.631969,13.737994 6.536985,14.9942 8.08792,15.921427 13.085324,14.7313 14.865587,11.538739 14.418748,11.01958 15.779602))	SPoCA_v1.0_CH_0000013441
CH	2014-01-02T07:20:43	POINT(-824.154 512.882)	POLYGON((-852.3 468.9,-784.5 468.9,-784.5 577.5,-852.3 577.5,-852.3 468.9))	POLYGON((-852.3 471.3,-851.7 471.9,-784.5 577.5,-825.3 500.7,-852.3 471.3))	POINT(-80.8147 31.235406)	POLYGON((-82.746943 28.352371,-64.625519 27.349964,-83.093096 35.952443,-87.5189 34.042268,-82.746943 28.352371))	POLYGON((-83.80319 28.573869,-83.559415 28.600224,-83.093096 35.952443,-78.002535 30.237005,-83.80319 28.573869))	SPoCA_v1.0_CH_0000013593
CH	2014-01-02T07:20:43	POINT(-201.694 -769.654)	POLYGON((-264.9 -858.3,-150.9 -858.3,-150.9 -653.1,-264.9 -653.1,-264.9 -858.3))	POLYGON((-264.9 -801.9,-263.7 -801.3,-243.9 -790.5,-234.9 -750.9,-169.5 -653.1,-150.9 -759.3,-161.1 -808.5,-187.5 -820.5,-182.1 -837.3,-252.9 -858.3,-248.7 -824.1,-264.9 -801.9))	POINT(-20.960409 -54.819106)	POLYGON((-38.061503 -63.930113,-20.861146 -64.323844,-12.567466 -44.912672,-22.399764 -44.766607,-38.061503 -63.930113))	POLYGON((-30.550342 -57.808651,-30.344304 -57.751964,-27.031164 -56.733996,-23.516712 -53.019879,-14.142699 -44.894679,-15.180622 -53.929711,-18.495272 -58.73117,-22.498437 -59.941591,-23.197983 -61.795214,-36.136104 -63.984738,-30.730212 -60.158985,-30.550342 -57.808651))	SPoCA_v1.0_CH_0000013568
CH	2014-01-02T07:20:43	POINT(773.681 587.456)	POLYGON((754.5 554.1,797.7 554.1,797.7 614.7,754.5 614.7,754.5 554.1))	POLYGON((754.5 609.9,756.9 610.5,785.1 578.7,796.5 554.1,754.5 609.9))	POINT(80.453286 36.530253)	POLYGON((67.62824 33.391724,80.74009 34.127077,87.210661 37.530095,81.636794 38.633739,67.62824 33.391724))	POLYGON((79.224341 38.131768,80.956421 38.276885,84.914328 36.145471,80.057697 34.08793,79.224341 38.131768))	SPoCA_v1.0_CH_0000013549
CH	2014-01-02T07:20:43	POINT(390.057 885.933)	POLYGON((359.7 872.1,411.9 872.1,411.9 903.9,359.7 903.9,359.7 872.1))	POLYGON((359.7 903.9,360.3 903.9,409.5 881.1,400.5 872.1,359.7 903.9))	POINT(65.573168 63.978421)	POLYGON((49.971606 61.265087,63.956357 62.003105,82.433918 65.27254,69.915273 66.902707,49.971606 61.265087))	POLYGON((69.915273 66.902707,70.345921 66.927999,70.572989 63.593407,60.171393 61.793768,69.915273 66.902707))	SPoCA_v1.0_CH_0000013591
