event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid
CH	2013-10-01T10:56:43	POINT(22.1968 925.168)	POLYGON((-348.9 798.3,529.5 798.3,529.5 957.9,-348.9 957.9,-348.9 798.3))	POLYGON((-348.9 891.3,-347.7 891.9,-112.5 951.3,103.5 952.5,323.1 902.1,529.5 798.3,355.5 886.5,159.9 940.5,-83.7 924.3,-134.1 943.5,-348.9 891.3))	POINT(8.7196261 81.224885)	POLYGON((-48.522413 60.996567,84.188985 56.280313,78.611377 60.429795,-72.949917 69.02461,-48.522413 60.996567))	POLYGON((-82.227715 68.453781,-81.822296 68.508968,-57.581289 82.00989,53.438548 82.275936,77.011948 69.765661,84.188985 56.280313,87.072477 68.210772,85.614794 80.373745,-31.822739 80.479597,-88.773491 81.960602,-82.227715 68.453781))	SPoCA_v1.0_CH_0000011709
CH	2013-10-01T10:56:43	POINT(-411.898 327.344)	POLYGON((-803.1 174.9,-36.3 174.9,-36.3 600.3,-803.1 600.3,-803.1 174.9))	POLYGON((-803.1 512.1,-802.5 512.7,-745.5 600.3,-762.3 562.5,-749.7 522.9,-723.9 502.5,-682.5 495.9,-661.5 508.5,-631.5 491.7,-580.5 528.3,-559.5 503.7,-564.3 452.1,-545.1 443.7,-510.9 457.5,-504.3 416.1,-461.1 366.3,-426.9 370.5,-356.1 310.5,-224.7 244.5,-147.3 275.1,-92.7 254.1,-45.9 266.1,-63.3 220.5,-37.5 177.9,-144.3 198.9,-225.3 179.7,-303.3 216.3,-337.5 194.7,-369.3 239.1,-419.7 201.3,-446.7 231.9,-450.3 272.7,-584.7 350.7,-584.7 405.3,-616.5 452.7,-657.3 443.1,-695.7 454.5,-719.1 482.1,-741.9 467.7,-759.9 527.7,-780.3 509.1,-791.7 521.1,-803.1 512.1))	POINT(-28.390701 25.816164)	POLYGON((-59.453461 13.956453,-2.260973 17.156295,-3.074651 45.295017,-85.346028 36.523774,-59.453461 13.956453))	POLYGON((-86.297685 32.954333,-86.186768 33.009783,-88.962768 38.955664,-83.7099 36.919666,-72.925081 35.214089,-66.116543 34.474113,-59.711327 34.642147,-57.968963 35.694693,-53.279841 34.938489,-49.870301 37.821919,-46.279847 36.363002,-44.375216 32.946387,-42.251874 32.537247,-39.660105 33.657386,-37.714687 31.009825,-32.893668 28.056913,-30.314272 28.476809,-24.08583 24.96129,-14.497346 21.203528,-9.58218 23.209831,-5.958554 21.963734,-2.962623 22.731501,-4.009409 19.918781,-2.33806 17.337549,-9.094274 18.536559,-14.183139 17.255438,-19.501505 19.310045,-21.619548 17.909189,-24.182409 20.513647,-27.297998 18.046613,-29.559013 19.798758,-30.375901 22.275773,-42.740046 26.385888,-44.488603 29.806528,-49.555283 32.572086,-53.405226 31.589421,-58.520242 31.89365,-63.602296 33.298689,-65.751044 32.086006,-75.812752 35.24713,-77.781414 33.69898,-83.799265 33.882516,-86.297685 32.954333))	SPoCA_v1.0_CH_0000011750
CH	2013-10-01T10:56:43	POINT(-890.179 329.086)	POLYGON((-916.5 263.1,-858.3 263.1,-858.3 418.5,-916.5 418.5,-916.5 263.1))	POLYGON((-916.5 275.1,-915.9 275.7,-860.7 418.5,-890.7 285.3,-903.9 263.1,-916.5 275.1))	POINT(-83.597376 20.956597)	POLYGON((-85.541029 16.556932,-70.284791 18.271094,-87.394768 26.37079,-87.241824 24.398102,-85.541029 16.556932))	POLYGON((-88.204189 17.001282,-87.809625 17.0847,-89.37471 26.142845,-78.587205 18.745464,-80.385335 17.148378,-88.204189 17.001282))	SPoCA_v1.0_CH_0000011791
CH	2013-10-01T10:56:43	POINT(663.089 -43.6487)	POLYGON((624.3 -94.5,699.9 -94.5,699.9 4.5,624.3 4.5,624.3 -94.5))	POLYGON((624.3 -30.9,624.9 -30.3,638.1 2.1,667.5 -0.3,699.9 -63.3,692.7 -92.7,624.3 -30.9))	POINT(43.626433 2.24856)	POLYGON((40.468294 -0.549428,46.716457 -1.057649,46.923409 4.854061,40.679372 5.357375,40.468294 -0.549428))	POLYGON((40.543662 3.252809,40.592469 3.284956,41.761481 5.130958,44.143601 4.798386,46.711135 0.815053,46.089047 -0.895861,40.543662 3.252809))	SPoCA_v1.0_CH_0000011741
CH	2013-10-01T10:56:43	POINT(-386.888 -868.441)	POLYGON((-447.3 -903.3,-309.3 -903.3,-309.3 -837.3,-447.3 -837.3,-447.3 -903.3))	POLYGON((-447.3 -837.9,-446.7 -837.3,-308.7 -903.3,-405.3 -866.7,-447.3 -837.9))	POINT(-59.558244 -62.104801)	POLYGON((-76.184765 -62.808154,-57.851793 -67.608497,-34.551109 -55.391878,-62.352337 -58.235561,-76.184765 -62.808154))	POLYGON((-62.728868 -58.355774,-62.121353 -58.20822,-57.518812 -67.567779,-67.999276 -62.878171,-62.728868 -58.355774))	SPoCA_v1.0_CH_0000011781
CH	2013-10-01T14:56:43	POINT(-317.516 -894.284)	POLYGON((-440.1 -943.5,-155.7 -943.5,-155.7 -844.5,-440.1 -844.5,-440.1 -943.5))	POLYGON((-440.1 -848.1,-431.7 -847.5,-291.3 -909.9,-154.5 -943.5,-320.7 -901.5,-440.1 -848.1))	POINT(-52.535466 -65.353719)	POLYGON((-75.391865 -64.097388,-40.680473 -75.576544,-16.489903 -55.178468,-64.276417 -59.381633,-75.391865 -64.097388))	POLYGON((-67.737148 -60.272155,-62.776052 -59.593561,-57.086878 -68.787579,-40.044507 -75.498079,-62.42942 -67.834367,-67.737148 -60.272155))	SPoCA_v1.0_CH_0000011781
CH	2013-10-01T14:56:43	POINT(-363.944 319.464)	POLYGON((-744.9 167.1,-0.3 167.1,-0.3 525.3,-744.9 525.3,-744.9 167.1))	POLYGON((-744.9 515.7,-744.3 516.3,-685.5 489.9,-653.1 500.7,-617.1 488.1,-572.1 524.7,-546.3 518.7,-529.5 495.3,-549.9 455.1,-538.5 429.9,-519.3 428.1,-490.5 456.3,-437.1 365.7,-395.7 364.5,-326.7 317.7,-289.5 311.1,-206.7 244.5,-158.1 236.7,-102.9 278.1,-48.9 257.7,-2.1 266.1,-17.1 215.1,-3.3 167.1,-42.9 190.5,-105.3 198.3,-172.5 173.7,-229.5 177.3,-254.1 197.7,-303.9 197.7,-333.9 236.1,-369.3 213.9,-386.7 262.5,-462.3 291.3,-478.5 313.5,-539.7 317.7,-546.9 396.3,-582.3 413.1,-596.1 449.1,-677.1 447.3,-692.7 478.5,-740.1 488.7,-744.9 515.7))	POINT(-24.765005 25.48774)	POLYGON((-53.024628 14.089004,-0.018633 16.681194,-0.023238 39.771164,-72.27243 35.451672,-53.024628 14.089004))	POLYGON((-71.067543 34.891632,-71.028265 34.938623,-59.643547 34.222521,-56.36943 35.285514,-51.464142 34.838128,-48.73715 37.64957,-45.715021 37.461245,-42.911061 36.022618,-43.132898 33.236446,-41.146454 31.68297,-39.383243 31.687135,-37.801909 33.694133,-31.001291 28.120093,-27.815907 28.214055,-22.087289 25.493513,-19.409644 25.181699,-13.314855 21.226666,-10.117177 20.81925,-6.688594 23.432836,-3.144216 22.202078,-0.135477 22.731196,-1.080027 19.594756,-0.204961 16.681153,-2.68615 18.091254,-6.62251 18.529437,-10.794592 16.966213,-14.439777 17.094614,-16.137168 18.282789,-19.403638 18.170933,-21.723308 20.428168,-23.933271 18.971471,-25.654557 21.881462,-31.554648 23.361462,-33.175114 24.661187,-38.101427 24.60838,-40.784027 29.482869,-44.542127 30.311151,-47.321955 32.504193,-55.85684 31.646204,-59.746985 33.419729,-67.346507 33.373634,-71.067543 34.891632))	SPoCA_v1.0_CH_0000011750
CH	2013-10-01T14:56:43	POINT(-886.3 335.803)	POLYGON((-914.7 272.1,-852.9 272.1,-852.9 434.1,-914.7 434.1,-914.7 272.1))	POLYGON((-914.7 281.7,-914.1 282.3,-852.9 434.1,-887.7 281.1,-914.7 281.7))	POINT(-83.045378 21.448371)	POLYGON((-86.064219 17.058883,-69.837923 18.878285,-89.394622 27.188016,-87.12793 25.237095,-86.064219 17.058883))	POLYGON((-88.410123 17.391237,-88.002531 17.476186,-89.394622 27.188016,-77.424496 18.609158,-88.410123 17.391237))	SPoCA_v1.0_CH_0000011791
CH	2013-10-01T14:56:43	POINT(-95.6222 933.43)	POLYGON((-393.3 871.5,128.7 871.5,128.7 957.9,-393.3 957.9,-393.3 871.5))	POLYGON((-393.3 872.1,-392.1 872.7,-258.3 922.5,-118.5 950.7,45.3 957.3,128.7 939.9,52.5 940.5,-2.7 920.1,-21.3 935.1,-156.3 933.9,-393.3 872.1))	POINT(-46.529941 82.107608)	POLYGON((-85.853634 65.719285,24.814274 71.378866,50.230029 80.023601,-74.80831 66.823534,-85.853634 65.719285))	POLYGON((-84.687366 65.674692,-84.537101 65.747198,-75.230913 73.823174,-58.172649 81.635807,27.996698 84.223144,76.122082 82.056481,36.24553 84.689862,-0.940664 80.134477,-11.567232 83.644576,-74.219905 80.252539,-84.687366 65.674692))	SPoCA_v1.0_CH_0000011709
CH	2013-10-01T14:56:43	POINT(365.194 876.193)	POLYGON((213.9 789.9,539.1 789.9,539.1 933.3,213.9 933.3,213.9 789.9))	POLYGON((213.9 933.3,214.5 933.3,396.3 872.7,534.3 789.9,440.7 848.1,213.9 933.3))	POINT(84.496676 67.513486)	POLYGON((27.64934 61.336939,87.691183 55.761724,79.108112 59.379538,74.795939 76.63404,27.64934 61.336939))	POLYGON((74.795939 76.63404,74.133765 76.55175,78.604176 65.059543,88.985041 56.139275,87.288449 62.608765,74.795939 76.63404))	SPoCA_v1.0_CH_0000011807
CH	2013-10-01T14:56:43	POINT(691.748 -39.8976)	POLYGON((660.9 -75.3,724.5 -75.3,724.5 1.5,660.9 1.5,660.9 -75.3))	POLYGON((660.9 -31.5,661.5 -30.9,672.3 -3.3,689.7 -1.5,723.3 -74.1,701.1 -75.3,660.9 -31.5))	POINT(46.041971 2.2679017)	POLYGON((43.403345 0.365609,48.893143 -0.099874,49.093349 4.481221,43.60384 4.943746,43.403345 0.365609))	POLYGON((43.474857 2.981688,43.525919 3.013451,44.526011 4.582181,46.007273 4.567173,48.783921 -0.018198,46.807282 0.082053,43.474857 2.981688))	SPoCA_v1.0_CH_0000011741
CH	2013-10-01T14:56:43	POINT(-769.994 558.891)	POLYGON((-803.1 513.3,-726.9 513.3,-726.9 621.9,-803.1 621.9,-803.1 513.3))	POLYGON((-803.1 518.1,-802.5 518.7,-727.5 621.9,-756.3 560.7,-803.1 518.1))	POINT(-85.866386 36.403709)	POLYGON((-86.686023 32.992849,-67.658847 35.076454,-89.479867 40.705847,-85.177947 37.490434,-86.686023 32.992849))	POLYGON((-88.702286 33.105717,-88.546608 33.166553,-88.8928 40.638709,-81.100845 37.075007,-88.702286 33.105717))	SPoCA_v1.0_CH_0000011806
CH	2013-10-01T18:56:43	POINT(-219.26 -914.548)	POLYGON((-416.7 -956.7,126.3 -956.7,126.3 -857.7,-416.7 -857.7,-416.7 -956.7))	POLYGON((-416.7 -860.1,-414.3 -859.5,-260.1 -914.7,-105.9 -948.9,122.1 -948.9,-151.5 -944.7,-291.9 -911.1,-416.7 -860.1))	POINT(-36.574396 -67.450573)	POLYGON((-74.391165 -65.505309,47.426882 -79.762783,13.89245 -56.796602,-64.099125 -61.120905,-74.391165 -65.505309))	POLYGON((-66.74413 -61.775708,-64.582376 -61.428647,-48.348251 -68.722324,-27.855994 -76.330933,34.833451 -77.120043,-41.007975 -76.068196,-59.613557 -69.33765,-66.74413 -61.775708))	SPoCA_v1.0_CH_0000011781
CH	2013-10-01T18:56:43	POINT(-748.915 583.027)	POLYGON((-814.5 501.9,-614.1 501.9,-614.1 734.1,-814.5 734.1,-814.5 501.9))	POLYGON((-814.5 502.5,-813.9 503.1,-667.5 686.7,-614.1 734.1,-712.5 635.7,-768.3 537.9,-814.5 502.5))	POINT(-84.599085 38.356758)	POLYGON((-89.524498 31.855491,-51.933855 35.756731,-87.54824 50.134938,-84.38806 41.721669,-89.524498 31.855491))	POLYGON((-89.888866 31.856197,-89.666936 31.92412,-87.279616 45.820834,-87.54824 50.134938,-88.775696 42.006436,-79.739707 35.545573,-89.888866 31.856197))	SPoCA_v1.0_CH_0000011806
CH	2013-10-01T18:56:43	POINT(-344.815 323.696)	POLYGON((-769.5 114.9,87.3 114.9,87.3 542.7,-769.5 542.7,-769.5 114.9))	POLYGON((-769.5 486.9,-768.9 487.5,-746.7 542.7,-721.5 509.7,-681.9 492.9,-659.7 504.9,-599.1 492.9,-570.9 519.9,-530.7 524.1,-497.7 498.9,-497.7 466.5,-465.9 450.3,-419.1 366.9,-372.3 364.5,-290.7 309.3,-252.3 307.5,-174.9 246.9,-87.3 277.5,-23.1 256.5,32.1 267.9,18.3 210.3,84.3 114.9,29.7 135.9,27.9 167.1,-2.1 192.3,-148.5 171.3,-194.7 181.5,-233.1 216.3,-267.3 198.3,-299.1 229.5,-330.9 223.5,-381.3 273.9,-425.1 272.1,-459.3 310.5,-511.5 310.5,-519.9 399.3,-556.5 412.5,-579.3 441.9,-609.3 427.5,-675.9 471.3,-739.5 481.5,-758.1 468.3,-769.5 486.9))	POINT(-23.44757 25.806322)	POLYGON((-54.574674 10.780211,5.349052 13.504358,6.900065 40.965533,-81.131585 35.74077,-54.574674 10.780211))	POLYGON((-72.305394 32.722175,-72.259295 32.769017,-75.126112 36.40186,-66.41284 34.942733,-59.389684 34.45026,-57.46115 35.474536,-49.7902 35.307131,-48.321334 37.332892,-44.415409 37.938005,-40.05702 36.4706,-38.792484 34.315065,-35.473571 33.429739,-29.634871 28.264948,-26.060295 28.292659,-19.471773 25.057556,-16.812434 25.035387,-11.250898 21.414643,-5.669172 23.39882,-1.483849 22.126595,2.072725 22.829761,1.153621 19.293053,5.164763 13.506273,1.827744 14.78952,1.732928 16.669726,-0.131516 18.198991,-9.271565 16.842428,-12.232607 17.397964,-14.876073 19.446282,-16.999837 18.283417,-19.31908 20.108687,-21.40659 19.659817,-25.407511 22.592944,-28.519702 22.324303,-31.650613 24.554506,-35.684556 24.306841,-38.536809 29.829627,-42.15657 30.443784,-45.371251 32.164814,-47.681002 31.014073,-57.159638 33.159842,-66.567897 32.946563,-68.33517 31.850973,-72.305394 32.722175))	SPoCA_v1.0_CH_0000011750
CH	2013-10-01T18:56:43	POINT(0.414111 911.013)	POLYGON((-495.3 786.9,544.5 786.9,544.5 957.9,-495.3 957.9,-495.3 786.9))	POLYGON((-495.3 819.3,-494.7 819.9,-249.3 924.9,25.5 957.9,176.7 941.7,314.7 905.1,438.3 852.3,555.3 779.1,430.5 852.9,150.9 944.7,53.7 940.5,47.7 920.7,12.3 912.9,21.3 929.1,4.5 940.5,-140.1 939.9,-273.3 893.7,-313.5 897.3,-495.3 819.3))	POINT(0.12172746 78.286169)	POLYGON((-73.705137 57.475595,86.894238 55.344442,78.979222 59.771484,-77.902559 61.983496,-73.705137 57.475595))	POLYGON((-85.215418 58.779903,-84.735763 58.79574,-75.331364 74.409795,17.994872 85.061449,67.464285 78.491022,76.999809 70.314904,80.684736 62.403184,87.337996 54.571509,87.861132 63.308074,73.706952 80.564353,36.857446 84.646327,16.762079 80.078166,3.730236 78.642656,9.302056 82.108504,3.241515 85.242561,-81.578952 81.50983,-67.594139 72.059014,-85.592101 70.865802,-85.215418 58.779903))	SPoCA_v1.0_CH_0000011709
CH	2013-10-01T18:56:43	POINT(-878.899 349.225)	POLYGON((-906.3 273.9,-833.1 273.9,-833.1 470.1,-906.3 470.1,-906.3 273.9))	POLYGON((-906.3 280.5,-905.7 281.1,-893.1 344.1,-833.1 470.1,-879.9 325.5,-877.5 291.9,-906.3 280.5))	POINT(-82.246492 22.401633)	POLYGON((-82.331278 17.598609,-66.792335 19.310044,-89.135822 29.67604,-86.861769 27.250755,-82.331278 17.598609))	POLYGON((-83.163264 17.918221,-82.996258 17.975071,-88.784479 21.321539,-89.135822 29.67604,-79.543504 21.18279,-75.838486 19.463479,-83.163264 17.918221))	SPoCA_v1.0_CH_0000011791
CH	2013-10-01T22:56:43	POINT(-4.17737 906.121)	POLYGON((-502.5 781.5,540.3 781.5,540.3 957.9,-502.5 957.9,-502.5 781.5))	POLYGON((-502.5 814.5,-501.9 815.1,-368.1 884.1,-243.9 926.1,-100.5 952.5,37.5 957.3,172.5 942.3,312.3 905.7,459.3 840.9,540.3 782.1,434.1 848.1,260.1 917.7,149.1 941.7,66.3 941.1,42.9 921.9,-30.9 945.9,-188.1 926.1,-378.9 873.3,-502.5 814.5))	POINT(-1.1386852 77.354119)	POLYGON((-73.54379 56.914311,85.650514 55.609191,78.87674 59.954834,-78.054097 61.652242,-73.54379 56.914311))	POLYGON((-86.147185 58.320048,-85.750509 58.34436,-81.681592 67.173409,-76.418481 74.831373,-57.355156 82.850065,27.857526 85.199187,68.695963 78.867047,78.270204 70.57137,82.456407 61.106877,86.046472 55.628144,88.413319 63.081313,88.595735 74.261302,88.018348 81.052155,45.826762 84.47167,15.456385 80.346411,-33.538059 86.658104,-73.071858 78.175045,-87.605988 66.712975,-86.147185 58.320048))	SPoCA_v1.0_CH_0000011709
